plot_name;WD_mean;prop_at_5m;prop_at_10m;prop_at_15m;prop_at_20m;prop_at_25m;prop_at_30m;prop_at_35m;prop_at_40m;h10;h25;h50;h75;h90;h100;Smax;hSmax;auc;logistic_a;logistic_b;logistic_h0;logistic_k;logistic_R2;IDV;ROS;IAS;ICT;IPN;ET;CSI;GVN;RT;HPSI
MIX-L7A;0,649803859434677;9,5593155530064e-05;9,5593155530064e-05;0,00353694675461237;0,0174935474620017;0,0815409616671446;0,29891979734251;0,647261256094064;0,943791224548322;25,6501683501683;29,0812387791741;32,8370712401055;36,4575657894737;39,0084415584416;;0,077812828601472;31,5;0,465868382806842;0,00138067714370654;1,01002646285295;32,8361796137997;0,315419037628861;0,999475443255825;11,2449139586284;6444,20977849628;0,963965934857035;0,19127812078272;0,0123885789039669;13,3582732082732;2,55514539618066;0,00199476896519679;0,963965934857035;0,959281653642956
MIX2;0,656834708279199;2e-04;0,0017;0,0212;0,0968;0,2895;0,6119;0,8469;0,9984;20,1545893719807;24,2084168336673;28,2287166454892;32,9877450980392;36,4298507462687;;0,0787;28,5;0,538659322033898;-0,00358092323254179;1,00915254962904;28,411337687527;0,266251843075025;0,999319485890351;12,6113539378996;5428,59935490177;1,18374963940647;0,136501648047861;0,020424230501137;16,275261374288;2,2216;0,00216031628974107;1,18374963940647;0,990389809146561
MIX6;0,635333448418916;0,0033;0,0108;0,0444;0,1034;0,2639;0,556;0,8478;0,9623;19,7687074829932;24,620218579235;29,0635451505017;33,1913696060038;36,863829787234;;0,0666;27,5;0,531153389830508;0,0087907699376855;1,00350979717084;29,021731010143;0,258705472277914;0,999635987153261;13,4778416081638;3501,63194584357;0,928994164461184;0,113227157581858;0,020238346910413;17,0951223042409;1,93563210702341;0,0018066489668706;0,928994164461184;0,94620253164557
Model_OR_lidar_87_Principal;0,608632293676364;5e-04;0,0167;0,095;0,2141;0,4107;0,6632;0,8803;0,994;15,2762430939227;21,3062827225131;26,8323699421965;31,6147186147186;35,7035714285714;;0,0584;30,5;0,574110169491526;-0,000689104190648331;1,01563242582464;26,6247837763824;0,21406920654388;0,998765906249008;15,3517871987279;4878,61271676301;0,865413172540558;0,0767114709742203;0,0283722320717303;20,4273283346488;1,56701040462428;0,00163569070721216;0,865413172540558;0,863313227057303
Modele_2406_Principal;0,623091562446593;0,0048;0,0221;0,0673;0,1478;0,3998;0,7874;0,9371;0,9972;17,3375;22,8323586744639;26,2475369458128;29,3506944444444;33,3732394366197;;0,0882999999999999;27,5;0,580628813559322;0,0175931090786095;1,00256078695988;26,2832204127469;0,313059662041709;0,999299458105435;12,6118611924218;2678,32009651151;0,908637046758324;0,144530754036985;0,0232761892389563;16,0357394366197;2,31765751231527;0,00264583245410424;0,908637046758324;0,952282644395439
Modele_4301_Principal;0,640060779405637;6e-04;0,0437;0,1917;0,3568;0,538;0,8199;0,9892;1;12,0789473684211;16,8636363636364;23,7083333333333;29,0729442970822;31,2708803611738;;0,0753999999999999;29,5;0,631071186440678;-0,00776685251243711;1,01924685075271;23,2603078260432;0,203326620851499;0,994438015615623;14,5505575617923;4233,63095238095;0,783761646059606;0,0931437356522851;0,034144178587988;19,1919329927528;1,78760833333333;0,00241118891214899;0,783761646059606;0,755711775043937
Modele_4402_Principal;0,642357901463453;0,0108080808080808;0,0698989898989899;0,161515151515152;0,231111111111111;0,373131313131313;0,674848484848485;0,915454545454545;0,994343434343434;11,7117647058824;21,3121951219512;27,3580858085809;30,9185185185185;34,4269662921348;;0,081818181818182;30,5;0,58758774182503;0,0477402297614908;1,01603675993786;27,132414181192;0,234406395675215;0,993989613527472;18,0510948563563;1730,63929396135;0,588901271042077;0,0985414472499595;0,0303490555498799;22,7152015862525;2,23838883888389;0,00237657251364824;0,588901271042077;0,885155920139936
Modele_4503_Principal;0,572209192986449;0,033568003264973;0,102744617896133;0,258034894398531;0,433221099887767;0,734720946842159;0,952555861646771;1;1;9,84360465116279;14,7683823529412;21,4215291750503;25,2136233951498;27,815945945946;;0,074788286909499;23,5;0,679257910382718;0,0238164296165127;1,01196671668213;20,8539868650158;0,242344865429666;0,996060998404247;13,8408031903107;555,422302468665;0,56997001892367;0,0891413891883358;0,0391655038410988;17,9723412947832;1,60207946998387;0,00268868393168556;0,56997001892367;0,902972807965058
Modele_MA_lidar_205_principal;0,633491078157232;0,0028;0,0149;0,0726;0,1946;0,42;0,7397;0,982;1;16,1428571428571;21,5430622009569;26,5924657534247;30,1760683760684;32,8229755178908;;0,0747;29,5;0,586028813559322;0,0110104571670468;1,01311575005727;26,1538880930785;0,2693034936205;0,997733410433579;13,5138715991601;3409,29048120829;0,709708104216063;0,119091312610473;0,0235874998912247;16,6801183750336;1,98645719178082;0,00227584485627403;0,709708104216063;0,890663232453316
PARAP_Gungu_5;0,537557003550616;0,0246;0,4138;0,9335;0,9935;1;1;1;1;6,50212765957447;8,30506721820062;10,6352247605011;12,5598621877692;14,3106995884774;;0,1357;10,5;0,837959322033898;-0,0124292930591504;1,00067103756337;10,4618255318972;0,541938929015804;0,999641806274387;5,8030648333425;359,298133800713;0,825968799246051;0,184822527491627;0,0690364212518578;7,8085719289029;1,4432;0,00948241552839684;0,825968799246051;0,987285199556541
