plot_name;WD_mean;basal_thickness;transition_thickness;upper_thickness;basal_norm_auc;transition_norm_auc;upper_norm_auc;transition_slope;transition_r2;zone_heterogeneity_index;height_max_d1;max_d1;height_max_d2;max_d2;height_min_d2;min_d2;asymmetry_ratio;acceleration_phase;deceleration_phase;phase_ratio;roughness_small;roughness_medium;roughness_large;dominant_height_small;dominant_height_medium;dominant_height_large;energy_slope;energy_ratio_small_large;anisotropy_mean;anisotropy_max;height_max_anisotropy;anisotropy_transition;anisotropy_ratio
JEU4;0,352725128364003;15,1206030150754;5,04020100502513;38,2462311557789;0,0890344981995387;0,458342220415155;0,974879947941828;0,0955200112293429;0,986049434791827;0,861614807614433;20,1231155778894;0,11160970418807;17,8994974874372;0,0220289331332276;22,0502512562814;-0,0298936195468306;-0,866666666666667;2,22361809045226;1,92713567839196;0,866666666666667;2,26881820586637e-06;0,000771874274884083;0,00672139380052772;22,1291585127202;22,5909980430528;23,2837573385519;3,49033837968741;0,000326326302010394;0,477877452980095;5,0836472;1;0,225843780355113;10,6379724933617
Lokofa_1;0,543220422992145;2,66834170854271;15,1206030150754;40,6180904522613;0,0379362330774091;0,582270412528091;0,954314158223862;0,0258446821605383;0,943488000754104;1,1736360451609;3,81658291457286;0,12886934998369;2,77889447236181;0,0449166205156907;5,15075376884422;-0,0404593176370823;-1,28571428571429;1,03768844221106;1,33417085427136;1,28571428571429;2,34683602074583e-05;0,0049927106960879;0,01224818687067;2,84735812133072;1,46183953033268;1,46183953033268;2,72461880741719;0,00185224198021449;0,274730510054058;5,0239712;2;0,177342055790908;18,2869066817932
Lokofa_2;0,631775980432104;13,3417085427136;13,3417085427136;31,7236180904523;0,0879679890513502;0,482582310130124;0,977077739649037;0,036135326577572;0,995876389370861;0,906218948399503;29,6105527638191;0,0491096247810035;9,30150753768844;0,00597379823354834;31,2412060301508;-0,00952359191546918;-0,08029197080292;20,3090452261306;1,63065326633166;0,08029197080292;6,50440523043386e-07;0,00022207635555871;0,00352562910229444;2,84735812133072;1,69275929549902;1,69275929549902;3,70523232406615;0,000174938351349905;0,485727681591527;5,0975198;3;0,214285547657834;10,4946042673491
Lokofa_3;0,610528173816418;4,15075376884422;11,2663316582915;42,9899497487437;0,0702643539451671;0,552729727005595;0,97087700032479;0,0401625903176358;0,980684218679672;1,06177652964936;4,70603015075377;0,0938510029114641;3,07537688442211;0,0330901891426151;6,04020100502513;-0,0166283970410916;-0,818181818181819;1,63065326633166;1,33417085427136;0,818181818181819;3,57863020802728e-06;0,00360358920281891;0,0150421673769402;3,07827788649706;1,34637964774951;1,34637964774951;3,65961759400355;0,000227781169977589;0,293536442548795;5,03992;2;0,186736162216622;17,1696568788463
Lokofa_4;0,622875752530392;12,1557788944724;10,9698492462312;35,2814070351759;0,108227729377913;0,483175278123523;0,95471227728358;0,0447468433000433;0,996923089617217;0,909129913439031;17,751256281407;0,0520554788957564;3,07537688442211;0,00927605786484439;26,2010050251256;-0,00853763490754114;-0,575757575757576;14,6758793969849;8,44974874371859;0,575757575757576;7,3307574248452e-07;0,00043602293207394;0,00458703717501262;2,96281800391389;1,57729941291585;1,57729941291585;3,80298398828714;0,000151316800140854;0,439642021731626;5,129155;3;0,216061600202966;11,6666622990171
M2P1;0,683213487687209;21,0502512562814;6,22613065326633;31,1306532663317;0,0597917951731275;0,487252304799702;0,980262643883083;0,0817712999508271;0,993577681770177;0,936974616909199;26,0527638190955;0,0910238778212519;24,1256281407035;0,0135225764660643;31,8341708542714;-0,0134795694356897;-3;1,92713567839196;5,78140703517588;3;1,12943011054744e-06;0,000380716403233278;0,00379727695501033;27,0939334637965;31,8277886497065;31,8277886497065;3,53703611900741;0,000295557986456791;0,917417197471356;5,1074168;6;0,213855974171959;5,56716923780957
M2P10;0,690164218831327;19,5678391959799;6,52261306532664;32,3165829145729;0,0566572609373362;0,449212428705038;0,978190129068178;0,0712055163238462;0,970673647747794;0,868171351724903;26,3492462311558;0,0989852977914582;24,1256281407035;0,0167964117330804;28,2763819095477;-0,0197650764678117;-0,866666666666664;2,22361809045226;1,92713567839196;0,866666666666664;1,46162311219911e-06;0,000467147823477826;0,00402600492623713;27,6712328767123;29,0567514677104;30,4422700587084;3,45103423524581;0,000359275038559414;1,02424108636316;5,1153272;8;0,23620601982584;4,99426089043482
M2P11;0,635462569755377;12,748743718593;10,6733668341709;34,9849246231156;0,0665335312600002;0,483502192316954;0,969505122230759;0,044807245932344;0,993397769870736;0,933367091445621;22,4949748743719;0,0557826815809949;11,0804020100503;0,00911675138258644;24,1256281407035;-0,00751910598599049;-0,142857142857143;11,4145728643216;1,63065326633166;0,142857142857143;4,78990608763658e-07;0,000183036586053426;0,00450765803580639;1;1;1;3,96388299071338;0,000100206730122258;0,606928564207128;5,1508448;3;0,224926250017375;8,48673979734156
M2P12;0,635644356226869;15,1206030150754;15,1206030150754;28,1658291457286;0,153492055151777;0,444665777907468;0,979143697375615;0,0328413794750911;0,958457070513445;0,78518760672216;32,8718592964824;0,0548577392845105;25,0150753768844;0,00751321186876197;3,07537688442211;-0,0138074079896803;3,79245283018868;7,85678391959799;-29,7964824120603;-3,79245283018868;1,21129728321046e-05;0,000344359088897789;0,00230201550052019;1;1;1;2,24716738157832;0,00516248117496379;0,304307565855204;5,1862328;1;0,235563090613768;17,0427336744816
M2P13;0,637840779216822;16,8994974874372;6,52261306532664;34,9849246231156;0,0510606098539953;0,467041622160929;0,985992349150185;0,0732484024671057;0,987831406427513;0,9007092995702;23,3844221105528;0,0882447342988325;20,8643216080402;0,0123374879450303;27,9798994974874;-0,0185073192420339;-1,82352941176471;2,52010050251256;4,59547738693468;1,82352941176471;9,63019959916885e-07;0,000409943388591545;0,00471562683806263;28,0176125244618;27,9021526418787;28,133072407045;3,69902964678214;0,000199332315884732;0,998249911052014;5,13570022546809;8;0,2399316589501;5,14470391493027
