plot_name;height_aboveground;buffer;gap_area;gap_freq
PARAP_Lukolela_53;6;50;43;1
PARAP_Lukolela_53;6;50;58;1
PARAP_Lukolela_53;6;50;122;1
PARAP_Lukolela_53;6;50;212;1
PARAP_Lukolela_53;7;0;1;3
PARAP_Lukolela_53;7;0;3;1
PARAP_Lukolela_53;7;0;4;2
PARAP_Lukolela_53;7;0;6;2
PARAP_Lukolela_53;7;0;13;1
PARAP_Lukolela_53;7;0;28;1
PARAP_Lukolela_53;7;0;35;1
PARAP_Lukolela_53;7;20;1;5
PARAP_Lukolela_53;7;20;2;1
PARAP_Lukolela_53;7;20;3;1
PARAP_Lukolela_53;7;20;4;2
PARAP_Lukolela_53;7;20;5;2
PARAP_Lukolela_53;7;20;6;2
PARAP_Lukolela_53;7;20;9;1
PARAP_Lukolela_53;7;20;12;1
PARAP_Lukolela_53;7;20;13;2
PARAP_Lukolela_53;7;20;21;1
PARAP_Lukolela_53;7;20;23;1
PARAP_Lukolela_53;7;20;28;1
PARAP_Lukolela_53;7;20;237;1
PARAP_Lukolela_53;7;50;1;8
PARAP_Lukolela_53;7;50;2;2
PARAP_Lukolela_53;7;50;3;2
PARAP_Lukolela_53;7;50;4;3
PARAP_Lukolela_53;7;50;5;5
PARAP_Lukolela_53;7;50;6;3
PARAP_Lukolela_53;7;50;7;2
PARAP_Lukolela_53;7;50;9;1
PARAP_Lukolela_53;7;50;12;1
PARAP_Lukolela_53;7;50;13;4
PARAP_Lukolela_53;7;50;14;2
PARAP_Lukolela_53;7;50;18;1
PARAP_Lukolela_53;7;50;21;1
PARAP_Lukolela_53;7;50;23;1
PARAP_Lukolela_53;7;50;24;1
PARAP_Lukolela_53;7;50;28;1
PARAP_Lukolela_53;7;50;39;1
PARAP_Lukolela_53;7;50;41;1
PARAP_Lukolela_53;7;50;53;1
PARAP_Lukolela_53;7;50;85;1
PARAP_Lukolela_53;7;50;238;1
PARAP_Lukolela_53;7;50;256;1
PARAP_Lukolela_53;8;0;1;2
PARAP_Lukolela_53;8;0;2;2
PARAP_Lukolela_53;8;0;3;1
PARAP_Lukolela_53;8;0;6;2
PARAP_Lukolela_53;8;0;8;1
PARAP_Lukolela_53;8;0;11;1
PARAP_Lukolela_53;8;0;22;1
PARAP_Lukolela_53;8;0;37;1
PARAP_Lukolela_53;8;0;44;1
PARAP_Lukolela_53;8;20;1;5
PARAP_Lukolela_53;8;20;2;2
PARAP_Lukolela_53;8;20;3;1
PARAP_Lukolela_53;8;20;6;2
PARAP_Lukolela_53;8;20;8;1
PARAP_Lukolela_53;8;20;11;1
PARAP_Lukolela_53;8;20;13;1
PARAP_Lukolela_53;8;20;22;2
PARAP_Lukolela_53;8;20;23;1
PARAP_Lukolela_53;8;20;24;1
PARAP_Lukolela_53;8;20;37;1
PARAP_Lukolela_53;8;20;47;1
PARAP_Lukolela_53;8;20;304;1
PARAP_Lukolela_53;8;50;1;7
PARAP_Lukolela_53;8;50;2;11
PARAP_Lukolela_53;8;50;3;3
PARAP_Lukolela_53;8;50;4;1
PARAP_Lukolela_53;8;50;5;2
PARAP_Lukolela_53;8;50;6;4
PARAP_Lukolela_53;8;50;7;1
PARAP_Lukolela_53;8;50;8;1
PARAP_Lukolela_53;8;50;9;1
PARAP_Lukolela_53;8;50;11;1
PARAP_Lukolela_53;8;50;13;1
PARAP_Lukolela_53;8;50;15;2
PARAP_Lukolela_53;8;50;20;1
PARAP_Lukolela_53;8;50;22;2
PARAP_Lukolela_53;8;50;23;1
PARAP_Lukolela_53;8;50;24;2
PARAP_Lukolela_53;8;50;26;1
PARAP_Lukolela_53;8;50;27;1
PARAP_Lukolela_53;8;50;29;1
PARAP_Lukolela_53;8;50;37;1
PARAP_Lukolela_53;8;50;48;1
PARAP_Lukolela_53;8;50;92;1
PARAP_Lukolela_53;8;50;212;1
PARAP_Lukolela_53;8;50;288;1
PARAP_Lukolela_53;8;50;310;1
PARAP_Lukolela_53;9;0;1;1
PARAP_Lukolela_53;9;0;2;1
PARAP_Lukolela_53;9;0;3;1
PARAP_Lukolela_53;9;0;4;1
PARAP_Lukolela_53;9;0;5;1
PARAP_Lukolela_53;9;0;7;1
PARAP_Lukolela_53;9;0;9;1
PARAP_Lukolela_53;9;0;13;1
PARAP_Lukolela_53;9;0;23;1
PARAP_Lukolela_53;9;0;31;1
PARAP_Lukolela_53;9;0;43;1
PARAP_Lukolela_53;9;0;56;1
PARAP_Lukolela_53;9;20;1;2
PARAP_Lukolela_53;9;20;2;1
PARAP_Lukolela_53;9;20;3;1
PARAP_Lukolela_53;9;20;4;2
PARAP_Lukolela_53;9;20;5;1
PARAP_Lukolela_53;9;20;7;1
PARAP_Lukolela_53;9;20;9;1
PARAP_Lukolela_53;9;20;13;1
PARAP_Lukolela_53;9;20;22;1
PARAP_Lukolela_53;9;20;23;1
PARAP_Lukolela_53;9;20;28;1
PARAP_Lukolela_53;9;20;31;2
PARAP_Lukolela_53;9;20;43;1
PARAP_Lukolela_53;9;20;117;1
PARAP_Lukolela_53;9;20;350;1
PARAP_Lukolela_53;9;50;1;6
PARAP_Lukolela_53;9;50;2;2
PARAP_Lukolela_53;9;50;3;2
PARAP_Lukolela_53;9;50;4;5
PARAP_Lukolela_53;9;50;5;4
PARAP_Lukolela_53;9;50;7;2
PARAP_Lukolela_53;9;50;8;1
PARAP_Lukolela_53;9;50;9;1
PARAP_Lukolela_53;9;50;12;1
PARAP_Lukolela_53;9;50;13;2
PARAP_Lukolela_53;9;50;14;1
PARAP_Lukolela_53;9;50;17;2
PARAP_Lukolela_53;9;50;19;1
PARAP_Lukolela_53;9;50;20;1
PARAP_Lukolela_53;9;50;21;1
PARAP_Lukolela_53;9;50;22;1
PARAP_Lukolela_53;9;50;23;1
PARAP_Lukolela_53;9;50;28;1
PARAP_Lukolela_53;9;50;31;3
PARAP_Lukolela_53;9;50;33;1
PARAP_Lukolela_53;9;50;43;1
PARAP_Lukolela_53;9;50;46;1
PARAP_Lukolela_53;9;50;90;1
PARAP_Lukolela_53;9;50;131;1
PARAP_Lukolela_53;9;50;295;1
PARAP_Lukolela_53;9;50;358;1
PARAP_Lukolela_53;9;50;361;1
PARAP_Lukolela_53;10;0;2;1
PARAP_Lukolela_53;10;0;3;2
PARAP_Lukolela_53;10;0;4;2
PARAP_Lukolela_53;10;0;6;1
PARAP_Lukolela_53;10;0;10;1
PARAP_Lukolela_53;10;0;12;1
PARAP_Lukolela_53;10;0;18;1
PARAP_Lukolela_53;10;0;31;1
PARAP_Lukolela_53;10;0;50;1
PARAP_Lukolela_53;10;0;51;1
PARAP_Lukolela_53;10;0;61;1
PARAP_Lukolela_53;10;20;1;2
PARAP_Lukolela_53;10;20;2;2
PARAP_Lukolela_53;10;20;3;2
PARAP_Lukolela_53;10;20;4;3
PARAP_Lukolela_53;10;20;6;2
PARAP_Lukolela_53;10;20;10;1
PARAP_Lukolela_53;10;20;12;1
PARAP_Lukolela_53;10;20;18;1
PARAP_Lukolela_53;10;20;25;1
PARAP_Lukolela_53;10;20;30;1
PARAP_Lukolela_53;10;20;31;1
PARAP_Lukolela_53;10;20;41;1
PARAP_Lukolela_53;10;20;50;1
PARAP_Lukolela_53;10;20;51;1
PARAP_Lukolela_53;10;20;157;1
PARAP_Lukolela_53;10;20;390;1
PARAP_Lukolela_53;10;50;1;3
PARAP_Lukolela_53;10;50;2;7
PARAP_Lukolela_53;10;50;3;2
PARAP_Lukolela_53;10;50;4;3
PARAP_Lukolela_53;10;50;5;2
PARAP_Lukolela_53;10;50;6;4
PARAP_Lukolela_53;10;50;9;2
PARAP_Lukolela_53;10;50;10;2
PARAP_Lukolela_53;10;50;12;2
PARAP_Lukolela_53;10;50;13;1
PARAP_Lukolela_53;10;50;17;1
PARAP_Lukolela_53;10;50;18;1
PARAP_Lukolela_53;10;50;20;2
PARAP_Lukolela_53;10;50;21;1
PARAP_Lukolela_53;10;50;23;1
PARAP_Lukolela_53;10;50;25;1
PARAP_Lukolela_53;10;50;27;2
PARAP_Lukolela_53;10;50;30;1
PARAP_Lukolela_53;10;50;31;1
PARAP_Lukolela_53;10;50;36;2
PARAP_Lukolela_53;10;50;41;1
PARAP_Lukolela_53;10;50;50;1
PARAP_Lukolela_53;10;50;51;1
PARAP_Lukolela_53;10;50;67;1
PARAP_Lukolela_53;10;50;108;1
PARAP_Lukolela_53;10;50;156;1
PARAP_Lukolela_53;10;50;304;1
PARAP_Lukolela_53;10;50;405;1
PARAP_Lukolela_53;10;50;493;1
PARAP_Lukolela_53;11;0;1;2
PARAP_Lukolela_53;11;0;5;2
PARAP_Lukolela_53;11;0;6;2
PARAP_Lukolela_53;11;0;7;2
PARAP_Lukolela_53;11;0;15;1
PARAP_Lukolela_53;11;0;19;1
PARAP_Lukolela_53;11;0;21;1
PARAP_Lukolela_53;11;0;57;1
PARAP_Lukolela_53;11;0;73;1
PARAP_Lukolela_53;11;0;131;1
PARAP_Lukolela_53;11;20;1;6
PARAP_Lukolela_53;11;20;2;4
PARAP_Lukolela_53;11;20;3;2
PARAP_Lukolela_53;11;20;5;2
PARAP_Lukolela_53;11;20;6;3
PARAP_Lukolela_53;11;20;7;2
PARAP_Lukolela_53;11;20;15;1
PARAP_Lukolela_53;11;20;19;1
PARAP_Lukolela_53;11;20;21;1
PARAP_Lukolela_53;11;20;29;1
PARAP_Lukolela_53;11;20;36;1
PARAP_Lukolela_53;11;20;57;1
PARAP_Lukolela_53;11;20;67;1
PARAP_Lukolela_53;11;20;138;1
PARAP_Lukolela_53;11;20;170;1
PARAP_Lukolela_53;11;20;425;1
PARAP_Lukolela_53;11;50;1;13
PARAP_Lukolela_53;11;50;2;5
PARAP_Lukolela_53;11;50;3;3
PARAP_Lukolela_53;11;50;4;2
PARAP_Lukolela_53;11;50;5;4
PARAP_Lukolela_53;11;50;6;5
PARAP_Lukolela_53;11;50;7;2
PARAP_Lukolela_53;11;50;8;2
PARAP_Lukolela_53;11;50;9;1
PARAP_Lukolela_53;11;50;12;1
PARAP_Lukolela_53;11;50;13;1
PARAP_Lukolela_53;11;50;14;2
PARAP_Lukolela_53;11;50;15;1
PARAP_Lukolela_53;11;50;16;3
PARAP_Lukolela_53;11;50;19;1
PARAP_Lukolela_53;11;50;21;2
PARAP_Lukolela_53;11;50;24;1
PARAP_Lukolela_53;11;50;29;1
PARAP_Lukolela_53;11;50;31;1
PARAP_Lukolela_53;11;50;36;1
PARAP_Lukolela_53;11;50;38;1
PARAP_Lukolela_53;11;50;43;1
PARAP_Lukolela_53;11;50;48;1
PARAP_Lukolela_53;11;50;52;1
PARAP_Lukolela_53;11;50;57;1
PARAP_Lukolela_53;11;50;60;1
PARAP_Lukolela_53;11;50;67;1
PARAP_Lukolela_53;11;50;83;1
PARAP_Lukolela_53;11;50;127;1
PARAP_Lukolela_53;11;50;138;1
PARAP_Lukolela_53;11;50;183;1
PARAP_Lukolela_53;11;50;313;1
PARAP_Lukolela_53;11;50;470;1
PARAP_Lukolela_53;11;50;548;1
PARAP_Lukolela_53;12;0;1;2
PARAP_Lukolela_53;12;0;2;1
PARAP_Lukolela_53;12;0;3;1
PARAP_Lukolela_53;12;0;6;1
PARAP_Lukolela_53;12;0;7;1
PARAP_Lukolela_53;12;0;8;1
PARAP_Lukolela_53;12;0;9;1
PARAP_Lukolela_53;12;0;10;1
PARAP_Lukolela_53;12;0;16;1
PARAP_Lukolela_53;12;0;17;1
PARAP_Lukolela_53;12;0;26;1
PARAP_Lukolela_53;12;0;37;1
PARAP_Lukolela_53;12;0;61;1
PARAP_Lukolela_53;12;0;77;1
PARAP_Lukolela_53;12;0;168;1
PARAP_Lukolela_53;12;20;1;5
PARAP_Lukolela_53;12;20;2;3
PARAP_Lukolela_53;12;20;3;3
PARAP_Lukolela_53;12;20;4;2
PARAP_Lukolela_53;12;20;5;3
PARAP_Lukolela_53;12;20;6;1
PARAP_Lukolela_53;12;20;7;1
PARAP_Lukolela_53;12;20;9;1
PARAP_Lukolela_53;12;20;13;1
PARAP_Lukolela_53;12;20;16;1
PARAP_Lukolela_53;12;20;17;1
PARAP_Lukolela_53;12;20;26;1
PARAP_Lukolela_53;12;20;31;1
PARAP_Lukolela_53;12;20;37;1
PARAP_Lukolela_53;12;20;39;1
PARAP_Lukolela_53;12;20;41;1
PARAP_Lukolela_53;12;20;61;1
PARAP_Lukolela_53;12;20;103;1
PARAP_Lukolela_53;12;20;172;1
PARAP_Lukolela_53;12;20;177;1
PARAP_Lukolela_53;12;20;448;1
PARAP_Lukolela_53;12;50;1;12
PARAP_Lukolela_53;12;50;2;5
PARAP_Lukolela_53;12;50;3;4
PARAP_Lukolela_53;12;50;4;7
PARAP_Lukolela_53;12;50;5;2
PARAP_Lukolela_53;12;50;6;3
PARAP_Lukolela_53;12;50;7;2
PARAP_Lukolela_53;12;50;8;1
PARAP_Lukolela_53;12;50;9;1
PARAP_Lukolela_53;12;50;12;1
PARAP_Lukolela_53;12;50;13;1
PARAP_Lukolela_53;12;50;16;2
PARAP_Lukolela_53;12;50;17;3
PARAP_Lukolela_53;12;50;20;1
PARAP_Lukolela_53;12;50;21;2
PARAP_Lukolela_53;12;50;26;1
PARAP_Lukolela_53;12;50;27;1
PARAP_Lukolela_53;12;50;29;1
PARAP_Lukolela_53;12;50;31;1
PARAP_Lukolela_53;12;50;35;1
PARAP_Lukolela_53;12;50;36;1
PARAP_Lukolela_53;12;50;37;1
PARAP_Lukolela_53;12;50;39;1
PARAP_Lukolela_53;12;50;41;1
PARAP_Lukolela_53;12;50;51;1
PARAP_Lukolela_53;12;50;61;2
PARAP_Lukolela_53;12;50;65;1
PARAP_Lukolela_53;12;50;103;1
PARAP_Lukolela_53;12;50;112;1
PARAP_Lukolela_53;12;50;123;1
PARAP_Lukolela_53;12;50;177;1
PARAP_Lukolela_53;12;50;194;1
PARAP_Lukolela_53;12;50;268;1
PARAP_Lukolela_53;12;50;371;1
PARAP_Lukolela_53;12;50;505;1
PARAP_Lukolela_53;12;50;574;1
PARAP_Lukolela_53;13;0;1;2
PARAP_Lukolela_53;13;0;3;3
PARAP_Lukolela_53;13;0;4;1
PARAP_Lukolela_53;13;0;5;1
PARAP_Lukolela_53;13;0;7;1
PARAP_Lukolela_53;13;0;8;1
PARAP_Lukolela_53;13;0;11;3
PARAP_Lukolela_53;13;0;14;1
PARAP_Lukolela_53;13;0;19;1
PARAP_Lukolela_53;13;0;20;1
PARAP_Lukolela_53;13;0;24;1
PARAP_Lukolela_53;13;0;39;1
PARAP_Lukolela_53;13;0;45;1
PARAP_Lukolela_53;13;0;67;1
PARAP_Lukolela_53;13;0;82;1
PARAP_Lukolela_53;13;0;189;1
PARAP_Lukolela_53;13;20;1;7
PARAP_Lukolela_53;13;20;2;2
PARAP_Lukolela_53;13;20;3;4
PARAP_Lukolela_53;13;20;4;2
PARAP_Lukolela_53;13;20;5;1
PARAP_Lukolela_53;13;20;6;2
PARAP_Lukolela_53;13;20;7;2
PARAP_Lukolela_53;13;20;9;2
PARAP_Lukolela_53;13;20;10;1
PARAP_Lukolela_53;13;20;11;2
PARAP_Lukolela_53;13;20;14;2
PARAP_Lukolela_53;13;20;15;1
PARAP_Lukolela_53;13;20;17;1
PARAP_Lukolela_53;13;20;19;1
PARAP_Lukolela_53;13;20;24;1
PARAP_Lukolela_53;13;20;39;1
PARAP_Lukolela_53;13;20;41;1
PARAP_Lukolela_53;13;20;45;1
PARAP_Lukolela_53;13;20;51;1
PARAP_Lukolela_53;13;20;53;1
PARAP_Lukolela_53;13;20;67;1
PARAP_Lukolela_53;13;20;143;1
PARAP_Lukolela_53;13;20;181;1
PARAP_Lukolela_53;13;20;201;1
PARAP_Lukolela_53;13;20;473;1
PARAP_Lukolela_53;13;50;1;13
PARAP_Lukolela_53;13;50;2;7
PARAP_Lukolela_53;13;50;3;10
PARAP_Lukolela_53;13;50;4;3
PARAP_Lukolela_53;13;50;5;4
PARAP_Lukolela_53;13;50;6;3
PARAP_Lukolela_53;13;50;7;2
PARAP_Lukolela_53;13;50;9;2
PARAP_Lukolela_53;13;50;10;2
PARAP_Lukolela_53;13;50;11;3
PARAP_Lukolela_53;13;50;12;1
PARAP_Lukolela_53;13;50;14;2
PARAP_Lukolela_53;13;50;15;1
PARAP_Lukolela_53;13;50;18;1
PARAP_Lukolela_53;13;50;19;1
PARAP_Lukolela_53;13;50;23;1
PARAP_Lukolela_53;13;50;24;1
PARAP_Lukolela_53;13;50;25;1
PARAP_Lukolela_53;13;50;29;1
PARAP_Lukolela_53;13;50;37;1
PARAP_Lukolela_53;13;50;39;1
PARAP_Lukolela_53;13;50;41;2
PARAP_Lukolela_53;13;50;43;1
PARAP_Lukolela_53;13;50;45;1
PARAP_Lukolela_53;13;50;51;1
PARAP_Lukolela_53;13;50;53;1
PARAP_Lukolela_53;13;50;60;1
PARAP_Lukolela_53;13;50;67;1
PARAP_Lukolela_53;13;50;78;1
PARAP_Lukolela_53;13;50;98;1
PARAP_Lukolela_53;13;50;143;1
PARAP_Lukolela_53;13;50;164;1
PARAP_Lukolela_53;13;50;201;2
PARAP_Lukolela_53;13;50;335;1
PARAP_Lukolela_53;13;50;371;1
PARAP_Lukolela_53;13;50;402;1
PARAP_Lukolela_53;13;50;541;1
PARAP_Lukolela_53;13;50;630;1
PARAP_Lukolela_53;14;0;1;2
PARAP_Lukolela_53;14;0;2;1
PARAP_Lukolela_53;14;0;3;1
PARAP_Lukolela_53;14;0;5;2
PARAP_Lukolela_53;14;0;7;3
PARAP_Lukolela_53;14;0;9;1
PARAP_Lukolela_53;14;0;13;1
PARAP_Lukolela_53;14;0;14;1
PARAP_Lukolela_53;14;0;17;1
PARAP_Lukolela_53;14;0;20;1
PARAP_Lukolela_53;14;0;24;1
PARAP_Lukolela_53;14;0;25;1
PARAP_Lukolela_53;14;0;26;1
PARAP_Lukolela_53;14;0;33;1
PARAP_Lukolela_53;14;0;50;1
PARAP_Lukolela_53;14;0;56;1
PARAP_Lukolela_53;14;0;73;1
PARAP_Lukolela_53;14;0;86;1
PARAP_Lukolela_53;14;0;215;1
PARAP_Lukolela_53;14;20;1;9
PARAP_Lukolela_53;14;20;2;3
PARAP_Lukolela_53;14;20;3;4
PARAP_Lukolela_53;14;20;5;3
PARAP_Lukolela_53;14;20;6;2
PARAP_Lukolela_53;14;20;7;3
PARAP_Lukolela_53;14;20;8;2
PARAP_Lukolela_53;14;20;12;1
PARAP_Lukolela_53;14;20;13;1
PARAP_Lukolela_53;14;20;16;1
PARAP_Lukolela_53;14;20;17;2
PARAP_Lukolela_53;14;20;20;1
PARAP_Lukolela_53;14;20;24;2
PARAP_Lukolela_53;14;20;29;1
PARAP_Lukolela_53;14;20;33;1
PARAP_Lukolela_53;14;20;43;2
PARAP_Lukolela_53;14;20;50;1
PARAP_Lukolela_53;14;20;56;1
PARAP_Lukolela_53;14;20;65;1
PARAP_Lukolela_53;14;20;73;1
PARAP_Lukolela_53;14;20;98;1
PARAP_Lukolela_53;14;20;180;1
PARAP_Lukolela_53;14;20;188;1
PARAP_Lukolela_53;14;20;231;1
PARAP_Lukolela_53;14;20;489;1
PARAP_Lukolela_53;14;50;1;18
PARAP_Lukolela_53;14;50;2;13
PARAP_Lukolela_53;14;50;3;6
PARAP_Lukolela_53;14;50;4;3
PARAP_Lukolela_53;14;50;5;9
PARAP_Lukolela_53;14;50;6;1
PARAP_Lukolela_53;14;50;7;3
PARAP_Lukolela_53;14;50;8;2
PARAP_Lukolela_53;14;50;9;1
PARAP_Lukolela_53;14;50;10;1
PARAP_Lukolela_53;14;50;11;1
PARAP_Lukolela_53;14;50;13;2
PARAP_Lukolela_53;14;50;14;1
PARAP_Lukolela_53;14;50;16;1
PARAP_Lukolela_53;14;50;17;2
PARAP_Lukolela_53;14;50;18;2
PARAP_Lukolela_53;14;50;20;1
PARAP_Lukolela_53;14;50;21;4
PARAP_Lukolela_53;14;50;24;1
PARAP_Lukolela_53;14;50;29;1
PARAP_Lukolela_53;14;50;30;2
PARAP_Lukolela_53;14;50;33;2
PARAP_Lukolela_53;14;50;41;1
PARAP_Lukolela_53;14;50;43;1
PARAP_Lukolela_53;14;50;44;1
PARAP_Lukolela_53;14;50;50;1
PARAP_Lukolela_53;14;50;53;1
PARAP_Lukolela_53;14;50;56;1
PARAP_Lukolela_53;14;50;59;1
PARAP_Lukolela_53;14;50;65;1
PARAP_Lukolela_53;14;50;73;1
PARAP_Lukolela_53;14;50;89;1
PARAP_Lukolela_53;14;50;98;1
PARAP_Lukolela_53;14;50;107;1
PARAP_Lukolela_53;14;50;180;1
PARAP_Lukolela_53;14;50;206;1
PARAP_Lukolela_53;14;50;208;1
PARAP_Lukolela_53;14;50;231;1
PARAP_Lukolela_53;14;50;415;1
PARAP_Lukolela_53;14;50;453;1
PARAP_Lukolela_53;14;50;535;1
PARAP_Lukolela_53;14;50;568;1
PARAP_Lukolela_53;14;50;663;1
PARAP_Lukolela_53;15;0;1;3
PARAP_Lukolela_53;15;0;2;2
PARAP_Lukolela_53;15;0;6;3
PARAP_Lukolela_53;15;0;9;1
PARAP_Lukolela_53;15;0;11;2
PARAP_Lukolela_53;15;0;12;1
PARAP_Lukolela_53;15;0;24;2
PARAP_Lukolela_53;15;0;28;1
PARAP_Lukolela_53;15;0;30;1
PARAP_Lukolela_53;15;0;38;1
PARAP_Lukolela_53;15;0;51;1
PARAP_Lukolela_53;15;0;60;1
PARAP_Lukolela_53;15;0;69;1
PARAP_Lukolela_53;15;0;91;1
PARAP_Lukolela_53;15;0;145;1
PARAP_Lukolela_53;15;0;242;1
PARAP_Lukolela_53;15;20;1;8
PARAP_Lukolela_53;15;20;2;3
PARAP_Lukolela_53;15;20;3;2
PARAP_Lukolela_53;15;20;4;1
PARAP_Lukolela_53;15;20;5;2
PARAP_Lukolela_53;15;20;6;4
PARAP_Lukolela_53;15;20;8;1
PARAP_Lukolela_53;15;20;9;1
PARAP_Lukolela_53;15;20;11;2
PARAP_Lukolela_53;15;20;14;1
PARAP_Lukolela_53;15;20;20;1
PARAP_Lukolela_53;15;20;24;1
PARAP_Lukolela_53;15;20;28;1
PARAP_Lukolela_53;15;20;29;1
PARAP_Lukolela_53;15;20;34;1
PARAP_Lukolela_53;15;20;35;1
PARAP_Lukolela_53;15;20;36;1
PARAP_Lukolela_53;15;20;38;1
PARAP_Lukolela_53;15;20;51;1
PARAP_Lukolela_53;15;20;57;1
PARAP_Lukolela_53;15;20;60;1
PARAP_Lukolela_53;15;20;69;1
PARAP_Lukolela_53;15;20;91;1
PARAP_Lukolela_53;15;20;101;1
PARAP_Lukolela_53;15;20;125;1
PARAP_Lukolela_53;15;20;199;1
PARAP_Lukolela_53;15;20;230;1
PARAP_Lukolela_53;15;20;262;1
PARAP_Lukolela_53;15;20;560;1
PARAP_Lukolela_53;15;50;1;15
PARAP_Lukolela_53;15;50;2;6
PARAP_Lukolela_53;15;50;3;4
PARAP_Lukolela_53;15;50;4;6
PARAP_Lukolela_53;15;50;5;4
PARAP_Lukolela_53;15;50;6;7
PARAP_Lukolela_53;15;50;7;1
PARAP_Lukolela_53;15;50;8;2
PARAP_Lukolela_53;15;50;9;2
PARAP_Lukolela_53;15;50;10;1
PARAP_Lukolela_53;15;50;11;3
PARAP_Lukolela_53;15;50;12;1
PARAP_Lukolela_53;15;50;15;1
PARAP_Lukolela_53;15;50;21;1
PARAP_Lukolela_53;15;50;23;2
PARAP_Lukolela_53;15;50;24;3
PARAP_Lukolela_53;15;50;28;1
PARAP_Lukolela_53;15;50;29;2
PARAP_Lukolela_53;15;50;32;1
PARAP_Lukolela_53;15;50;34;1
PARAP_Lukolela_53;15;50;35;2
PARAP_Lukolela_53;15;50;36;2
PARAP_Lukolela_53;15;50;38;1
PARAP_Lukolela_53;15;50;43;1
PARAP_Lukolela_53;15;50;44;1
PARAP_Lukolela_53;15;50;51;1
PARAP_Lukolela_53;15;50;58;1
PARAP_Lukolela_53;15;50;60;1
PARAP_Lukolela_53;15;50;67;1
PARAP_Lukolela_53;15;50;69;1
PARAP_Lukolela_53;15;50;91;1
PARAP_Lukolela_53;15;50;92;1
PARAP_Lukolela_53;15;50;101;1
PARAP_Lukolela_53;15;50;125;1
PARAP_Lukolela_53;15;50;216;1
PARAP_Lukolela_53;15;50;230;1
PARAP_Lukolela_53;15;50;262;1
PARAP_Lukolela_53;15;50;402;1
PARAP_Lukolela_53;15;50;438;1
PARAP_Lukolela_53;15;50;539;1
PARAP_Lukolela_53;15;50;651;1
PARAP_Lukolela_53;15;50;670;1
PARAP_Lukolela_53;15;50;833;1
PARAP_Lukolela_53;16;0;1;3
PARAP_Lukolela_53;16;0;2;2
PARAP_Lukolela_53;16;0;5;1
PARAP_Lukolela_53;16;0;8;3
PARAP_Lukolela_53;16;0;13;1
PARAP_Lukolela_53;16;0;16;2
PARAP_Lukolela_53;16;0;33;1
PARAP_Lukolela_53;16;0;37;1
PARAP_Lukolela_53;16;0;44;1
PARAP_Lukolela_53;16;0;77;1
PARAP_Lukolela_53;16;0;199;1
PARAP_Lukolela_53;16;0;306;1
PARAP_Lukolela_53;16;0;307;1
PARAP_Lukolela_53;16;20;1;10
PARAP_Lukolela_53;16;20;2;4
PARAP_Lukolela_53;16;20;3;3
PARAP_Lukolela_53;16;20;4;1
PARAP_Lukolela_53;16;20;5;1
PARAP_Lukolela_53;16;20;7;1
PARAP_Lukolela_53;16;20;8;4
PARAP_Lukolela_53;16;20;10;1
PARAP_Lukolela_53;16;20;11;1
PARAP_Lukolela_53;16;20;13;1
PARAP_Lukolela_53;16;20;16;2
PARAP_Lukolela_53;16;20;20;1
PARAP_Lukolela_53;16;20;22;1
PARAP_Lukolela_53;16;20;33;1
PARAP_Lukolela_53;16;20;37;1
PARAP_Lukolela_53;16;20;41;1
PARAP_Lukolela_53;16;20;43;1
PARAP_Lukolela_53;16;20;44;1
PARAP_Lukolela_53;16;20;47;1
PARAP_Lukolela_53;16;20;57;1
PARAP_Lukolela_53;16;20;68;1
PARAP_Lukolela_53;16;20;77;1
PARAP_Lukolela_53;16;20;161;1
PARAP_Lukolela_53;16;20;208;1
PARAP_Lukolela_53;16;20;339;1
PARAP_Lukolela_53;16;20;624;1
PARAP_Lukolela_53;16;20;630;1
PARAP_Lukolela_53;16;50;1;20
PARAP_Lukolela_53;16;50;2;6
PARAP_Lukolela_53;16;50;3;5
PARAP_Lukolela_53;16;50;4;3
PARAP_Lukolela_53;16;50;5;2
PARAP_Lukolela_53;16;50;6;1
PARAP_Lukolela_53;16;50;7;2
PARAP_Lukolela_53;16;50;8;5
PARAP_Lukolela_53;16;50;10;2
PARAP_Lukolela_53;16;50;11;4
PARAP_Lukolela_53;16;50;12;1
PARAP_Lukolela_53;16;50;13;2
PARAP_Lukolela_53;16;50;14;2
PARAP_Lukolela_53;16;50;16;3
PARAP_Lukolela_53;16;50;22;1
PARAP_Lukolela_53;16;50;25;1
PARAP_Lukolela_53;16;50;30;1
PARAP_Lukolela_53;16;50;31;2
PARAP_Lukolela_53;16;50;37;1
PARAP_Lukolela_53;16;50;40;1
PARAP_Lukolela_53;16;50;41;1
PARAP_Lukolela_53;16;50;43;1
PARAP_Lukolela_53;16;50;44;1
PARAP_Lukolela_53;16;50;48;1
PARAP_Lukolela_53;16;50;49;1
PARAP_Lukolela_53;16;50;51;1
PARAP_Lukolela_53;16;50;54;1
PARAP_Lukolela_53;16;50;57;1
PARAP_Lukolela_53;16;50;70;1
PARAP_Lukolela_53;16;50;75;1
PARAP_Lukolela_53;16;50;76;1
PARAP_Lukolela_53;16;50;77;1
PARAP_Lukolela_53;16;50;103;1
PARAP_Lukolela_53;16;50;114;1
PARAP_Lukolela_53;16;50;177;1
PARAP_Lukolela_53;16;50;339;1
