species,NSCA_DBH1,NSCA_DBH2,NSCA_DBH3,NSCA_DBH4,NSCA_DBH5
Diospyros.crassiflora,5.0891580281023236e-5,0.0012436115981665644,4.354642519437467e-6,2.611654389676412e-5,0.02545901153767439
Microdesmis.yafungana,9.68575730792201e-4,0.003157236318946983,0.002192439637153331,0.0013981379373258845,0.6289253405069533
Omphalocarpum.lecomteanum,4.5725215723174317e-7,1.0845420474002218e-8,6.045938966607299e-7,1.6921367867859705e-7,4.8210223812702625e-5
Synsepalum.sp.,2.2834865597802837e-6,2.4665327126776614e-9,2.7237231224728384e-8,2.6314034303044778e-8,2.8762420412443494e-8
Xylopia.phloiodora,0.0010955140806340122,7.208472684521439e-8,9.183604937589865e-6,1.713308338041113e-5,5.6309157109438e-5
sp.2.NA,1.307632632283879e-4,1.4124535350903565e-7,1.559732953538518e-6,1.5068663222177846e-6,1.6470725152154092e-6
Aphanocalyx.microphyllus,2.3499750485786228e-5,1.543694772358573e-5,1.2888053918450802e-4,1.349576793266245e-6,1.0018860369690364e-05
Aphanocalyx.sp.,4.191744755683755e-6,1.4312351304343485e-8,5.434621652551627e-8,5.4799203672672137e-8,5.602575289326013e-9
Balanites.wilsoniana,2.780179810379519e-4,9.492684420119024e-7,3.604519424754625e-6,3.634563852416321e-6,3.7159148787375663e-7
Celtis.sp.,1.0010794113492465e-5,4.719761902617822e-7,3.199989341906606e-8,2.0968271938313754e-7,5.105406903883898e-6
Chrysophyllum.africanum,4.8679032417999186e-5,2.459617727597784e-4,0.004703748752332197,4.945834049309847e-4,0.022024182015496798
Chytranthus.carneus,5.808985879509544e-7,5.384558288875233e-7,2.1192034670887514e-7,3.898197337763185e-8,3.900500074831676e-6
Cola.sp.,3.6649396724588947e-6,1.2513620737601659e-8,4.7516157734159653e-8,4.7912214904500144e-8,4.898461533934572e-9
Combretum.lokele,0.006823933829372247,4.386243483378195e-4,5.157769757897243e-5,6.839018171637495e-4,0.09532209219533895
Copaifera.mildbraedii,3.208176490012018e-5,9.44977979301521e-6,1.2893446292376803e-6,4.177969218884963e-6,0.0024632447309174857
Craterispermum.sp.,0.0019752542917190626,6.7443355896520775e-6,2.560928770416248e-5,2.5822746504415034e-5,2.6400726976314286e-6
Drypetes.cf.,1.4880699368285582e-5,5.08088658605561e-8,1.9292913978681538e-7,1.9453724475202952e-7,1.988914960902648e-8
Drypetes.leonensis,8.4051128441632e-6,1.8499037742703774e-9,1.188164094594834e-7,5.019513683704776e-7,4.502961199988721e-5
Drypetes.louisii,4.2345901520206796e-4,1.2071193932254207e-6,3.0629053564937184e-6,6.8575398442431545e-6,1.5180031949932377e-6
Gomphia.mildbraedii,7.47679931011097e-6,2.5528887037618705e-8,9.693714143117955e-8,9.774513289696532e-8,9.99329241153773e-9
Monodora.louisii,5.3680883174461834e-5,1.606067288827407e-6,4.07813931138216e-6,4.5331203987709876e-7,5.13770523414757e-5
Pancovia.harmsiana,1.060583929191354e-7,2.4596456304526264e-4,4.6317600753431273e-4,2.3372760267113861e-4,0.0711787430620614
Panda.oleosa,0.004915233382372712,0.019922437409254763,5.818541613482327e-4,9.282667367133319e-4,1.2674858758473058
Prioria.balsamifera,2.922788746491947e-4,0.0016838522537479124,2.3723122703740566e-4,4.349940281154971e-5,0.05686153807755119
Prioria.sp.,0.0026198404754081916,8.945219575819327e-6,3.396638536871516e-5,3.4249502336023225e-5,3.5016095599799596e-6
Strombosia.grandifolia,0.0030198305837795332,2.0590795709282266e-4,0.04775570298690069,0.010999091138804856,0.3364822031768961
Trichilia.sp.,4.4185030406655e-5,7.861873309894635e-8,5.5506157360918575e-6,5.871706207740938e-7,5.613587376427114e-5
Vepris.louisii,5.1808368766146027e-5,1.7689521130327183e-7,6.716985386529081e-7,6.772972872728848e-7,6.924569685115595e-8
Albizia.adianthifolia,1.9680423252387385e-4,4.338219211289609e-6,4.2575247982844884e-4,3.4939479348720544e-10,0.012298493978073723
Angylocalyx.pynaertii,8.963126789006821e-6,4.240777824236356e-6,7.698192601617569e-7,6.488585457843704e-9,3.12257886855916e-5
Anthonotha.macrophylla,2.9088084996639195e-4,4.3775990669696503e-4,0.00570072669301304,4.308856576103881e-4,4.981630398603257e-4
Chrysophyllum.boukoko.nse,1.4107162767629273e-6,7.533387256117059e-6,6.914642384751764e-9,9.521748704682761e-7,5.159651088142086e-4
Cleistanthus.caudatus,4.003108688817014e-6,2.1377061056093208e-5,1.9621284213136302e-8,2.7019320327054883e-6,0.001464124604105409
Cola.lateritia,1.2478456274871152e-4,9.140684179609075e-5,3.0324829704286637e-4,3.3659108588026596e-5,0.030135756298811944
Drypetes.indet,1.4690865958078897e-5,8.242682352301633e-5,4.2016538960888814e-7,2.2474229802343365e-5,0.009898103253608403
Drypetes.paxii,1.7524674675550467e-7,5.373463534019591e-7,1.515140459123652e-12,9.160198347421696e-8,6.647464759395756e-5
Fernandoa.adolfi.friderici,1.3514308257483933e-4,1.6243876352298729e-4,1.4081663339005394e-4,3.1713136339572635e-6,0.010821591741329973
Garcinia.epunctata,1.1127616970995645e-4,1.2382005732277128e-4,0.0018933705596795216,4.023218815913673e-4,0.005430520925924633
Grossera.multinervis,8.297238667019348e-5,3.565977178325047e-4,5.728096115508237e-5,1.363412613792597e-4,0.05319367845549947
Leplaea.cedrata,3.6452392892631194e-7,6.480717413794398e-7,2.109275124019616e-9,9.93781972180696e-8,1.1266170359075688e-4
Leplaea.thompsonii,5.103308712664699e-4,8.191475077920113e-4,3.140284593969925e-4,4.408838910513984e-4,0.09259045639822325
Monodora.myristica,6.860082145743718e-8,2.188468570477985e-6,6.07463869840889e-5,5.841642790924997e-4,7.3686197693820975e-05
Pericopsis.elata,1.8416584123879737e-4,3.7185203178920895e-4,2.972530851697126e-6,7.5432229616923e-5,0.053901671017699514
Pleiocarpa.pycnantha,1.1444912606482035e-5,6.522925230128739e-6,4.8139376518892414e-5,3.361586708154726e-6,0.0019949829757723533
Pterocarpus.soyauxii,0.0023124199324156334,0.004641775264019574,0.03716716318236588,0.029452453736995256,0.011478966592878555
Rinorea.indet,4.201443927916823e-7,1.9141390277996637e-6,3.836548526881944e-9,4.1651219239990186e-7,2.1676432958426156e-4
Synsepalum.subcordatum,8.810871874692515e-5,8.743694449161329e-5,2.2406270124314702e-4,5.684228968899322e-5,0.032262605479981506
Trichilia.welwitschii,2.502292191872358e-4,8.023242533461902e-5,0.002112479668561483,6.580834132809251e-6,0.015458825180484097
Tridesmostemon.omphalocarpoides,3.603517683032912e-4,4.164929412487915e-4,0.002308282313160717,7.452222457722393e-4,0.2763907905836272
Vitex.welwitschii,1.341822303981073e-4,5.309332532080636e-4,3.865082599391375e-5,9.253473346309964e-7,0.004216131956383201
indet.indet,2.6646254903124646e-7,4.0383048293765185e-7,2.2238560371520556e-9,6.418664069455972e-8,8.084719110725333e-5
Albizia.laurentii,2.0030831915731246e-6,4.5964381381685324e-4,1.833127012019297e-5,4.673264223150547e-8,4.530514315025361e-5
Macaranga.zenkeri,4.163673066265569e-6,9.197060376176957e-4,3.51960932413304e-5,9.641240336845841e-8,8.279481039761843e-5
Margaritaria.discoidea,0.0027009749435036637,2.3329720153515125e-6,0.007826059727351216,2.846574809992629e-5,0.02005097883095036
Musanga.smithii,0.0023089249490047285,0.3717992556470141,0.008902543435155381,1.397537582646905e-5,0.030342740084557483
Spathodea.campanulata,7.021328440557381e-8,9.607646901973254e-6,8.636477913373297e-5,0.0022106982544697193,9.273011176818097e-5
Bellucia.grossularioides,3.581640730953965e-6,6.514389229307349e-4,1.955548217712918e-5,7.363394188014963e-8,3.56370366407241e-5
Pausinystalia.lane.poolei,8.000523316680382e-7,8.59339632464189e-5,7.490251703455811e-7,2.7550727673047774e-10,4.3036135264558764e-6
Trema.orientalis,1.0317575232401832e-7,1.1082151700812297e-5,9.659522558843953e-8,3.552976401948913e-11,5.54999399074491e-7
Canarium.sp.,5.000600123748136e-8,1.1020680071933085e-5,4.300367216018456e-7,1.954756103136788e-9,6.188196433893533e-7
Chrysophyllum.crissiforme,3.400731475900615e-8,7.4947751627782675e-6,2.92452781417034e-7,1.3293605653602e-9,4.2083737693515303e-07
Omphalocarpum.endjolis,1.8479264902200753e-7,4.07259251713592e-5,1.5891617604884716e-6,7.223624156130934e-9,2.286791951743996e-6
Paramacrolobium.coeruleum,1.049650271648199e-5,4.581887530957969e-5,1.0192601574918872e-6,1.367317550760474e-7,5.2059752569754274e-5
Persea.americana,2.3016082448523003e-5,0.005072448804090404,1.9793145613214625e-4,8.997085654356914e-7,2.848218929839047e-4
Synsepalum.longicuneatum,2.943231315553408e-4,7.991267897168272e-4,0.021262941578915864,0.0078094388435348975,0.02746340608827532
Trichilia.gilgiana,7.298372258384942e-5,2.7917351316019147e-5,4.0741418835759725e-4,1.1161763892759333e-4,0.04129402697038615
Tridesmostemon.claessensii,2.0753593595797908e-5,7.027699216972156e-4,2.432881489983406e-6,2.3303041434886315e-5,0.004917823357592914
Zanthoxylum.lemairei,1.3760169692016733e-6,3.032564575420631e-4,1.1833336232861286e-5,5.3789095348633235e-8,1.7028082812205393e-5
Alafia.multiflora,6.7934289670370894e-9,1.003896753753692e-9,3.464019558604017e-8,7.103170638552344e-10,1.8565251610111884e-7
Anthonotha.acuminata,2.873332619859738e-6,1.289392611794711e-8,2.247808491744245e-5,5.554081312221544e-10,1.5819782398003639e-4
Antidesma.laciniatum,3.9987262982442027e-8,5.909104767908808e-9,2.038980045840301e-7,4.181045444224793e-9,1.0927818662281953e-6
Baphia.dewevrei,5.213513488888787e-5,1.514906294587266e-8,7.671251649372227e-4,5.600252196878842e-6,0.005475386770211718
Bersama.abyssinica,1.100213921359968e-5,2.6084285404150772e-5,2.9826889967887775e-5,2.628762025980827e-6,9.545054474330743e-7
Desplatsia.dewevrei,0.004828597982279389,0.0016016028790658172,0.013090655818816065,4.224917794401209e-4,0.05309382981585496
Gigasiphon.gossweileri,7.174861657036683e-8,9.599676818478457e-9,5.339308376497668e-7,4.3223875623304885e-11,5.737841512250426e-6
Millettia.drastica,3.0337559299323247e-4,3.235080608486988e-6,0.001618400550040742,1.523731906835541e-8,0.015276294401584244
Millettia.eetveldeana,2.7599180908676504e-4,1.685571547301013e-4,5.831700621222833e-7,2.1509944331714107e-5,0.0019686715191870275
Oncoba.dentata,5.152700133412709e-5,3.924887007841389e-6,2.8017575513366883e-4,7.346295496807813e-9,0.002074295026483488
Oxyanthus.speciosus,3.508654755900286e-6,1.4814616728032543e-7,2.19805037156002e-5,1.5565832115570112e-7,9.07528293555887e-5
Oxyanthus.unilocularis,6.5475386224379725e-9,9.67560388139187e-10,3.338638257482567e-8,6.846069094614075e-10,1.789327636195219e-7
Pausinystalia.macroceras,2.8428349157279874e-6,4.697222950537018e-6,1.2365247500967206e-5,4.09317517860354e-9,1.6089138567933653e-4
Psychotria1.sp1,5.226318058481915e-7,2.6926874650589582e-8,4.9269998493183076e-6,1.1217956130236172e-8,4.771347670397131e-5
Tarenna.sp,1.1108652043213171e-7,1.6415774388563097e-8,5.664383646922823e-7,1.1615143311296119e-8,3.0358000537302088e-6
Thomandersia.hensii,3.045923707140201e-5,1.0242095506057393e-5,3.4004430468559355e-4,7.057885821502394e-5,3.7333010791867796e-4
Zanthoxylum.rubescens,1.390540503320453e-7,2.7423636057328513e-9,1.25307802098159e-6,6.742163312740406e-10,7.862271072369633e-6
Afzelia.sp,3.5578744220561515e-7,3.2394820752452493e-7,7.831369494945137e-6,1.2498879010430398e-8,9.125971874321246e-6
Amphimas.ferrugineus,6.544672161453487e-7,2.8371974881766707e-6,2.3446067970120456e-6,8.668118416743334e-11,2.9196887418718065e-5
Bandeiraea.speciosa,6.17291256539869e-8,1.4145499358967884e-11,8.071033442615597e-7,1.5728659339185637e-8,1.1688289147848674e-5
Chrysophyllum.boukokoense,1.0397254436406534e-6,8.230520935602986e-8,2.2331939344601963e-5,2.2096816321481106e-6,4.802890960686225e-5
Cola.altissima,4.2565534643611827e-8,4.08507407272504e-9,7.29443598968178e-7,3.2463718019192524e-8,1.7206238899802878e-5
Cola.congolana,7.483994390357522e-8,8.827499845423177e-9,2.828347462813266e-7,7.578525580859668e-10,4.3386082091436075e-6
Drypetes.spinosodentata,5.859206294236825e-6,4.801765664163813e-7,4.231718883990174e-5,6.308889492485303e-7,4.952604327856833e-4
Entadopsis.mannii,2.394347866219126e-8,2.2978892362730337e-9,4.103182866936638e-7,1.826112008684911e-8,9.678657096718137e-6
Guarea.laurentii,1.2973915191564952e-4,3.2685582772613517e-6,0.0030554655661187,8.399730687742605e-6,0.017174585322789968
Leptoderris.congolensis,6.62199537376976e-7,5.571206339101838e-7,6.002343932445001e-6,7.338998661541708e-8,1.3434415296637983e-5
Neuropeltis.acuminata,3.035064816220731e-9,2.912794281474873e-10,5.201176541495667e-8,2.3147715443661063e-9,1.2268623134073026e-6
Newtonia.buchananii,1.942591365016476e-5,1.8643321846115488e-6,3.3290098397361246e-4,1.4815681003052486e-5,0.007852524675426338
Pavetta.molundensis,3.3866074811344146e-9,3.250174708601978e-10,5.803613580833972e-8,2.58288475006235e-9,1.368966180458952e-6
Phyllanthus.pynaertii,1.6165837621199013e-5,1.6037398143701916e-5,6.467600503810343e-7,6.254546888886961e-8,5.794005355561105e-4
Placodiscus.sp,3.343559374207056e-8,3.208860836484263e-9,5.729842239045907e-7,2.550052985672438e-8,1.3515648716729139e-5
Pseudomussaenda.stenocarpa,1.6444759157733675e-7,4.6274637967311475e-10,1.862538662684241e-6,9.003120425590571e-9,8.997687316394288e-6
Zanha.golungensis,6.5157794717856e-7,7.777801953888744e-8,5.766440799255484e-6,1.8802696912921875e-9,2.3413610823250237e-5
Beilschmiedia.congolana,9.743451488269668e-6,1.477435645423202e-6,8.121406255624206e-5,2.252401019724634e-9,2.1334505910230393e-4
Beilschmiedia.oblongifolia,7.738344357635235e-9,1.2811926645966595e-9,6.355144458916607e-8,4.119886308686137e-12,1.689333451553753e-7
Chytranthus.macrobotrys,5.3955976412997225e-9,8.933177175460712e-10,4.431154891526165e-8,2.8726104476904746e-12,1.1778958347309301e-7
Dacryodes.sp,1.8985638428770094e-4,1.3001449854077146e-5,0.0010424707604622598,4.8130696683325005e-5,0.008126849474554927
Leptaulus.zenkeri,5.361556856983113e-7,8.876817828877065e-8,4.403198769153119e-6,2.8544871703119777e-10,1.1704644989043657e-5
Psychotria.sp,7.115764605330191e-8,1.1781157562922829e-8,5.84384849168668e-7,3.7884255104785395e-11,1.5534200373631266e-6
Acacia.pentagona,2.4734170778059312e-8,1.4214393152665563e-8,9.441581530864357e-9,1.0577772964037045e-9,1.036589585866307e-7
Dialium.tessmannii,7.796493520899046e-8,1.270219910622586e-9,8.014776646929237e-7,8.198437431309033e-10,1.7845449034445584e-6
Syzygium.staudtii,2.3907740960368775e-5,8.28018771343151e-6,4.8209463039496526e-4,4.0168326499117814e-5,3.367286343261875e-4
Paropsia.guineensis,2.705547223578332e-4,5.657573891518734e-4,0.009030177640157334,1.1791085797157924e-4,0.0020566530362811967
Diogoa.zenkeri,0.013973494289469481,0.04190714492943388,0.6379017013792438,0.197738249851706,0.7656632381425396
Irvingia.grandifolia,1.4146571691229376e-4,3.36904411816714e-5,5.174045958918839e-6,4.931744678795118e-6,0.015349516250538943
Isolona.hexaloba,0.004070984729830461,0.019460904314340693,0.016768113056903716,0.002954366807750942,0.07568201914588993
Trichilia.martineaui,4.819532051750782e-5,3.287180570456035e-4,0.001586857422028863,3.747135172617699e-5,4.20280929340372e-6
Trichilia.rubescens,0.009574236856504848,0.04790709697707626,0.2100386191192802,0.004836151738379017,0.022187073415087792
Afzelia.bipindensis,5.372186298009797e-5,2.3338704696895655e-4,0.0011528108346581343,2.142349982815976e-5,1.2079622738381848e-4
Anthocleista.liebrechtsiana,1.701752125948446e-5,1.5173728745331031e-5,2.0454236033554284e-4,1.1964004140152262e-6,3.321051640371768e-4
Hymenocardia.NA,6.39470062984275e-8,1.0518913175492179e-8,2.4492499400390627e-6,3.126870271614391e-8,5.625043025126127e-6
Garcinia.NA,7.982760638355411e-6,5.269077088525299e-6,2.1552469138114075e-5,1.4524676450784136e-6,1.4012485814715028e-4
Annickia.affinis,6.27005790967364e-4,0.002238851070466494,0.0576648800030396,0.021051175514899975,0.06478788901375096
Baphia.laurifolia,1.363013152432118e-5,3.945804288584651e-5,3.4148471558774046e-4,1.2574222340747427e-4,5.466542274046848e-4
Beilschmiedia.fulva,6.520991582116923e-5,2.535794632954127e-4,0.006792963469609997,0.0025730644096475016,0.00656223428225318
Celtis.zenkeri,9.606008500671056e-7,2.7808557437978326e-6,2.4066569533329843e-5,8.861843077524024e-6,3.852615175434774e-5
Corynanthe.macroceras,0.0012777101831693703,0.003863563949102015,0.0494809796236025,0.017807643535637886,0.06533874985273477
Coula.edulis,0.12364549604318566,0.45130129014464715,12.473676655888113,4.587421524858222,13.7743659796604
Cyrtogonone.argentea,3.170602600232662e-4,6.17398681685522e-4,0.004855986155076559,7.392523398534011e-4,0.0019342753704634425
Dacryodes.igaganga,0.003932665635612504,0.020349664720738427,0.5685413176173622,0.20163321456066738,0.6030095515844044
Dialium.angolense,0.05391090800730265,0.1963806929158996,5.759654604632154,2.143570100313334,7.0145938923808995
Dialium.guineense,8.337334342369553e-4,0.0026544411772906292,0.037328732179235664,0.013261624133310477,0.046314439050353234
Diospyros.cinnabarina,1.787242617885224e-4,6.464784885759218e-4,0.013597190194592658,0.0054207400594157,0.019699027876205998
Diospyros.dendo,5.031621653309942e-4,0.0013042491209134801,0.017077891013827635,0.0048562732596394076,0.015715674797518998
Diospyros.fragrans,4.592814952459792e-4,0.0016023226368330023,0.044632981261205476,0.01624928452075116,0.054012679313528524
Diospyros.iturensis,9.92515197424966e-4,0.004066672348005534,0.11312307748419098,0.04484271605297917,0.12850482279043338
Diospyros.suaveolens,6.665806684528753e-4,0.0019928572023827627,0.023651784089191732,0.0074852901344646975,0.030551431988141916
Eriocoelum.petiolare,6.465720741604808e-4,0.0024891203133363786,0.040327884542049566,0.016800696296624448,0.04542066531610957
Funtumia.africana,8.992597295386784e-5,1.9911940129437353e-4,3.433886864041064e-4,1.5548411642387684e-4,8.365334670961513e-4
Guibourtia.ehie,0.001323076198142537,0.004439987129353736,0.0659497296234143,0.026548416861417765,0.10432283103503416
Klaineanthus.gabonii,9.337986224396652e-4,0.0033997026671989555,0.07388952909855459,0.028572097656658156,0.09125593861494884
Lychnodiscus.grandifolius,4.938055691842418e-7,1.3611928396914662e-6,1.2731448809166635e-5,4.147650538921725e-6,1.7256240384547688e-5
Meiocarpidium.oliverianum,0.0041507204737174066,0.014897962661116428,0.2851851022047919,0.11423076367225297,0.4189715166233613
Octolobus.spectabilis,4.239051964528035e-8,1.227168600047748e-7,1.0620377740930133e-6,3.9106579287841674e-7,1.7001271575864644e-6
Pinacopodium.congolense,9.243136544207021e-5,2.706062951820525e-4,0.0022507568521442814,8.12411454802368e-4,0.0034419714909737715
Stemonocoleus.micranthus,1.90803937481475e-5,5.523607702903198e-5,4.7803374609862764e-4,1.7602259590093197e-4,7.652441126014901e-4
Syzygium.guineense,2.7185361089918813e-4,0.001308834261767401,0.02788835049392516,0.011213729981696558,0.019471920584055197
Trichoscypha.acuminata,1.9092539468294586e-5,8.034906772714248e-5,0.001544315532891102,5.231269007937462e-4,0.0015207647056788263
Trichoscypha.patens,5.215400311158432e-7,1.341199971485719e-6,2.7737085223678004e-5,7.96374244902501e-6,2.6442661058819693e-5
Uvariastrum.pierreanum,1.2390869619501648e-5,3.954827011317982e-5,5.767143925584058e-4,1.9191057166917578e-4,6.38953281686188e-4
Xylopia.quintasii,2.7037729960318176e-5,9.236129530005586e-5,0.0010341157602098254,4.223038257256416e-4,0.001688665130123626
Berlinia.bracteosa,3.469538264536077e-5,1.0501146789283263e-4,0.001198584317487163,3.5280360719756523e-4,0.001422156170164968
Croton.sylvaticus,7.082023236622431e-5,1.438847816688873e-4,6.999057069357836e-4,9.897352657477927e-5,2.1903681927514678e-4
Dacryodes.buettneri,0.004562431426893574,0.014264187168897116,0.39556346587175417,0.13152186122648551,0.4262688221690313
Diospyros.piscatoria,4.892966294801207e-5,1.7250382641700423e-4,0.0039285908273828515,0.0014688690725772585,0.004972940043361817
Diospyros.zenkeri,7.750348960199093e-7,2.336630573128008e-6,6.126322380771936e-5,1.9827949084429874e-5,6.85369510796341e-5
Duboscia.macrocarpa,7.6263175396636515e-6,2.299864515576483e-5,1.2322683606154204e-4,4.1853093113162994e-5,1.6686617561336033e-4
Hypodaphnis.zenkeri,6.736199290763054e-7,2.031432029692361e-6,1.0884421234279509e-5,3.696814021693132e-6,1.4739011429474702e-5
Neochevalierodendron.stephanii,4.667149827880331e-4,0.0018238809323256023,0.0350433497577941,0.012814047276707265,0.02174878778329176
Oncoba.glauca,8.484862382228472e-5,1.312072817040241e-4,5.655024751531063e-4,2.6753416237763965e-5,3.737748837802645e-5
Plagiocladus.diandrus,8.764603579226861e-8,2.6431368298162265e-7,1.4161938088528966e-6,4.809998636871885e-7,1.917722245928481e-6
Quassia.gabonensis,0.004320268655274833,0.014954177482372216,0.4506395368015661,0.16057629934576337,0.48338901796567185
Scytopetalum.klaineanum,0.007378497581705507,0.024634848568256786,0.711302704761858,0.24854576984272714,0.8036185667428147
Shirakiopsis.elliptica,4.133123655528132e-5,6.802642626065396e-5,2.2958178540823595e-4,1.5954345277532401e-6,2.5238829498980584e-4
Afrostyrax.kamerunensis,2.5386149764434653e-5,1.0562126508850513e-4,0.0026401441877020627,0.0010796652440827291,0.003216911288467004
Augouardia.letestui,0.0017263754168628921,0.0061733686062088325,0.22340174771854535,0.07802827477981623,0.2239092080044668
Carapa.parviflora,6.854806288970067e-9,2.3995591869798834e-8,8.370560903620267e-7,3.0569335646165384e-7,1.0487119634735095e-6
Centroplacus.glaucinus,3.986450229382526e-5,1.4686551456077762e-4,0.0046873962523610825,0.00173137187803593,0.005625845861326827
Corynanthe.johimbe,4.3226131303337063e-4,0.0016056647531640384,0.03507286415080538,0.014000362809110616,0.04745852868765247
Desbordesia.glaucescens,0.021238557896460005,0.06379105918452888,1.3714683975221589,0.373814552625878,1.3832477907157212
Diospyros.rabiensis,0.0010315381723834114,0.0038046697404842686,0.08359650627488968,0.032615935863031624,0.12348812809608453
Diospyros.rubicunda,4.792699267033132e-6,7.535909506294567e-6,5.292027938982795e-5,4.0948845145350215e-6,2.9942225515029934e-6
Erismadelphus.exsul,4.396005966063469e-5,1.6176459320888894e-4,0.005451246374354683,0.0020092271195491012,0.007120184744276683
Gilletiodendron.pierreanum,0.0037779845083516753,0.014821573278684993,0.4648667605165848,0.17016505109375427,0.3852943775402778
Isolona.zenkeri,2.787074411713602e-8,9.756293216024306e-8,3.4033603755818975e-6,1.2429091293156479e-6,4.263925420267571e-6
Maesobotrya.griffoniana,1.2853320103289479e-5,5.636483760233896e-5,0.0015405424385777407,6.097945921146732e-4,0.0013322588117607658
Pauridiantha.floribunda,1.0845296021447626e-7,3.985303876236136e-7,8.233980192059008e-6,3.4153946880511923e-6,1.2937923238796772e-5
Pentadesma.butyracea,8.129258729021694e-7,2.845687630582371e-6,9.92682395738224e-5,3.62528170988361e-5,1.2436895404344684e-4
Tarenna.jolinonii,5.11871782274926e-6,1.181899376675353e-5,1.2681167727950925e-4,3.31004493915214e-5,1.0130833371439074e-4
Warneckea.cauliflora,6.649485388766983e-7,2.431365493443024e-6,7.050695561173237e-5,2.6820718480208793e-5,9.840240593687284e-5
Anisophyllea.purpurascens,1.4781177237656898e-5,4.99356770563105e-5,0.0012296486797998085,4.5938945266763085e-4,0.0016791125532969354
Dialium.bipindense,4.900874457752281e-4,7.439742245450549e-4,0.009046546862403993,0.0017690883340864482,0.0036793624784773648
Diospyros.simulans,1.2875449244453086e-6,5.062466140421265e-6,4.2963919251216625e-5,2.3554240137680474e-5,1.0863939840998967e-4
Drypetes.aylmeri,4.710026281751893e-8,1.7606683519023062e-7,4.62490905582814e-6,1.800337744013252e-6,6.850227399215862e-6
Duguetia.confinis,4.761676823234037e-5,1.689152577910459e-4,0.0034956939771408975,0.0013426880720654015,0.004510321076286591
Greenwayodendron.gabonicum,7.752195577421278e-9,2.897870329047484e-8,7.612101798130721e-7,2.9631618725942643e-7,1.1274735929664321e-6
Lophira.alata,0.04925474259161875,0.12176000993855277,3.249576794345828,1.0661972934168131,3.6305819599830724
Scyphocephalium.mannii,7.563856136474928e-6,3.8257649014487996e-5,0.0012802817081997624,4.7968249802592724e-4,4.7939064264133804e-4
Sindoropsis.letestui,1.4083190731021912e-5,5.1454853191684294e-5,0.0013315226524593868,4.979103512528443e-4,0.0015935773631278911
Spathandra.blakeoides,7.139575293290292e-8,2.6007380538591415e-7,6.716723617451275e-6,2.4981165058586838e-6,7.799921565850386e-6
Calpocalyx.heitzii,0.002670250505804459,0.008111434461324885,0.15106191212120107,0.04155139977712188,0.16803952945817577
Hexalobus.crispiflorus,7.738946051125898e-5,1.2314147916531645e-4,0.0020081553606119225,2.181475616040829e-4,1.471608093924905e-4
Angylocalyx.oligophyllus,1.2089533609059301e-6,6.171717181692928e-6,2.0787000519003446e-4,7.780743878707778e-5,7.403527978931242e-5
Anthonotha.ferruginea,6.486600020933476e-7,3.3114148233117723e-6,1.1153197663528694e-4,4.1747328754422514e-5,3.972338908684642e-5
Aoranthe.cladantha,5.15513439829068e-6,2.0376193085776022e-5,3.1457286184783875e-4,1.3628041001248023e-4,3.8779357967102233e-4
Cleistanthus.gabonensis,2.166552733472056e-5,1.1060270116783871e-4,0.0037252167247696063,0.0013943790111330867,0.0013267785423972571
Dactyladenia.floretii,8.55606514973626e-8,3.401744791162838e-7,9.518450027786406e-6,3.4635484447644743e-6,6.65484466392371e-6
Anopyxis.klaineana,3.9037371880183154e-5,4.6512670825630184e-5,7.803492504974645e-4,9.922637419290147e-5,0.00104297873853553
Anthocleista.vogelii,1.1976028400198436e-6,5.803828159984528e-7,1.7585039281906282e-5,9.917471511475467e-8,6.085283662618638e-6
Diospyros.melocarpa,5.002906949104044e-6,1.6140099266879616e-5,3.6059490838252366e-4,1.339750293492885e-4,4.867858700513663e-4
Drypetes.arborescens,1.0384472326113939e-8,4.135613288532117e-8,2.307307979410626e-7,1.489343504317076e-7,7.408629277673578e-7
Eugenia.kleineana,2.691372505971715e-7,1.0718383708430404e-6,5.979914109818566e-6,3.859972884117217e-6,1.920115006202673e-5
Homalium.africanum,8.045689407634196e-6,3.054865363758536e-5,1.7277608743263462e-4,1.091208283705175e-4,3.7002196950255316e-4
Magnistipula.bimarsupiata,3.2519993527359064e-8,1.2951078605748754e-7,7.225561222535064e-7,4.6640252484095405e-7,2.3200849170803007e-6
Warneckea.macrantha,1.2866777855887132e-8,5.1241907927844096e-8,2.858847159863534e-7,1.8453563570068715e-7,9.179588922658329e-7
Aulacocalyx.subulata,4.6292709262273827e-7,1.8989138372663421e-6,7.023952743073887e-5,2.7323118961513416e-5,9.623837960059181e-5
Calpocalyx.dinklagei,2.457665264857671e-5,8.20495832134306e-5,0.001989203422435965,6.377267150541432e-4,0.0024167340652094392
Chytranthus.talbotii,1.174461977556658e-8,4.817609805229161e-8,1.782001001962933e-6,6.931969383504316e-7,2.441600835721051e-6
Crudia.harmsiana,6.977008950716811e-6,2.8619493329253738e-5,0.0010586155344719892,4.118005806830927e-4,0.0014504574188381172
Sacoglottis.gabonensis,2.826011606639104e-4,9.566205525388795e-4,0.033555342620030564,0.011923067127678459,0.04070933904756975
Anthonotha.stipulacea,3.224632261206304e-7,9.520146780427836e-7,3.201975662746436e-5,1.0539302892712207e-5,3.49973461673915e-5
Corynanthe.mayumbensis,5.939936240985657e-6,1.753659341589908e-5,5.898201637040813e-4,0.00019413930686076793,6.446688738400287e-4
