species,NSCA1,NSCA2,NSCA3,NSCA4,NSCA5
Campylostemon.angolense,-0.07864274376801353,0.009670779088356979,-0.00141225852939543,0.08162634756394072,-0.0062060737017230715
Carapa.procera,-0.5793461338106214,-0.5426354949428047,1.8083433300019045,-0.7702436336273816,0.20798439319710826
Celtis.brieyi,-0.19288703839396576,-0.014690917915118581,0.1720203019891604,0.22175409358124115,-0.011684762033628542
Chionanthus.macrocarpus,-0.07864274376801353,0.009670779088356979,-0.00141225852939543,0.08162634756394072,-0.0062060737017230715
Cleistopholis.patens,-0.48974942369770674,-0.05834005694167676,0.5732845320389964,0.19985666250711603,-0.03507223610761175
Coelocaryon.botryoides,-0.5607552519921604,0.1786713229599572,0.9955851084913007,0.16990747974894008,-0.0020793085538240823
Croton.haumanianus,-0.3927873082439235,0.04683856090742161,0.002456101350774714,0.46521331064296545,-0.0666319751033153
Dichostemma.glaucescens,-1.5540890813472314,-2.3886679857483077,27.277729285895308,5.345819703818694,19.96527654350804
Dracaena.arborea,-0.6288287307215096,0.0544566873835903,0.1260796918977526,0.7459368523426682,-0.5796512222964717
Entandrophragma.cylindricum,-0.0689616461265236,-0.04434991693488939,0.09714940576757086,-0.03249804369061486,-0.01813063119356133
Ficus.exasperata,-0.6855510560261229,0.0974542954598754,0.004210529525855768,0.2421700174334373,-0.04851684610273851
Greenwayodendron.suaveolens,1.8611728499704445,-2.060973119978282,8.114455416076122,0.04315228906549432,2.529649709187434
Grewia.oligoneura,0.2363173601374884,-0.16087052357960016,0.4082985577968403,-0.006322463828269648,-0.2328903929560936
Guarea.cedrata,-0.48103471462003766,-0.03508819075175482,0.35602220783006006,0.2481054363080252,0.01742990806587452
Hannoa.klaineana,-0.23229842226042163,-0.029237077001380708,0.14658066444476273,-0.14838261754322063,0.020790355014007743
Irvingia.excelsa,-0.2141238704245863,0.014829484488825765,0.06623768656551725,0.16522765934450873,0.005792555713012136
Loeseneriella.apiculata,-0.07864274376801353,0.009670779088356979,-0.00141225852939543,0.08162634756394072,-0.0062060737017230715
Macaranga.monandra,-20.84895377129216,2.6367372766907358,-3.947483259538203,-0.7504440701084473,0.4921423212107045
Macaranga.spinosa,-46.82520201138186,6.2127300539839565,-4.767128241640201,39.5619486737558,-4.783602419850327
Maesobotrya.cfr.,-0.6265757414807624,0.09133901947707929,-0.04717746583621594,0.5145142256304713,-0.052552585167852064
Maesopsis.eminii,-11.242287814390238,1.5339871401576843,-0.8705963410301526,9.94053730213442,-1.2500861855601442
Morinda.lucida,-1.71361550350672,-0.05279584151414289,1.2149047137697697,-0.5263420276260334,-0.4994007437092258
Petersianthus.macrocarpus,-2.5773401626280257,-0.7298710782246284,-0.3365007782479369,-3.2785424695082566,-0.3319541181070301
Pseudospondias.longifolia,-0.7665139912917679,0.09471483314660141,0.07450292326433344,0.441381051005348,0.005091183185346859
Pterocarpus.casteelsii,-0.47266039769520507,8.24147662858668e-4,0.3109608867493338,0.432579522255516,0.06462764773511886
Radlkofera.calodendron,-0.3231130658861008,-0.0027575382670178544,0.11542286642234498,0.17783391522819875,-0.006825569695040907
Scottellia.klaineana,0.24877494485892995,-0.2583005972116504,1.0583124427190376,-0.10615050524177388,0.04101178280454103
Sterculia.bequaertii,-0.22842524595807345,0.010324025438731897,0.10341772163465265,0.2093750712424153,0.04163895650264754
Tabernaemontana.crassa,-0.9327848777863237,-0.13023520877995423,0.7273215252278468,0.5506428045178696,0.041911788986622435
Tessmannia.anomala,-0.2452337105228754,0.005695643605850299,-0.040688630929849874,0.02340307058472999,-4.8814286261905063e-4
Tetrorchidium.didymostemon,-23.33467725135119,3.186829927374369,-2.1039949823799913,15.828573597901576,-1.6343762600964487
Tiliacora.insularis,-0.07864274376801353,0.009670779088356979,-0.00141225852939543,0.08162634756394072,-0.0062060737017230715
Treculia.africana,-0.9078726656710373,0.0385409810447779,0.3458418143146798,0.4053777302344708,-0.35162353555264975
Trichilia.prieureana,0.4784151660739227,-0.626087637426199,2.2988002122549096,-1.166597573858403,-7.366306076765751
Trichilia.tessmannii,-0.1964081802428184,0.005619582937961683,0.02928148466205915,-0.08882829661014789,0.018377514853911054
Turraeanthus.africanus,-0.6175458464076913,-0.13198262044951514,0.10031808275148227,-0.03716509005631219,-0.08425473286442048
Vernonia.amygdalina,-1.8876620962777266,0.259465006914668,0.0019819907408457887,1.348860254573476,-0.1154153452861978
Vernonia.conferta,-14.724400272214918,2.012806074004065,-4.524298276197712,-12.434238701136112,1.5570814871316327
Xylopia.chrysophylla,-0.0546652528785223,-0.02686175509982472,0.16327115356692787,0.08278607408912213,0.06151585342724993
Artabotrys.thomsonii,-0.08716814706298477,0.00603400856560634,0.022212338634534392,0.12010788824370686,-0.018780829755314102
Barteria.nigritana,-0.1496667447753947,-0.17080980036091656,0.7969247562859633,-0.01963992394555765,0.07795552933189252
Casearia.barteri,-0.11596018556851238,0.0036032811116930245,0.040167218087445035,0.13162855682641647,-0.017027364484909675
Celtis.mildbraedii,-0.047519415057931086,-0.21205509564833877,-0.025920765552131634,-0.23417885859020873,-0.06915710699036277
Dialium.corbisieri,0.48250299619665116,-0.1327070173891248,0.07376448323095354,0.2370890142792829,-0.034294565120740625
Discoglypremna.caloneura,-0.03538392347332787,-0.08335681409008232,0.3890643613385596,0.029814020003618977,-0.09339599631549594
Drypetes.gossweileri,0.29308036207993143,-0.34968029994345157,-0.014864432273031119,-0.11163960277952627,-0.055537216791274435
Ficus.mucuso,-1.2362674773247853,0.09835491059037195,0.17257213061652768,-0.15249430515030973,-0.1320483438252652
Grewia.coriacea,0.05651603448785619,-0.10489218307976506,0.3659021202951661,0.07735758528929206,0.0507479260710417
Harungana.madagascariensis,-0.7407362776019799,0.08141840300833741,-0.09807538074570185,0.7738255091200011,-0.13685900610399881
Lannea.welwitschii,-0.4740976701528158,0.041510711983496006,0.12504809993481134,0.13526783865206674,-0.07864113449500487
Mammea.africana,-0.19404863701630065,-0.026931317929493614,-0.6094525492550743,0.08073832751194517,0.04148002328247949
Nesogordonia.kabingaensis,-0.23926217836235467,0.011850150745818173,0.1098447574508304,0.12601882742656337,-0.03591846981641085
Pterygota.bequaertii,-0.11325235146961009,-0.13526864537639655,1.2832944117286424,0.1761785213645774,-0.14257414524483772
Sterculia.tragacantha,-0.1546780931037663,0.03584786926846567,0.09298626574791652,-0.02566478825665279,-0.0025911520682017214
Trilepisium.madagascariense,-1.677983697337737,0.04164821364669114,0.13894879250692443,-0.8669765282281352,-0.37274496428855824
Vitex.ferruginea,0.04776144050809522,0.13039420914812974,0.07759701031754264,0.10994537245368481,-0.07378346882490573
Aoranthe.nalaensis,-0.026916598321694817,-0.019240359101274702,0.11330706290769822,-0.0012975486363307944,-0.011292494862593865
Autranella.congolensis,-0.031402712043754694,-0.0020980359390082135,-0.007451217744446182,0.010440073085776819,-0.0023335667054250235
Blighia.welwitschii,-0.10693523266902527,-0.15395402419675724,0.37728811564388015,-0.25750064356785685,0.060288506273745435
Ceiba.pentandra,-0.10259472762657773,0.01511738399835437,0.011945025331262104,0.016299572959624222,-0.00568688704534241
Cuviera.latior,-0.040407482792320044,0.006118584849761087,0.001069950187171374,0.014173776838626648,-0.0012821353359806277
Dacryodes.yangambiensis,-0.09965188249446445,0.06836935446823228,0.03274558339714067,0.04973581743227733,6.254683154079849e-4
Drypetes.calvescens,-0.040407482792320044,0.006118584849761087,0.001069950187171374,0.014173776838626648,-0.0012821353359806277
Erythrina.abyssinica,-0.05296484160396647,0.0027685997980699353,0.023592861446880154,-8.044286911055058e-5,-0.01013685588010739
Ficus.recurvata,-0.10847677911374973,0.01865482198827307,-0.00851560006834114,0.02073646176370005,-8.206421304152279e-4
Garcinia.ovalifolia,-0.023441696596600822,-0.008969983772328372,-0.005694340079214375,0.006748485016504761,-0.00395289009773548
Phyllocosmus.africanus,-0.06129171755092574,0.04612566634906788,0.043349470625177015,0.02219320563221457,-0.002911306765886043
Rinorea.mildbraedii,-0.040407482792320044,0.006118584849761087,0.001069950187171374,0.014173776838626648,-0.0012821353359806277
Rytigynia.dubiosa,-0.032220335025689315,-0.005454523944385485,0.05182792502868029,0.008269693783250511,0.0016527362882984879
Rytigynia.verruculosa,-0.040407482792320044,0.006118584849761087,0.001069950187171374,0.014173776838626648,-0.0012821353359806277
Sorindeia.nitidula,-0.033429574384569505,-0.004233859202214952,0.046667827873175305,0.014121564898043747,0.016355727611472443
Trema.guineensis,-0.046686162198143234,0.004443592323915509,0.012331405817025751,0.007046666984758055,-0.005709495608044009
Tricalysia.sp,-0.040407482792320044,0.006118584849761087,0.001069950187171374,0.014173776838626648,-0.0012821353359806277
Trichoscypha.lescrauwaeti,-0.21309305390091376,0.03448120933474075,-0.0068667245883319485,0.03855408698995516,-0.005337411973634187
Uapaca.guineensis,13.126753145965607,72.51621590101057,0.49780348927434565,-0.319000374651663,0.12763377635669795
Xylopia.staudtii,-0.03212879224319473,-0.008328361405570528,0.07598939109072468,0.014859662231924291,0.030909261034426077
Allanblackia.floribunda,-0.08535538668207043,-0.28998629433324724,-0.316208870756867,0.32773180441768784,-0.9435558112202874
Antrocaryon.nannani,-0.061181865623809624,-0.03269275656759763,0.09646004135299406,-0.03845591869594344,-0.01150054072576886
Combretum.racemosum,-0.06806929632142966,0.012536237138511975,-0.009585550255512512,0.006562684925073404,4.614932055653997e-4
Entandrophragma.candollei,0.0809956916442113,-0.12652679942803718,0.8037879336503373,-0.06273248092794212,0.4611924616223421
Funtumia.elastica,-0.6826382214763292,-0.35132075294290094,1.9060364363885005,-1.0124385980500983,-0.5716470700953116
