species,CA1,CA2,CA3,CA4,CA5
Oxyanthus speciosusÎ¾,3.231771437722684e-4,4.171068432962905e-4,2.6019895476734066e-4,3.819241626308185e-4,0.003357693511181883
Vitex sp.,8.041131713366266e-4,6.731016777571196e-4,5.661964712465655e-4,9.733614815779264e-4,0.007866583741223399
Albizia sp.,4.8480136847528195e-4,3.0045545581044156e-4,3.1458504620415404e-4,5.949499460064131e-4,0.0045769960433232745
Chrysophyllum pruniforme,2.4240068423764098e-4,1.5022772790522078e-4,1.5729252310207702e-4,2.9747497300320653e-4,0.0022884980216616372
Rinorea sp.,9.696027369505639e-4,6.009109116208831e-4,6.291700924083081e-4,0.0011898998920128261,0.009153992086646549
Sterculia sp.,2.4240068423764098e-4,1.5022772790522078e-4,1.5729252310207702e-4,2.9747497300320653e-4,0.0022884980216616372
Tridesmostemon sp.,2.4240068423764098e-4,1.5022772790522078e-4,1.5729252310207702e-4,2.9747497300320653e-4,0.0022884980216616372
Anthonotha fragrans,0.004181536911556654,0.0025894066288926487,0.002426027108226484,0.004085746465073938,1.939506697740944e-4
Anthostema aubryanum,0.011330674178762967,0.012481778395978256,0.018953652895665467,0.02033715459230892,0.0437548173999027
Beilschmiedia sp,0.004954060349768369,0.005669107875801042,0.005387960287434698,2.2951346982626135e-4,4.291595243730451e-5
Berlinia congolensis,0.01185433379708098,0.028543742726846018,0.032374630348947775,0.03281695901883597,0.04543731409820807
Blighia unijugata,0.03293518577717127,0.013878836361634056,0.01619421040806781,0.04772398672964958,0.003423281635876479
Boronella sp,4.455437640491053e-4,3.935392801065974e-5,3.111111359767373e-5,2.190339913069948e-4,5.695876733442356e-4
Celtis gomphophylla,0.03479501335160651,0.013476352791623946,0.0019434244836399794,0.059598131578810214,6.978943361195681e-5
Dialium reygaerti,8.910875280982106e-4,7.870785602131948e-5,6.222222719534746e-5,4.380679826139896e-4,0.0011391753466884712
Diospyros sp,0.02950279901398693,0.02017004581115616,0.04710591636398005,0.1915365814842243,0.015077903882070807
Drypetes sp,0.06325779053936137,0.03820213900697095,0.02959052914477142,0.05338149897629681,0.01165572051164522
Duboscia viridiflora,4.455437640491053e-4,3.935392801065974e-5,3.111111359767373e-5,2.190339913069948e-4,5.695876733442356e-4
Fabaceae NA,0.032578998996245036,0.010351697506603296,0.014900956097369546,0.008252558195857549,5.34125771516425e-4
Fagara macrophylla,0.0018679781684582258,0.0012901299859913663,9.93814532136475e-4,1.1024602306069306e-4,6.736655835632762e-4
Grewia trinervia,0.009003589838234837,0.017996803966809003,0.032397729542001666,0.02466252439419573,0.042314888721167884
Irvingia sp,4.455437640491053e-4,3.935392801065974e-5,3.111111359767373e-5,2.190339913069948e-4,5.695876733442356e-4
Julbernardia seretii,0.008672278625143099,0.05505558927995519,0.047862801936336706,0.0014356702403807758,0.002956743974893703
Klaineanthus gabonensis,0.0017821750561964212,1.5741571204263896e-4,1.2444445439069491e-4,8.761359652279792e-4,0.0022783506933769424
Manilkara NA,1.70727646020282e-4,2.5604816924443873e-6,2.640557902217771e-4,5.508056742933694e-4,9.786017765250356e-4
Prioria buchholzii,4.455437640491053e-4,3.935392801065974e-5,3.111111359767373e-5,2.190339913069948e-4,5.695876733442356e-4
Psychotria leptophylla,4.455437640491053e-4,3.935392801065974e-5,3.111111359767373e-5,2.190339913069948e-4,5.695876733442356e-4
Rhandicofera calodendra,4.455437640491053e-4,3.935392801065974e-5,3.111111359767373e-5,2.190339913069948e-4,5.695876733442356e-4
Rubiaceae NA,7.208060194792408e-4,0.0012687314153234503,0.0010907032203925197,2.544081063159993e-5,8.157593678482092e-5
Synsepalum stipulatum,0.03274890829778585,0.0072570139237116945,0.004090001335912466,1.040032761980708e-4,0.007882308263169324
Trichilia sp,9.52111974234537e-4,0.02287818051603508,0.018723385968918912,0.0017555860920588427,0.0018443736689742801
Unknown NA,0.012822220497891071,0.009316877563369227,0.04838704857457309,0.16951203755143848,0.06753812266746693
Afzelia bella,1.9402958176424024e-4,0.006200316402172165,0.02135883687881105,0.032755106291955466,0.05333481114083194
Aphanocalix margimi,1.7355780283791248e-6,2.60257188855768e-4,7.284834679846206e-4,9.188605230485816e-4,0.0017073373514630878
Bikinia grisea,5.206734085137359e-6,7.80771566567304e-4,0.0021854504039538615,0.0027565815691457437,0.005122012054389261
Brachystegia cinometra,1.7355780283791248e-6,2.60257188855768e-4,7.284834679846206e-4,9.188605230485816e-4,0.0017073373514630878
Caesalpiniaceae NA,1.3884624227032999e-5,0.002082057510846144,0.005827867743876965,0.007350884184388653,0.013658698811704702
Cleistanthus ripicola,0.0022130189545046704,0.015029039638280797,0.08439825012070058,0.14588669988837386,0.18625042520264593
Cynometra alexandri,0.0011496921004210965,0.010030994500801589,0.006218343303145135,0.0011835280568697165,0.011475314708506911
Dacryodes macrophylla,3.4711560567582497e-6,5.20514377711536e-4,0.0014569669359692412,0.0018377210460971633,0.0034146747029261755
Dialium bipendensis,3.4711560567582497e-6,5.20514377711536e-4,0.0014569669359692412,0.0018377210460971633,0.0034146747029261755
Dialium lacourtianum,3.4711560567582497e-6,5.20514377711536e-4,0.0014569669359692412,0.0018377210460971633,0.0034146747029261755
Dialium sp,0.0415887124744426,0.005415751865771215,0.01629593200922275,0.12950001275627168,0.0011264878993315374
Dialuim bipendensis,5.206734085137359e-6,7.80771566567304e-4,0.0021854504039538615,0.0027565815691457437,0.005122012054389261
Elodea NA,1.7355780283791248e-6,2.60257188855768e-4,7.284834679846206e-4,9.188605230485816e-4,0.0017073373514630878
Euphorbiaceae NA,1.7355780283791248e-6,2.60257188855768e-4,7.284834679846206e-4,9.188605230485816e-4,0.0017073373514630878
Eusteria parvifolia,3.4711560567582497e-6,5.20514377711536e-4,0.0014569669359692412,0.0018377210460971633,0.0034146747029261755
Garcinia cowa,0.004377310744138578,0.002888557565176125,0.0033567026394599212,0.002796274708736444,0.005428652957289168
Garcinia sp,2.2562514368928556e-5,0.0033833434551249833,0.009470285083800066,0.011945186799631555,0.02219538556902013
Garcinia staudtii,5.475440220844907e-4,0.00367455990203377,0.009293409973840283,0.01132025854607432,0.027333781098039005
Guibourtia demeusei,3.0645047183102364e-6,0.022186365830216145,0.03204637036354261,0.00961862250025522,0.034793234440138744
Hunteria congolana,0.00417287846488844,2.4048139853831474e-6,9.009641596531443e-4,0.1095071615338473,0.02766406280466693
Hunteria mayumbensis,1.9091358312170374e-5,0.002862829077413448,0.008013318147830826,0.010107465753534398,0.018780710866093966
Ifondo NA,5.206734085137359e-6,7.80771566567304e-4,0.0021854504039538615,0.0027565815691457437,0.005122012054389261
Leonardoxa romii,1.7355780283791248e-6,2.60257188855768e-4,7.284834679846206e-4,9.188605230485816e-4,0.0017073373514630878
Lohako NA,1.7355780283791248e-6,2.60257188855768e-4,7.284834679846206e-4,9.188605230485816e-4,0.0017073373514630878
Lonzokola lodinga,1.0413468170274717e-5,0.001561543133134608,0.004370900807907723,0.005513163138291487,0.010244024108778522
Loyako NA,1.7355780283791248e-6,2.60257188855768e-4,7.284834679846206e-4,9.188605230485816e-4,0.0017073373514630878
Newtonia duparquetiana,8.677890141895621e-6,0.00130128594427884,0.0036424173399231016,0.004594302615242908,0.008536686757315438
Okukoto NA,1.7355780283791248e-6,2.60257188855768e-4,7.284834679846206e-4,9.188605230485816e-4,0.0017073373514630878
Olacaceae NA,3.4711560567582497e-6,5.20514377711536e-4,0.0014569669359692412,0.0018377210460971633,0.0034146747029261755
Ombe mengele,1.7355780283791248e-6,2.60257188855768e-4,7.284834679846206e-4,9.188605230485816e-4,0.0017073373514630878
Otatea NA,1.7355780283791248e-6,2.60257188855768e-4,7.284834679846206e-4,9.188605230485816e-4,0.0017073373514630878
Otendi NA,1.7355780283791248e-6,2.60257188855768e-4,7.284834679846206e-4,9.188605230485816e-4,0.0017073373514630878
Paraberlinia bifoliolata,3.7428404819192174e-5,0.001474912039150926,0.002010688862720734,0.002984936859601216,0.004708605914521874
Paraberlinia bifollota,1.7355780283791248e-6,2.60257188855768e-4,7.284834679846206e-4,9.188605230485816e-4,0.0017073373514630878
Pentadesma NA,2.7769248454065997e-5,0.004164115021692288,0.01165573548775393,0.014701768368777306,0.027317397623409404
Pycnanthus marchalianus,0.03209576601363501,0.0691788256455526,0.08249111897755629,0.05580881461343548,0.02382327709630024
Rubiaceae (kindu),1.7355780283791248e-6,2.60257188855768e-4,7.284834679846206e-4,9.188605230485816e-4,0.0017073373514630878
Staudtia stipitata,0.06172442541941709,3.154231858963017e-4,0.0014937474970556385,0.01975617508081259,0.0015149225983056144
Sterculia sp,1.7355780283791248e-6,2.60257188855768e-4,7.284834679846206e-4,9.188605230485816e-4,0.0017073373514630878
Strombosia nigropunctata,1.3884624227032999e-5,0.002082057510846144,0.005827867743876965,0.007350884184388653,0.013658698811704702
Tabernae montana,1.7355780283791248e-6,2.60257188855768e-4,7.284834679846206e-4,9.188605230485816e-4,0.0017073373514630878
Tessmannia lescrowaiti,1.7355780283791248e-6,2.60257188855768e-4,7.284834679846206e-4,9.188605230485816e-4,0.0017073373514630878
Uapaca heudelotii,0.012908366536257355,0.06017475320011745,0.05932744347243556,0.03245797438641751,0.021585866107141003
Uapaca sp,5.206734085137359e-6,7.80771566567304e-4,0.0021854504039538615,0.0027565815691457437,0.005122012054389261
Wembo NA,1.7355780283791248e-6,2.60257188855768e-4,7.284834679846206e-4,9.188605230485816e-4,0.0017073373514630878
Wombe NA,1.7355780283791248e-6,2.60257188855768e-4,7.284834679846206e-4,9.188605230485816e-4,0.0017073373514630878
Yaoyo osongo,1.7355780283791248e-6,2.60257188855768e-4,7.284834679846206e-4,9.188605230485816e-4,0.0017073373514630878
Acioa gilletii,2.842818165244729e-4,0.0019448068550421112,0.0016914955449360458,5.877769944752012e-5,1.2305341104301723e-4
Angylocalyx boutiqueanus,0.0011371272660978917,0.007779227420168445,0.006765982179744183,2.351107977900805e-4,4.922136441720689e-4
Aphanocalyx margimi,2.842818165244729e-4,0.0019448068550421112,0.0016914955449360458,5.877769944752012e-5,1.2305341104301723e-4
Diospyros bipindensis,0.012236150143404286,0.0036685726084375804,2.909076471785966e-4,0.02191742050066144,1.7901605117933285e-4
Lasiodiscus mannii,0.00536230452762919,0.020712506160189628,0.09138591172494871,0.05592024872030364,0.08151108609260409
Macaranga NA,2.842818165244729e-4,0.0019448068550421112,0.0016914955449360458,5.877769944752012e-5,1.2305341104301723e-4
Macaranga lancifolia,0.0034113817982936744,0.02333768226050533,0.02029794653923255,7.053323933702416e-4,0.0014766409325162062
Mitragyna stipulosa,2.842818165244729e-4,0.0019448068550421112,0.0016914955449360458,5.877769944752012e-5,1.2305341104301723e-4
Pierreodendron africanum,2.842818165244729e-4,0.0019448068550421112,0.0016914955449360458,5.877769944752012e-5,1.2305341104301723e-4
Sterculiaceae NA,8.528454495734186e-4,0.005834420565126333,0.005074486634808138,1.763330983425604e-4,3.6916023312905154e-4
Tessmannia sescruaertii,2.842818165244729e-4,0.0019448068550421112,0.0016914955449360458,5.877769944752012e-5,1.2305341104301723e-4
Allanblackia marienii,0.002528854026333572,6.961015303584795e-4,5.045640351772993e-4,0.0014783759486482583,6.163612618957805e-5
Corynanthe paniculata,0.006707573785367471,0.001180733385824547,0.0011390405197844408,0.007136734368400688,1.062620413977581e-6
Homalium sp,0.017795462597794708,1.6154346907616895e-5,0.001957766525377126,0.008344884035289764,0.002854784690425051
Irvingia robur,0.008756548351498795,2.7417089398554885e-4,0.0035862918719407762,0.007686239047934483,0.004554393548677974
Millettia duchesnei,0.012131509979821915,0.0017939906199714493,0.0039118085291900764,0.006163225511582603,0.003264393976154831
Synsepalum sp,0.014417855193309476,5.867240632481098e-4,1.0837438542735488e-6,7.301963997888289e-5,1.8640613894056428e-4
Xylopia sp,0.00133236789800392,0.0013952799078500837,6.965002293948366e-4,1.8082750369882437e-4,0.001444352005546413
Albizia zygia,0.11558196640294395,0.055294683778598426,8.431893720389805e-5,7.094184191171498,3.354026098148018
Casearia congensis,0.0039855850483773774,0.0019067132337447735,2.9075495587551054e-6,0.2446270410748792,0.11565607234993165
Celtis philippensis,0.0039855850483773774,0.0019067132337447735,2.9075495587551054e-6,0.2446270410748792,0.11565607234993165
Citropsis louisii,0.02789909533864166,0.013346992636213416,2.0352846911285782e-5,1.712389287524155,0.8095925064495219
Citrosopsis luoisii,0.01594234019350951,0.007626852934979094,1.1630198235020422e-5,0.9785081642995168,0.4626242893997266
Cordia platythyrsa,0.047827020580528554,0.022880558804937282,3.489059470506134e-5,2.9355244928985518,1.3878728681991803
Erythrina mildbraedii,0.0039855850483773774,0.0019067132337447735,2.9075495587551054e-6,0.2446270410748792,0.11565607234993165
Fernandoa adolfi-frederic,0.011956755145132138,0.0057201397012343206,8.722648676265335e-6,0.7338811232246379,0.3469682170497951
Grewia louisii,0.1072728914860725,0.026794386643022583,4.6512294787393776e-4,5.095687778227148,2.255795151545961
Homalium dewevrei,0.01594234019350951,0.007626852934979094,1.1630198235020422e-5,0.9785081642995168,0.4626242893997266
Maytenus ovata,0.2630486131929071,0.12584307342715506,1.9189827087783738e-4,16.145384710942036,7.633300775095492
Millettia Dishesnei,0.0039855850483773774,0.0019067132337447735,2.9075495587551054e-6,0.2446270410748792,0.11565607234993165
Pauridiantha dewevrei,0.05978377572566066,0.028600698506171605,4.361324338132658e-5,3.669405616123188,1.7348410852489746
Pseudospondias macrocarpum,0.007971170096754755,0.003813426467489547,5.815099117510211e-6,0.4892540821497584,0.2313121446998633
Rothmannia sp,0.03252364490188625,3.0245559167969583e-4,0.001340897504547473,0.41164457817221783,0.12001976988699854
Trichoscypha sp,0.0039855850483773774,0.0019067132337447735,2.9075495587551054e-6,0.2446270410748792,0.11565607234993165
Vitex sp,0.08369728601592494,0.040040977908640245,6.105854073385721e-5,5.137167862572464,2.428777519348565
Angylocalyx sp,0.005526574675356694,1.9837543149179706e-5,2.5324785130659077e-4,0.009060790412731175,1.6921786697892413e-4
Berlinia grandiflora,0.12459984217321278,0.09394026584742854,0.07777858226470592,0.26191723729712013,0.06820189328366731
Celtis sp,0.003144105086845216,7.038742722880582e-4,9.055077396425472e-4,0.014061702353903197,8.612889368976888e-4
Cola nitida,0.005919959546349696,1.2299152698493982e-4,2.5728722882565534e-4,0.0031336254594319423,4.369518553502743e-5
Cola sp,0.03659221012662838,0.06592441993012178,0.040239516743447265,0.004343299551954943,0.02540645528497501
Lebruniodendron leptanthum,0.02410480566581332,0.005396369420875111,0.0069422260039261946,0.10780638471325785,0.006603215182882281
Pteleopsis hylodendron,0.006976321798496337,1.3758270958781766e-6,1.8647969751375685e-4,0.004989666121924148,7.525702877439583e-6
Sapium ellipticum,0.0010898980569504597,9.60093729364205e-4,0.0018176430228826483,0.006022896965395825,0.0018469570852259786
Strephonema sericea,0.0014630546901184473,8.717139692060724e-4,0.0029150146510549175,0.01211851048506422,0.0030210467269089227
Tetraberlinia polyphylla,0.0010480350289484054,2.346247574293527e-4,3.018359132141824e-4,0.004687234117967732,2.8709631229922964e-4
Alchornea cordifolia,0.016276674420517813,2.299686529321612e-4,4.645044869552787e-5,0.004444176995311103,0.0026782383171476895
Blighia sp,0.006829590732871467,0.1480757616726803,0.5718073220778128,8.805640086859334e-4,0.011108614172402213
Dioclea reflexa,0.0018576220643728267,0.004411507841001632,0.0027718771074073415,1.8754299212729773e-4,0.0022820222437099505
Diospyros sp1,0.0012395890993640456,0.014718053972349052,0.01250161815890679,4.8240345456706195e-5,0.003499466791397008
Diospyros sp2,0.002023840011465711,0.013995290416005965,0.011067065482197179,1.1069788383929647e-6,0.004168674252626059
Ficus saussureana,0.0018576220643728267,0.004411507841001632,0.0027718771074073415,1.8754299212729773e-4,0.0022820222437099505
Ind termin,0.034588815117889124,0.05972532544388594,0.20154617756353285,0.004847479336593122,4.447738117529774e-4
Macaranga saccifera,0.24389898382103078,0.5786997293753535,0.36490936578679806,0.027591221245122134,0.2799628804288331
Manilkara sp.,0.00557286619311848,0.013234523523004898,0.008315631322222022,5.626289763818932e-4,0.006846066731129851
Maprounea sp.,0.00557286619311848,0.013234523523004898,0.008315631322222022,5.626289763818932e-4,0.006846066731129851
Monopetalanthus microphyllus,8.460156270182535e-4,0.003807087135325754,0.0029731351836581664,0.0014666562291659761,8.721273272923412e-5
Polyscias NA,0.0018576220643728267,0.004411507841001632,0.0027718771074073415,1.8754299212729773e-4,0.0022820222437099505
Pseudospondias microcarpa,0.008856434453911103,0.014691437118426043,0.01949365204253855,0.001358733160623545,0.0020463544229605574
Psydrax sp,0.0018576220643728267,0.004411507841001632,0.0027718771074073415,1.8754299212729773e-4,0.0022820222437099505
Strychnos sp,0.01872718871049914,0.041554480152215044,0.025506195627860884,0.001624812153459701,0.018761906385445924
Syncephalum sp,0.026006708901219575,0.061761109774022854,0.038806279503702766,0.0026256018897821685,0.0319483114119393
Syzygium owariense,0.00557286619311848,0.013234523523004898,0.008315631322222022,5.626289763818932e-4,0.006846066731129851
Syzygium sp,0.004334162332673626,0.00792216220359855,0.005093656860013673,8.645972971149039e-4,1.4746310590145985e-4
Tricalysia NA,0.018576220643728263,0.04411507841001632,0.027718771074073403,0.0018754299212729775,0.022820222437099504
Trichilia sp.1,0.00557286619311848,0.013234523523004898,0.008315631322222022,5.626289763818932e-4,0.006846066731129851
Trichilia sp.2,0.0018576220643728267,0.004411507841001632,0.0027718771074073415,1.8754299212729773e-4,0.0022820222437099505
Turraeanthus NA,0.0018576220643728267,0.004411507841001632,0.0027718771074073415,1.8754299212729773e-4,0.0022820222437099505
Voacanga thouarsii,0.0018576220643728267,0.004411507841001632,0.0027718771074073415,1.8754299212729773e-4,0.0022820222437099505
Xylopia rubescens,4.3016395710169484e-4,0.001545437652243155,0.0029350119557444033,0.0014743647328790339,1.5563652207842456e-4
Adenia sp,0.002758471107984385,9.451559818659162e-5,2.4005581655200988e-4,1.084691736400815e-4,5.028448384756736e-4
Bertiera sp,0.0018389807386562569,6.301039879106114e-5,1.6003721103467343e-4,7.2312782426721e-5,3.352298923171157e-4
Bosqueiopsis gilletii,0.020782742626557306,0.0011800013533605877,0.001061495289727521,4.3244985516712695e-4,0.005655027573356527
Canthium sp,9.194903693281284e-4,3.150519939553057e-5,8.001860551733672e-5,3.61563912133605e-5,1.6761494615855784e-4
Craterispermum cerinanthum,0.02363130145494283,4.2952697871376884e-4,0.0019740086229106833,8.430306142158765e-4,0.004036625127537701
Crossopteryx febrifuga,0.004597451846640641,1.575259969776527e-4,4.0009302758668307e-4,1.807819560668025e-4,8.380747307927892e-4
Dialium englerianum,0.008275413323953153,2.835467945597748e-4,7.201674496560295e-4,3.254075209202445e-4,0.0015085345154270207
Gaertnera paniculata,0.012872865170593797,4.410727915374279e-4,0.0011202604772427138,5.061894769870471e-4,0.0023466092462198097
Hymenocardia acida,0.04505502809707829,0.0015437547703809978,0.003920911670349499,0.0017716631694546644,0.008213132361769335
Manilkara sp,0.0033025643831327252,0.003174102093784834,0.0044068963493883815,0.00629940417031293,0.02283890336725815
Omphalocarpum mortehanii,9.194903693281284e-4,3.150519939553057e-5,8.001860551733672e-5,3.61563912133605e-5,1.6761494615855784e-4
Ouratea arnoldiana,0.0021336507886490523,1.7832966845065832e-4,1.751243337153328e-4,0.0015613300406304318,4.6256549855275066e-5
Rinorea dubia,0.00551694221596877,1.8903119637318324e-4,4.8011163310401976e-4,2.16938347280163e-4,0.0010056896769513471
Sarcocephalus latifolius,0.004597451846640641,1.575259969776527e-4,4.0009302758668307e-4,1.807819560668025e-4,8.380747307927892e-4
Strombosia sp,0.0048126339164865336,0.002837019911744017,9.134673725700753e-4,0.003326027443020449,5.775283850883985e-4
Strychnos cocculoides,9.194903693281284e-4,3.150519939553057e-5,8.001860551733672e-5,3.61563912133605e-5,1.6761494615855784e-4
Synsepalum dulcificum,0.0018389807386562569,6.301039879106114e-5,1.6003721103467343e-4,7.2312782426721e-5,3.352298923171157e-4
Trichilia gilletii,0.012872865170593797,4.410727915374279e-4,0.0011202604772427138,5.061894769870471e-4,0.0023466092462198097
Antiaris welwitschii,0.09851834291193372,0.06546384923749594,0.011720509339677207,0.007046157375793431,0.008073835922333124
Bridelia NA,0.006827777298614865,0.0019342670770903857,1.6067049255970437e-5,0.008685794323125719,4.8021556308786305e-4
Canarium schweinfurtii,0.01830678840128452,0.006113338290454054,0.001619493193978078,8.634923915231906e-4,9.194555892571158e-5
Celtis prantlii,0.004283406213562336,0.0028462543146737366,5.095873625946613e-4,3.063546685127579e-4,3.510363444492663e-4
Chrysophyllum perpulchrum,0.0061156316074227534,0.0034916395368211365,5.911761530713044e-4,0.004581620914645183,2.1492560855981756e-4
Discoglypremna sp.,0.04283406213562335,0.028462543146737365,0.005095873625946612,0.0030635466851275783,0.0035103634444926626
Lecaniodiscus cupanioides,0.014526975671799638,0.00804488100697397,0.0013459177085846346,0.01396224685230968,4.1243936603314196e-4
Lychnodiscus cerospermus,0.04480345091700029,0.022733825779930328,0.003669950961719209,0.0757352827430747,5.99446516552964e-4
Macaranga schweinfurthii,0.007228479603687127,8.770800434258197e-5,0.002741486629800497,0.010084606664927062,0.008182988794943334
Maesa sp.,0.004283406213562336,0.0028462543146737366,5.095873625946613e-4,3.063546685127579e-4,3.510363444492663e-4
Maesopsis NA,0.017617149625625418,0.011319240939329966,0.0020026323411159435,0.0028742289386894755,0.0012253043840362494
Millettia versicolor,0.08995153048480906,0.059771340608148475,0.010701334614487884,0.006433448038767915,0.007371763233434592
Phyllanthus polyanthus,0.007263487835899819,0.004022440503486985,6.729588542923173e-4,0.00698112342615484,2.0621968301657098e-4
Pouteria altissima,0.010090046445589284,0.006060416044038671,0.0010461124410223773,0.004538816398566677,4.8682936314044673e-4
Pseudolachnostylis maprouneifolia,0.004283406213562336,0.0028462543146737366,5.095873625946613e-4,3.063546685127579e-4,3.510363444492663e-4
Pterygota mildbraedii,0.017133624854249345,0.011385017258694946,0.002038349450378645,0.0012254186740510316,0.0014041453777970652
Tabernaemontana sp.,0.008566812427124672,0.005692508629347473,0.0010191747251893225,6.127093370255158e-4,7.020726888985326e-4
Combretum sp,2.0601126662304735e-4,0.0010651436661856277,0.0014933882734316389,0.00037502773200837687,2.813167937894514e-7
Cryptosepalum congolanum,0.0012360675997382842,0.006390861997113766,0.008960329640589829,0.0022501663920502612,1.6879007627367084e-6
Cynometra sp,0.00700438306518361,0.03621488465031134,0.0507752012966757,0.012750942888284812,9.564770988841346e-6
IndŽterminŽe NA,0.006798371798560562,0.035149740984125724,0.049281813023244074,0.012375915156276437,9.283454195051895e-6
Irvingia tenuinucleata,0.0014420788663613315,0.007456005663299394,0.010453717914021473,0.002625194124058638,1.9692175565261594e-6
Leptoderris sp,0.0010300563331152365,0.0053257183309281374,0.007466941367158192,0.0018751386600418844,1.4065839689472567e-6
Maranthes sp,2.0601126662304735e-4,0.0010651436661856277,0.0014933882734316389,0.00037502773200837687,2.813167937894514e-7
Microdesmis sp,2.0601126662304735e-4,0.0010651436661856277,0.0014933882734316389,0.00037502773200837687,2.813167937894514e-7
Newtonia leucocarpa,2.0601126662304735e-4,0.0010651436661856277,0.0014933882734316389,0.00037502773200837687,2.813167937894514e-7
Rinorea sp,0.004577092992668955,0.021296556152189432,0.01434070623183031,0.006752653001778746,0.001323492182917111
Scytopetalum pierreanum,2.0601126662304735e-4,0.0010651436661856277,0.0014933882734316389,0.00037502773200837687,2.813167937894514e-7
Warneckea jasminoides,2.0601126662304735e-4,0.0010651436661856277,0.0014933882734316389,0.00037502773200837687,2.813167937894514e-7
Baikiaea NA,0.001851124862478289,0.003658629019707868,0.0019015275119964588,0.002834575466777266,3.7958627253684976e-4
Chlamydocola chlamydantha,5.061456371665708e-4,9.869618847860803e-4,0.0011129574300374626,0.0016239234974788918,0.0011228757856877535
Entandrophragma palustre,0.029988222772148295,0.05926979011926746,0.030804745694342633,0.045920122561791704,0.006149297615096967
Ficus elasticoides,7.404499449913158e-4,0.0014634516078831474,7.606110047985836e-4,0.0011338301867109065,1.5183450901473991e-4
Hugonia platysepala,3.702249724956579e-4,7.317258039415737e-4,3.803055023992918e-4,5.669150933554532e-4,7.591725450736996e-5
Maprounea africana,3.702249724956579e-4,7.317258039415737e-4,3.803055023992918e-4,5.669150933554532e-4,7.591725450736996e-5
Morelia senegalensis,3.702249724956579e-4,7.317258039415737e-4,3.803055023992918e-4,5.669150933554532e-4,7.591725450736996e-5
Napoleonaea septentrionalis,7.404499449913158e-4,0.0014634516078831474,7.606110047985836e-4,0.0011338301867109065,1.5183450901473991e-4
Nauclea pobeguinii,0.001376180419527126,0.00263339791111601,0.0024351891589100417,0.0038638798334654106,0.0012075338273132344
Pradosia spinosa,0.0022213498349739473,0.004390354823649441,0.0022818330143957507,0.003401490560132718,4.5550352704421974e-4
Uapaca paludosa,0.005923599559930526,0.01170761286306518,0.006084888038388669,0.009070641493687252,0.0012146760721179193
Voacanga africana,0.002636114928726957,4.5234050874175914e-4,8.992615228058462e-5,0.0012758553860493715,1.3565575828630496e-4
Anthonotha sp,0.0015690847692929658,4.247836436354561e-4,3.073249834713633e-5,3.181721392377668e-5,0.0016445676541830127
Chrysophyllum sp,0.0010460565128619773,2.831890957569707e-4,2.048833223142422e-5,2.1211475949184457e-5,0.0010963784361220086
Dictyandra arborescens,5.230282564309887e-4,1.4159454787848535e-4,1.024416611571211e-5,1.0605737974592228e-5,5.481892180610043e-4
Dracaena nitens,5.230282564309887e-4,1.4159454787848535e-4,1.024416611571211e-5,1.0605737974592228e-5,5.481892180610043e-4
Enantia lebrunii,5.230282564309887e-4,1.4159454787848535e-4,1.024416611571211e-5,1.0605737974592228e-5,5.481892180610043e-4
Garcinia sp1,5.230282564309887e-4,1.4159454787848535e-4,1.024416611571211e-5,1.0605737974592228e-5,5.481892180610043e-4
Garcinia sp2,5.230282564309887e-4,1.4159454787848535e-4,1.024416611571211e-5,1.0605737974592228e-5,5.481892180610043e-4
Lonchocarpus sp,5.230282564309887e-4,1.4159454787848535e-4,1.024416611571211e-5,1.0605737974592228e-5,5.481892180610043e-4
Millettia hylobia,5.230282564309887e-4,1.4159454787848535e-4,1.024416611571211e-5,1.0605737974592228e-5,5.481892180610043e-4
Millettia sp,0.03615589510486533,0.0016601013660605178,0.005752739885728831,0.02440751040423691,0.01055286990509329
Pachystela brevipes,5.230282564309887e-4,1.4159454787848535e-4,1.024416611571211e-5,1.0605737974592228e-5,5.481892180610043e-4
Pancovia sp,5.230282564309887e-4,1.4159454787848535e-4,1.024416611571211e-5,1.0605737974592228e-5,5.481892180610043e-4
Psydrax palma,5.230282564309887e-4,1.4159454787848535e-4,1.024416611571211e-5,1.0605737974592228e-5,5.481892180610043e-4
Tessmannia sp,5.230282564309887e-4,1.4159454787848535e-4,1.024416611571211e-5,1.0605737974592228e-5,5.481892180610043e-4
Uvariastrum pynaertii,0.0010460565128619773,2.831890957569707e-4,2.048833223142422e-5,2.1211475949184457e-5,0.0010963784361220086
Agelaea pentagyna,0.002450208144652036,0.001200340837059799,1.9089093976381937e-4,0.004973584615314953,2.215444384782551e-5
Ancistrocarpus bequaertii,0.001225104072326018,6.001704185298995e-4,9.544546988190969e-5,0.0024867923076574766,1.1077221923912755e-5
Annickia atrocyanescens,0.001225104072326018,6.001704185298995e-4,9.544546988190969e-5,0.0024867923076574766,1.1077221923912755e-5
Anthonotha pynaertii,0.002450208144652036,0.001200340837059799,1.9089093976381937e-4,0.004973584615314953,2.215444384782551e-5
Balanites NA,0.0208267692295423,0.010202897115008287,0.0016225729879924644,0.042275469230177096,1.8831277270651682e-4
Cola sciaphila,0.001225104072326018,6.001704185298995e-4,9.544546988190969e-5,0.0024867923076574766,1.1077221923912755e-5
