respons;predictors;buffer;height_aboveground;xmin;RMSE;rRMSE;Rsquared;MAE;P_Value;model
helio;proportion + lambda;50;21;18;;;;;;
helio;proportion + lambda;50;21;19;;;;;;
helio;proportion + lambda;50;21;20;;;;;;
helio;proportion + lambda;50;21;21;;;;;;
helio;proportion + lambda;50;21;22;;;;;;
helio;proportion + lambda;50;21;23;;;;;;
helio;proportion + lambda;50;21;24;;;;;;
helio;proportion + lambda;50;21;25;;;;;;
helio;proportion + lambda;50;21;26;;;;;;
helio;proportion + lambda;50;21;27;;;;;;
helio;proportion + lambda;50;21;28;;;;;;
helio;proportion + lambda;50;21;29;;;;;;
helio;proportion + lambda;50;21;30;;;;;;
helio;proportion + lambda;50;21;31;;;;;;
helio;proportion + lambda;50;21;32;;;;;;
helio;proportion + lambda;50;21;33;;;;;;
helio;proportion + lambda;50;21;34;;;;;;
helio;proportion + lambda;50;21;35;;;;;;
helio;proportion + lambda;50;21;36;;;;;;
helio;proportion + lambda;50;21;37;;;;;;
helio;proportion + lambda;50;21;38;;;;;;
helio;proportion + lambda;50;21;39;;;;;;
helio;proportion + lambda;50;21;40;;;;;;
helio;proportion + lambda;50;21;41;;;;;;
helio;proportion + lambda;50;21;42;;;;;;
helio;proportion + lambda;50;21;43;;;;;;
helio;proportion + lambda;50;21;44;;;;;;
helio;proportion + lambda;50;21;45;;;;;;
helio;proportion + lambda;50;21;46;;;;;;
helio;proportion + lambda;50;21;47;;;;;;
helio;proportion + lambda;50;21;48;;;;;;
helio;proportion + lambda;50;21;49;;;;;;
helio;proportion + lambda;50;21;50;;;;;;
helio;proportion + lambda;50;21;51;;;;;;
helio;proportion + lambda;50;21;52;;;;;;
helio;proportion + lambda;50;21;53;;;;;;
helio;proportion + lambda;50;21;54;;;;;;
helio;proportion + lambda;50;21;55;;;;;;
helio;proportion + lambda;50;21;56;;;;;;
helio;proportion + lambda;50;21;57;;;;;;
helio;proportion + lambda;50;21;58;;;;;;
helio;proportion + lambda;50;21;59;;;;;;
helio;proportion + lambda;50;21;60;;;;;;
helio;proportion + lambda;50;21;61;;;;;;
helio;proportion + lambda;50;21;62;;;;;;
helio;proportion + lambda;50;21;63;;;;;;
helio;proportion + lambda;50;21;64;;;;;;
helio;proportion + lambda;50;21;65;;;;;;
helio;proportion + lambda;50;21;66;;;;;;
helio;proportion + lambda;50;21;67;;;;;;
helio;proportion + lambda;50;21;68;;;;;;
helio;proportion + lambda;50;21;69;;;;;;
helio;proportion + lambda;50;21;70;;;;;;
helio;proportion + lambda;50;21;71;;;;;;
helio;proportion + lambda;50;21;72;;;;;;
helio;proportion + lambda;50;21;73;;;;;;
helio;proportion + lambda;50;21;74;;;;;;
helio;proportion + lambda;50;21;75;;;;;;
helio;proportion + lambda;50;21;76;;;;;;
helio;proportion + lambda;50;21;77;;;;;;
helio;proportion + lambda;50;21;78;;;;;;
helio;proportion + lambda;50;21;79;;;;;;
helio;proportion + lambda;50;21;80;;;;;;
helio;proportion + lambda;50;21;81;;;;;;
helio;proportion + lambda;50;21;82;;;;;;
helio;proportion + lambda;50;21;83;;;;;;
helio;proportion + lambda;50;21;84;;;;;;
helio;proportion + lambda;50;21;85;;;;;;
helio;proportion + lambda;50;21;86;;;;;;
helio;proportion + lambda;50;21;87;;;;;;
helio;proportion + lambda;50;21;88;;;;;;
helio;proportion + lambda;50;21;89;;;;;;
helio;proportion + lambda;50;21;90;;;;;;
helio;proportion + lambda;50;21;91;;;;;;
helio;proportion + lambda;50;21;92;;;;;;
helio;proportion + lambda;50;21;93;;;;;;
helio;proportion + lambda;50;21;94;;;;;;
helio;proportion + lambda;50;21;95;;;;;;
helio;proportion + lambda;50;21;96;;;;;;
helio;proportion + lambda;50;21;97;;;;;;
helio;proportion + lambda;50;21;98;;;;;;
helio;proportion + lambda;50;21;99;;;;;;
helio;proportion + lambda;50;21;100;;;;;;
helio;proportion + lambda;50;21;101;;;;;;
helio;proportion + lambda;50;21;102;;;;;;
helio;proportion + lambda;50;21;103;;;;;;
helio;proportion + lambda;50;21;104;;;;;;
helio;proportion + lambda;50;21;105;;;;;;
helio;proportion + lambda;50;21;106;;;;;;
helio;proportion + lambda;50;21;107;;;;;;
helio;proportion + lambda;50;21;108;;;;;;
helio;proportion + lambda;50;21;109;;;;;;
helio;proportion + lambda;50;21;110;;;;;;
helio;proportion + lambda;50;21;111;;;;;;
helio;proportion + lambda;50;21;112;;;;;;
helio;proportion + lambda;50;21;113;;;;;;
helio;proportion + lambda;50;21;114;;;;;;
helio;proportion + lambda;50;21;115;;;;;;
helio;proportion + lambda;50;21;116;;;;;;
helio;proportion + lambda;50;21;117;;;;;;
helio;proportion + lambda;50;21;118;;;;;;
helio;proportion + lambda;50;21;119;;;;;;
helio;proportion + lambda;50;21;120;;;;;;
helio;proportion + lambda;50;22;1;;;;;;
helio;proportion + lambda;50;22;2;;;;;;
helio;proportion + lambda;50;22;3;;;;;;
helio;proportion + lambda;50;22;4;;;;;;
helio;proportion + lambda;50;22;5;;;;;;
helio;proportion + lambda;50;22;6;;;;;;
helio;proportion + lambda;50;22;7;;;;;;
helio;proportion + lambda;50;22;8;;;;;;
helio;proportion + lambda;50;22;9;;;;;;
helio;proportion + lambda;50;22;10;;;;;;
helio;proportion + lambda;50;22;11;;;;;;
helio;proportion + lambda;50;22;12;;;;;;
helio;proportion + lambda;50;22;13;;;;;;
helio;proportion + lambda;50;22;14;;;;;;
helio;proportion + lambda;50;22;15;;;;;;
helio;proportion + lambda;50;22;16;;;;;;
helio;proportion + lambda;50;22;17;;;;;;
helio;proportion + lambda;50;22;18;;;;;;
helio;proportion + lambda;50;22;19;;;;;;
helio;proportion + lambda;50;22;20;;;;;;
helio;proportion + lambda;50;22;21;;;;;;
helio;proportion + lambda;50;22;22;;;;;;
helio;proportion + lambda;50;22;23;;;;;;
helio;proportion + lambda;50;22;24;;;;;;
helio;proportion + lambda;50;22;25;;;;;;
helio;proportion + lambda;50;22;26;;;;;;
helio;proportion + lambda;50;22;27;;;;;;
helio;proportion + lambda;50;22;28;;;;;;
helio;proportion + lambda;50;22;29;;;;;;
helio;proportion + lambda;50;22;30;;;;;;
helio;proportion + lambda;50;22;31;;;;;;
helio;proportion + lambda;50;22;32;;;;;;
helio;proportion + lambda;50;22;33;;;;;;
helio;proportion + lambda;50;22;34;;;;;;
helio;proportion + lambda;50;22;35;;;;;;
helio;proportion + lambda;50;22;36;;;;;;
helio;proportion + lambda;50;22;37;;;;;;
helio;proportion + lambda;50;22;38;;;;;;
helio;proportion + lambda;50;22;39;;;;;;
helio;proportion + lambda;50;22;40;;;;;;
helio;proportion + lambda;50;22;41;;;;;;
helio;proportion + lambda;50;22;42;;;;;;
helio;proportion + lambda;50;22;43;;;;;;
helio;proportion + lambda;50;22;44;;;;;;
helio;proportion + lambda;50;22;45;;;;;;
helio;proportion + lambda;50;22;46;;;;;;
helio;proportion + lambda;50;22;47;;;;;;
helio;proportion + lambda;50;22;48;;;;;;
helio;proportion + lambda;50;22;49;;;;;;
helio;proportion + lambda;50;22;50;;;;;;
helio;proportion + lambda;50;22;51;;;;;;
helio;proportion + lambda;50;22;52;;;;;;
helio;proportion + lambda;50;22;53;;;;;;
helio;proportion + lambda;50;22;54;;;;;;
helio;proportion + lambda;50;22;55;;;;;;
helio;proportion + lambda;50;22;56;;;;;;
helio;proportion + lambda;50;22;57;;;;;;
helio;proportion + lambda;50;22;58;;;;;;
helio;proportion + lambda;50;22;59;;;;;;
helio;proportion + lambda;50;22;60;;;;;;
helio;proportion + lambda;50;22;61;;;;;;
helio;proportion + lambda;50;22;62;;;;;;
helio;proportion + lambda;50;22;63;;;;;;
helio;proportion + lambda;50;22;64;;;;;;
helio;proportion + lambda;50;22;65;;;;;;
helio;proportion + lambda;50;22;66;;;;;;
helio;proportion + lambda;50;22;67;;;;;;
helio;proportion + lambda;50;22;68;;;;;;
helio;proportion + lambda;50;22;69;;;;;;
helio;proportion + lambda;50;22;70;;;;;;
helio;proportion + lambda;50;22;71;;;;;;
helio;proportion + lambda;50;22;72;;;;;;
helio;proportion + lambda;50;22;73;;;;;;
helio;proportion + lambda;50;22;74;;;;;;
helio;proportion + lambda;50;22;75;;;;;;
helio;proportion + lambda;50;22;76;;;;;;
helio;proportion + lambda;50;22;77;;;;;;
helio;proportion + lambda;50;22;78;;;;;;
helio;proportion + lambda;50;22;79;;;;;;
helio;proportion + lambda;50;22;80;;;;;;
helio;proportion + lambda;50;22;81;;;;;;
helio;proportion + lambda;50;22;82;;;;;;
helio;proportion + lambda;50;22;83;;;;;;
helio;proportion + lambda;50;22;84;;;;;;
helio;proportion + lambda;50;22;85;;;;;;
helio;proportion + lambda;50;22;86;;;;;;
helio;proportion + lambda;50;22;87;;;;;;
helio;proportion + lambda;50;22;88;;;;;;
helio;proportion + lambda;50;22;89;;;;;;
helio;proportion + lambda;50;22;90;;;;;;
helio;proportion + lambda;50;22;91;;;;;;
helio;proportion + lambda;50;22;92;;;;;;
helio;proportion + lambda;50;22;93;;;;;;
helio;proportion + lambda;50;22;94;;;;;;
helio;proportion + lambda;50;22;95;;;;;;
helio;proportion + lambda;50;22;96;;;;;;
helio;proportion + lambda;50;22;97;;;;;;
helio;proportion + lambda;50;22;98;;;;;;
helio;proportion + lambda;50;22;99;;;;;;
helio;proportion + lambda;50;22;100;;;;;;
helio;proportion + lambda;50;22;101;;;;;;
helio;proportion + lambda;50;22;102;;;;;;
helio;proportion + lambda;50;22;103;;;;;;
helio;proportion + lambda;50;22;104;;;;;;
helio;proportion + lambda;50;22;105;;;;;;
helio;proportion + lambda;50;22;106;;;;;;
helio;proportion + lambda;50;22;107;;;;;;
helio;proportion + lambda;50;22;108;;;;;;
helio;proportion + lambda;50;22;109;;;;;;
helio;proportion + lambda;50;22;110;;;;;;
helio;proportion + lambda;50;22;111;;;;;;
helio;proportion + lambda;50;22;112;;;;;;
helio;proportion + lambda;50;22;113;;;;;;
helio;proportion + lambda;50;22;114;;;;;;
helio;proportion + lambda;50;22;115;;;;;;
helio;proportion + lambda;50;22;116;;;;;;
helio;proportion + lambda;50;22;117;;;;;;
helio;proportion + lambda;50;22;118;;;;;;
helio;proportion + lambda;50;22;119;;;;;;
helio;proportion + lambda;50;22;120;;;;;;
ombre;proportion;50;4;1;;;;;;
ombre;proportion;50;4;2;;;;;;
ombre;proportion;50;4;3;;;;;;
ombre;proportion;50;4;4;;;;;;
ombre;proportion;50;4;5;;;;;;
ombre;proportion;50;4;6;;;;;;
ombre;proportion;50;4;7;;;;;;
ombre;proportion;50;4;8;;;;;;
ombre;proportion;50;4;9;;;;;;
ombre;proportion;50;4;10;;;;;;
ombre;proportion;50;4;11;;;;;;
ombre;proportion;50;4;12;;;;;;
ombre;proportion;50;4;13;;;;;;
ombre;proportion;50;4;14;;;;;;
ombre;proportion;50;4;15;;;;;;
ombre;proportion;50;4;16;;;;;;
ombre;proportion;50;4;17;;;;;;
ombre;proportion;50;4;18;;;;;;
ombre;proportion;50;4;19;;;;;;
ombre;proportion;50;4;20;;;;;;
ombre;proportion;50;4;21;;;;;;
ombre;proportion;50;4;22;;;;;;
ombre;proportion;50;4;23;;;;;;
ombre;proportion;50;4;24;;;;;;
ombre;proportion;50;4;25;;;;;;
ombre;proportion;50;4;26;;;;;;
ombre;proportion;50;4;27;;;;;;
ombre;proportion;50;4;28;;;;;;
ombre;proportion;50;4;29;;;;;;
ombre;proportion;50;4;30;;;;;;
ombre;proportion;50;4;31;;;;;;
ombre;proportion;50;4;32;;;;;;
ombre;proportion;50;4;33;;;;;;
ombre;proportion;50;4;34;;;;;;
ombre;proportion;50;4;35;;;;;;
ombre;proportion;50;4;36;;;;;;
ombre;proportion;50;4;37;;;;;;
ombre;proportion;50;4;38;;;;;;
ombre;proportion;50;4;39;;;;;;
ombre;proportion;50;4;40;;;;;;
ombre;proportion;50;4;41;;;;;;
ombre;proportion;50;4;42;;;;;;
ombre;proportion;50;4;43;;;;;;
ombre;proportion;50;4;44;;;;;;
ombre;proportion;50;4;45;;;;;;
ombre;proportion;50;4;46;;;;;;
ombre;proportion;50;4;47;;;;;;
ombre;proportion;50;4;48;;;;;;
ombre;proportion;50;4;49;;;;;;
ombre;proportion;50;4;50;;;;;;
ombre;proportion;50;4;51;;;;;;
ombre;proportion;50;4;52;;;;;;
ombre;proportion;50;4;53;;;;;;
ombre;proportion;50;4;54;;;;;;
ombre;proportion;50;4;55;;;;;;
ombre;proportion;50;4;56;;;;;;
ombre;proportion;50;4;57;;;;;;
ombre;proportion;50;4;58;;;;;;
ombre;proportion;50;4;59;;;;;;
ombre;proportion;50;4;60;;;;;;
ombre;proportion;50;4;61;;;;;;
ombre;proportion;50;4;62;;;;;;
ombre;proportion;50;4;63;;;;;;
ombre;proportion;50;4;64;;;;;;
ombre;proportion;50;4;65;;;;;;
ombre;proportion;50;4;66;;;;;;
ombre;proportion;50;4;67;;;;;;
ombre;proportion;50;4;68;;;;;;
ombre;proportion;50;4;69;;;;;;
ombre;proportion;50;4;70;;;;;;
ombre;proportion;50;4;71;;;;;;
ombre;proportion;50;4;72;;;;;;
ombre;proportion;50;4;73;;;;;;
ombre;proportion;50;4;74;;;;;;
ombre;proportion;50;4;75;;;;;;
ombre;proportion;50;4;76;;;;;;
ombre;proportion;50;4;77;;;;;;
ombre;proportion;50;4;78;;;;;;
ombre;proportion;50;4;79;;;;;;
ombre;proportion;50;4;80;;;;;;
ombre;proportion;50;4;81;;;;;;
ombre;proportion;50;4;82;;;;;;
ombre;proportion;50;4;83;;;;;;
ombre;proportion;50;4;84;;;;;;
ombre;proportion;50;4;85;;;;;;
ombre;proportion;50;4;86;;;;;;
ombre;proportion;50;4;87;;;;;;
ombre;proportion;50;4;88;;;;;;
ombre;proportion;50;4;89;;;;;;
ombre;proportion;50;4;90;;;;;;
ombre;proportion;50;4;91;;;;;;
ombre;proportion;50;4;92;;;;;;
ombre;proportion;50;4;93;;;;;;
ombre;proportion;50;4;94;;;;;;
ombre;proportion;50;4;95;;;;;;
ombre;proportion;50;4;96;;;;;;
ombre;proportion;50;4;97;;;;;;
ombre;proportion;50;4;98;;;;;;
ombre;proportion;50;4;99;;;;;;
ombre;proportion;50;4;100;;;;;;
ombre;proportion;50;4;101;;;;;;
ombre;proportion;50;4;102;;;;;;
ombre;proportion;50;4;103;;;;;;
ombre;proportion;50;4;104;;;;;;
ombre;proportion;50;4;105;;;;;;
ombre;proportion;50;4;106;;;;;;
ombre;proportion;50;4;107;;;;;;
ombre;proportion;50;4;108;;;;;;
ombre;proportion;50;4;109;;;;;;
ombre;proportion;50;4;110;;;;;;
ombre;proportion;50;4;111;;;;;;
ombre;proportion;50;4;112;;;;;;
ombre;proportion;50;4;113;;;;;;
ombre;proportion;50;4;114;;;;;;
ombre;proportion;50;4;115;;;;;;
ombre;proportion;50;4;116;;;;;;
ombre;proportion;50;4;117;;;;;;
ombre;proportion;50;4;118;;;;;;
ombre;proportion;50;4;119;;;;;;
ombre;proportion;50;4;120;;;;;;
ombre;proportion;50;5;1;;;;;;
ombre;proportion;50;5;2;;;;;;
ombre;proportion;50;5;3;;;;;;
ombre;proportion;50;5;4;;;;;;
ombre;proportion;50;5;5;;;;;;
ombre;proportion;50;5;6;;;;;;
ombre;proportion;50;5;7;;;;;;
ombre;proportion;50;5;8;;;;;;
ombre;proportion;50;5;9;;;;;;
ombre;proportion;50;5;10;;;;;;
ombre;proportion;50;5;11;;;;;;
ombre;proportion;50;5;12;;;;;;
ombre;proportion;50;5;13;;;;;;
ombre;proportion;50;5;14;;;;;;
ombre;proportion;50;5;15;;;;;;
ombre;proportion;50;5;16;;;;;;
ombre;proportion;50;5;17;;;;;;
ombre;proportion;50;5;18;;;;;;
ombre;proportion;50;5;19;;;;;;
ombre;proportion;50;5;20;;;;;;
ombre;proportion;50;5;21;;;;;;
ombre;proportion;50;5;22;;;;;;
ombre;proportion;50;5;23;;;;;;
ombre;proportion;50;5;24;;;;;;
ombre;proportion;50;5;25;;;;;;
ombre;proportion;50;5;26;;;;;;
ombre;proportion;50;5;27;;;;;;
ombre;proportion;50;5;28;;;;;;
ombre;proportion;50;5;29;;;;;;
ombre;proportion;50;5;30;;;;;;
ombre;proportion;50;5;31;;;;;;
ombre;proportion;50;5;32;;;;;;
ombre;proportion;50;5;33;;;;;;
ombre;proportion;50;5;34;;;;;;
ombre;proportion;50;5;35;;;;;;
ombre;proportion;50;5;36;;;;;;
ombre;proportion;50;5;37;;;;;;
ombre;proportion;50;5;38;;;;;;
ombre;proportion;50;5;39;;;;;;
ombre;proportion;50;5;40;;;;;;
ombre;proportion;50;5;41;;;;;;
ombre;proportion;50;5;42;;;;;;
ombre;proportion;50;5;43;;;;;;
ombre;proportion;50;5;44;;;;;;
ombre;proportion;50;5;45;;;;;;
ombre;proportion;50;5;46;;;;;;
ombre;proportion;50;5;47;;;;;;
ombre;proportion;50;5;48;;;;;;
ombre;proportion;50;5;49;;;;;;
ombre;proportion;50;5;50;;;;;;
ombre;proportion;50;5;51;;;;;;
ombre;proportion;50;5;52;;;;;;
ombre;proportion;50;5;53;;;;;;
ombre;proportion;50;5;54;;;;;;
ombre;proportion;50;5;55;;;;;;
ombre;proportion;50;5;56;;;;;;
ombre;proportion;50;5;57;;;;;;
ombre;proportion;50;5;58;;;;;;
ombre;proportion;50;5;59;;;;;;
ombre;proportion;50;5;60;;;;;;
ombre;proportion;50;5;61;;;;;;
ombre;proportion;50;5;62;;;;;;
ombre;proportion;50;5;63;;;;;;
ombre;proportion;50;5;64;;;;;;
ombre;proportion;50;5;65;;;;;;
ombre;proportion;50;5;66;;;;;;
ombre;proportion;50;5;67;;;;;;
ombre;proportion;50;5;68;;;;;;
ombre;proportion;50;5;69;;;;;;
ombre;proportion;50;5;70;;;;;;
ombre;proportion;50;5;71;;;;;;
ombre;proportion;50;5;72;;;;;;
ombre;proportion;50;5;73;;;;;;
ombre;proportion;50;5;74;;;;;;
ombre;proportion;50;5;75;;;;;;
ombre;proportion;50;5;76;;;;;;
ombre;proportion;50;5;77;;;;;;
ombre;proportion;50;5;78;;;;;;
ombre;proportion;50;5;79;;;;;;
ombre;proportion;50;5;80;;;;;;
ombre;proportion;50;5;81;;;;;;
ombre;proportion;50;5;82;;;;;;
ombre;proportion;50;5;83;;;;;;
ombre;proportion;50;5;84;;;;;;
ombre;proportion;50;5;85;;;;;;
ombre;proportion;50;5;86;;;;;;
ombre;proportion;50;5;87;;;;;;
ombre;proportion;50;5;88;;;;;;
ombre;proportion;50;5;89;;;;;;
ombre;proportion;50;5;90;;;;;;
ombre;proportion;50;5;91;;;;;;
ombre;proportion;50;5;92;;;;;;
ombre;proportion;50;5;93;;;;;;
ombre;proportion;50;5;94;;;;;;
ombre;proportion;50;5;95;;;;;;
ombre;proportion;50;5;96;;;;;;
ombre;proportion;50;5;97;;;;;;
ombre;proportion;50;5;98;;;;;;
ombre;proportion;50;5;99;;;;;;
ombre;proportion;50;5;100;;;;;;
ombre;proportion;50;5;101;;;;;;
ombre;proportion;50;5;102;;;;;;
ombre;proportion;50;5;103;;;;;;
ombre;proportion;50;5;104;;;;;;
ombre;proportion;50;5;105;;;;;;
ombre;proportion;50;5;106;;;;;;
ombre;proportion;50;5;107;;;;;;
ombre;proportion;50;5;108;;;;;;
ombre;proportion;50;5;109;;;;;;
ombre;proportion;50;5;110;;;;;;
ombre;proportion;50;5;111;;;;;;
ombre;proportion;50;5;112;;;;;;
ombre;proportion;50;5;113;;;;;;
ombre;proportion;50;5;114;;;;;;
ombre;proportion;50;5;115;;;;;;
ombre;proportion;50;5;116;;;;;;
ombre;proportion;50;5;117;;;;;;
ombre;proportion;50;5;118;;;;;;
ombre;proportion;50;5;119;;;;;;
ombre;proportion;50;5;120;;;;;;
ombre;proportion;50;6;1;;;;;;
ombre;proportion;50;6;2;;;;;;
ombre;proportion;50;6;3;;;;;;
ombre;proportion;50;6;4;;;;;;
ombre;proportion;50;6;5;;;;;;
ombre;proportion;50;6;6;;;;;;
ombre;proportion;50;6;7;;;;;;
ombre;proportion;50;6;8;;;;;;
ombre;proportion;50;6;9;;;;;;
ombre;proportion;50;6;10;;;;;;
ombre;proportion;50;6;11;;;;;;
ombre;proportion;50;6;12;;;;;;
ombre;proportion;50;6;13;;;;;;
ombre;proportion;50;6;14;;;;;;
ombre;proportion;50;6;15;;;;;;
ombre;proportion;50;6;16;;;;;;
ombre;proportion;50;6;17;;;;;;
ombre;proportion;50;6;18;;;;;;
ombre;proportion;50;6;19;;;;;;
ombre;proportion;50;6;20;;;;;;
ombre;proportion;50;6;21;;;;;;
ombre;proportion;50;6;22;;;;;;
ombre;proportion;50;6;23;;;;;;
ombre;proportion;50;6;24;;;;;;
ombre;proportion;50;6;25;;;;;;
ombre;proportion;50;6;26;;;;;;
ombre;proportion;50;6;27;;;;;;
ombre;proportion;50;6;28;;;;;;
ombre;proportion;50;6;29;;;;;;
ombre;proportion;50;6;30;;;;;;
ombre;proportion;50;6;31;;;;;;
ombre;proportion;50;6;32;;;;;;
ombre;proportion;50;6;33;;;;;;
ombre;proportion;50;6;34;;;;;;
ombre;proportion;50;6;35;;;;;;
ombre;proportion;50;6;36;;;;;;
ombre;proportion;50;6;37;;;;;;
ombre;proportion;50;6;38;;;;;;
ombre;proportion;50;6;39;;;;;;
ombre;proportion;50;6;40;;;;;;
ombre;proportion;50;6;41;;;;;;
ombre;proportion;50;6;42;;;;;;
ombre;proportion;50;6;43;;;;;;
ombre;proportion;50;6;44;;;;;;
ombre;proportion;50;6;45;;;;;;
ombre;proportion;50;6;46;;;;;;
ombre;proportion;50;6;47;;;;;;
ombre;proportion;50;6;48;;;;;;
ombre;proportion;50;6;49;;;;;;
ombre;proportion;50;6;50;;;;;;
ombre;proportion;50;6;51;;;;;;
ombre;proportion;50;6;52;;;;;;
ombre;proportion;50;6;53;;;;;;
ombre;proportion;50;6;54;;;;;;
ombre;proportion;50;6;55;;;;;;
ombre;proportion;50;6;56;;;;;;
ombre;proportion;50;6;57;;;;;;
ombre;proportion;50;6;58;;;;;;
ombre;proportion;50;6;59;;;;;;
ombre;proportion;50;6;60;;;;;;
ombre;proportion;50;6;61;;;;;;
ombre;proportion;50;6;62;;;;;;
ombre;proportion;50;6;63;;;;;;
ombre;proportion;50;6;64;;;;;;
ombre;proportion;50;6;65;;;;;;
ombre;proportion;50;6;66;;;;;;
ombre;proportion;50;6;67;;;;;;
ombre;proportion;50;6;68;;;;;;
ombre;proportion;50;6;69;;;;;;
ombre;proportion;50;6;70;;;;;;
ombre;proportion;50;6;71;;;;;;
ombre;proportion;50;6;72;;;;;;
ombre;proportion;50;6;73;;;;;;
ombre;proportion;50;6;74;;;;;;
ombre;proportion;50;6;75;;;;;;
ombre;proportion;50;6;76;;;;;;
ombre;proportion;50;6;77;;;;;;
ombre;proportion;50;6;78;;;;;;
ombre;proportion;50;6;79;;;;;;
ombre;proportion;50;6;80;;;;;;
ombre;proportion;50;6;81;;;;;;
ombre;proportion;50;6;82;;;;;;
ombre;proportion;50;6;83;;;;;;
ombre;proportion;50;6;84;;;;;;
ombre;proportion;50;6;85;;;;;;
ombre;proportion;50;6;86;;;;;;
ombre;proportion;50;6;87;;;;;;
ombre;proportion;50;6;88;;;;;;
ombre;proportion;50;6;89;;;;;;
ombre;proportion;50;6;90;;;;;;
ombre;proportion;50;6;91;;;;;;
ombre;proportion;50;6;92;;;;;;
ombre;proportion;50;6;93;;;;;;
ombre;proportion;50;6;94;;;;;;
ombre;proportion;50;6;95;;;;;;
ombre;proportion;50;6;96;;;;;;
ombre;proportion;50;6;97;;;;;;
ombre;proportion;50;6;98;;;;;;
ombre;proportion;50;6;99;;;;;;
ombre;proportion;50;6;100;;;;;;
ombre;proportion;50;6;101;;;;;;
ombre;proportion;50;6;102;;;;;;
ombre;proportion;50;6;103;;;;;;
ombre;proportion;50;6;104;;;;;;
ombre;proportion;50;6;105;;;;;;
ombre;proportion;50;6;106;;;;;;
ombre;proportion;50;6;107;;;;;;
ombre;proportion;50;6;108;;;;;;
ombre;proportion;50;6;109;;;;;;
ombre;proportion;50;6;110;;;;;;
ombre;proportion;50;6;111;;;;;;
ombre;proportion;50;6;112;;;;;;
ombre;proportion;50;6;113;;;;;;
ombre;proportion;50;6;114;;;;;;
ombre;proportion;50;6;115;;;;;;
ombre;proportion;50;6;116;;;;;;
ombre;proportion;50;6;117;;;;;;
ombre;proportion;50;6;118;;;;;;
ombre;proportion;50;6;119;;;;;;
ombre;proportion;50;6;120;;;;;;
ombre;proportion;50;7;1;;;;;;
ombre;proportion;50;7;2;;;;;;
ombre;proportion;50;7;3;;;;;;
ombre;proportion;50;7;4;;;;;;
ombre;proportion;50;7;5;;;;;;
ombre;proportion;50;7;6;;;;;;
ombre;proportion;50;7;7;;;;;;
ombre;proportion;50;7;8;;;;;;
ombre;proportion;50;7;9;;;;;;
ombre;proportion;50;7;10;;;;;;
ombre;proportion;50;7;11;;;;;;
ombre;proportion;50;7;12;;;;;;
ombre;proportion;50;7;13;;;;;;
ombre;proportion;50;7;14;;;;;;
ombre;proportion;50;7;15;;;;;;
ombre;proportion;50;7;16;;;;;;
ombre;proportion;50;7;17;;;;;;
ombre;proportion;50;7;18;;;;;;
ombre;proportion;50;7;19;;;;;;
ombre;proportion;50;7;20;;;;;;
ombre;proportion;50;7;21;;;;;;
ombre;proportion;50;7;22;;;;;;
ombre;proportion;50;7;23;;;;;;
ombre;proportion;50;7;24;;;;;;
ombre;proportion;50;7;25;;;;;;
ombre;proportion;50;7;26;;;;;;
ombre;proportion;50;7;27;;;;;;
ombre;proportion;50;7;28;;;;;;
ombre;proportion;50;7;29;;;;;;
ombre;proportion;50;7;30;;;;;;
ombre;proportion;50;7;31;;;;;;
ombre;proportion;50;7;32;;;;;;
ombre;proportion;50;7;33;;;;;;
ombre;proportion;50;7;34;;;;;;
ombre;proportion;50;7;35;;;;;;
ombre;proportion;50;7;36;;;;;;
ombre;proportion;50;7;37;;;;;;
ombre;proportion;50;7;38;;;;;;
ombre;proportion;50;7;39;;;;;;
ombre;proportion;50;7;40;;;;;;
ombre;proportion;50;7;41;;;;;;
ombre;proportion;50;7;42;;;;;;
ombre;proportion;50;7;43;;;;;;
ombre;proportion;50;7;44;;;;;;
ombre;proportion;50;7;45;;;;;;
ombre;proportion;50;7;46;;;;;;
ombre;proportion;50;7;47;;;;;;
ombre;proportion;50;7;48;;;;;;
ombre;proportion;50;7;49;;;;;;
ombre;proportion;50;7;50;;;;;;
ombre;proportion;50;7;51;;;;;;
ombre;proportion;50;7;52;;;;;;
ombre;proportion;50;7;53;;;;;;
ombre;proportion;50;7;54;;;;;;
ombre;proportion;50;7;55;;;;;;
ombre;proportion;50;7;56;;;;;;
ombre;proportion;50;7;57;;;;;;
ombre;proportion;50;7;58;;;;;;
ombre;proportion;50;7;59;;;;;;
ombre;proportion;50;7;60;;;;;;
ombre;proportion;50;7;61;;;;;;
ombre;proportion;50;7;62;;;;;;
ombre;proportion;50;7;63;;;;;;
ombre;proportion;50;7;64;;;;;;
ombre;proportion;50;7;65;;;;;;
ombre;proportion;50;7;66;;;;;;
ombre;proportion;50;7;67;;;;;;
ombre;proportion;50;7;68;;;;;;
ombre;proportion;50;7;69;;;;;;
ombre;proportion;50;7;70;;;;;;
ombre;proportion;50;7;71;;;;;;
ombre;proportion;50;7;72;;;;;;
ombre;proportion;50;7;73;;;;;;
ombre;proportion;50;7;74;;;;;;
ombre;proportion;50;7;75;;;;;;
ombre;proportion;50;7;76;;;;;;
ombre;proportion;50;7;77;;;;;;
ombre;proportion;50;7;78;;;;;;
ombre;proportion;50;7;79;;;;;;
ombre;proportion;50;7;80;;;;;;
ombre;proportion;50;7;81;;;;;;
