plot_name,prop_at_5m,prop_at_10m,prop_at_15m,prop_at_20m,prop_at_25m,prop_at_30m,prop_at_35m,prop_at_40m,h10,h25,h50,h75,h90,h100,auc_norm,auc_0_25_norm,auc_25_75_norm,auc_75_100_norm,transition_thickness,slope_basal,slope_transition,slope_upper,height_max_d1,max_d1,max_d2,min_d2,WD_BA,prop_g_helio,prop_g_npld,prop_g_shade,NSCA_Genus_DBH1,NSCA_Genus_DBH2,CA1,CA2
PARAP_Mangai_16,0.0029,0.0177,0.0872,0.2039,0.3488,0.5138,0.7427,0.9154,15.5953488372093,21.7483660130719,29.5353535353535,35.1465863453815,39.0552147239264,49,0.429594791666667,0.0584720743424161,0.463210773227384,0.880010537759096,13.0452261306533,0.0115893150610955,0.0367219566873795,0.00691610970668944,34.3542713567839,0.0489047416195406,0.00553317972145639,-0.00958674724204616,0.686729289594707,6.24268485583863,4.44773771392283,89.3095774302385,0.12297907198539236,-0.20795710444665189,0.31317133555059806,0.15359540001322103
PARAP_Maniema_178,0.00212121212121212,0.07030303030303028,0.312121212121212,0.556868686868687,0.758585858585859,0.991616161616162,1,1,10.7596899224806,13.6546906187625,18.6223091976517,24.769647696477,27.8082437275986,32,0.418377321603128,0.041582377401778003,0.455265143164461,0.885311094452773,10.9698492462312,0.0166789605935189,0.0455786757061693,0.00273618231013854,27.2386934673367,0.0524797315173481,0.0103747700645627,-0.0169831957895355,0.620584389204391,13.9805265708763,45.6635256140319,40.3559478150918,0.6678258266274909,-0.6853859904784554,0.47929833473189665,-0.3162221133116335
PARAP_Mashambio_26,0.00303030303030303,0.01777777777777779,0.0735353535353535,0.36,0.858686868686869,0.996666666666667,1,1,15.7939393939394,18.4,21.4221585482331,23.7667009249743,25.7329749103943,32,0.356966438579342,0.0373011726460002,0.346581638515454,0.920173133154034,5.04020100502513,0.00932969797162009,0.0958954934728947,0.00203063093078868,22.1984924623116,0.107523017620039,0.0145101292869789,-0.0222926651355204,0.690291256281189,1.40350236316918,74.6045316814602,23.9919659553706,0.7125277102456337,-0.8451399081976996,-0.6724386388317879,2.2618724606384757
PARAP_SwaKibula_234,0.0532323232323232,0.192929292929293,0.42707070707070693,0.716767676767677,0.886969696969697,0.952828282828283,0.965656565656566,0.984040404040404,7.10397553516819,11.3126338329765,16.2040816326531,20.7985436893204,25.5536480686695,47,0.662052042160738,0.0883490217792543,0.415097319836157,0.939233782942908,9.19095477386935,0.02229514633817,0.055069415554714,0.00392215954314861,17.1582914572864,0.0604676889145367,0.00650713944820371,-0.00681005107802923,0.534917369676759,29.7837836839732,39.9764119783038,30.239804337723,0.6214095102744256,0.30261953236582473,0.6907958461063497,-0.22282988628737163
WWF-DIAF_07_01_Principal,0.0381,0.0961,0.1698,0.356,0.6532,0.9241,1,1,10.3513513513514,17.4285714285714,22.7535211267606,26.3613595706619,29.2225806451613,34,0.385010606060606,0.0878408695652174,0.422611612404875,0.847866850117096,8.59798994974874,0.0135115910785197,0.0560554129072404,0.00309598547106474,24.8668341708543,0.0718950839338241,0.00664439188927624,-0.00958144685294055,0.503570346358142,28.5652866588026,61.736977360638,9.697735980559408,0.7719128543441119,1.1404094097987394,0.7677257591476003,-0.266989195790176
WWF-DIAF_08_02_Principal,9e-4,0.0086,0.1152,0.3733,0.686,0.9407,0.9914,1,14.598944591029,17.711320754717,22.0370994940978,25.9785932721713,28.9207708779443,40,0.464205128205128,0.0347459071920515,0.3973438631743,0.947187415485278,8.00502512562814,0.0113484315360865,0.0609899536759168,0.00309598598122414,24.2738693467337,0.0641374087202673,0.00935072619373973,-0.0114710297059011,0.577135289106496,12.3048187219172,21.4996193331732,66.1955619449096,0.00481708446538634,-0.20658542805835295,0.17220175761432288,0.22431871646489743
WWF-DIAF_11_05_Principal,0.00530612244897959,0.03877551020408159,0.134285714285714,0.236326530612245,0.478775510204082,0.858367346938776,0.999183673469388,1,13.5166666666667,20.4785714285714,25.2857142857143,28.5538793103448,31,36,0.347113702623907,0.0724710566294725,0.39328758901134,0.881790484066275,7.70854271356784,0.0103096827319961,0.0624898868919969,0.00298502423220456,28.1281407035176,0.0819041995095143,0.0116362064401927,-0.0146649221453199,0.686660463415449,8.16214143916596,17.5986104498632,74.2392481109708,0.528547965131206,-0.6427140079677562,0.06261329334715031,0.05846288564267058
WWF-DIAF_13_07_Principal,0.0112,0.03799999999999999,0.0796,0.1472,0.3004,0.558,0.8384,0.9992,17.3939393939394,23.9306930693069,29.0822784810127,33.1307692307692,37.072463768116,41,0.330725,0.0641236614853195,0.474169987665256,0.812582600195504,8.89447236180904,0.00943032379985467,0.0543223391957201,0.00540271786435323,31.0929648241206,0.062819688964928,0.00920380246413602,-0.0137868254838131,0.670209102228902,0.848968879889335,19.1576820445902,79.9933490755205,0.4813879094069997,-0.5839218977267695,0.16113825028225393,0.4311016520565484
WWF-DIAF_14_08_Principal,0.0187,0.0777,0.1759,0.3827,0.6915,0.98,1,1,11.488986784141,17.0418502202643,22.0741301059002,25.7519280205656,27.8757225433526,32,0.361088709677419,0.0809382946587945,0.382028734563648,0.890938839744909,8.30150753768844,0.0146295664204651,0.0570251772388703,0.00226078890051445,25.7562814070352,0.0744023648650211,0.00681060544133456,-0.0187041460568392,0.688332733627453,0.76849989380366,18.3443690473942,80.8871310588021,0.4419699778714819,-0.6792196693792444,0.04983732459756324,0.26106910980253906
WWF-DIAF_15_09_Principal,0.0047,0.03649999999999999,0.2884,0.6697,0.8701,0.9543,0.9929,1,12.0394511149228,14.4710743801653,17.3394495412844,21.6714579055442,26.2760180995475,37,0.518597222222222,0.0397741104294479,0.444052735348117,0.909584219691896,6.81909547738693,0.0136932026028231,0.0706803558342277,0.00373300928271644,15.9723618090452,0.0877068202252591,0.016406373066022,-0.0115761281487899,0.520670596553185,24.5525304082257,13.8571017217148,61.5903678700594,0.5436819146414478,-0.473990439558696,0.5131709290789728,-0.00787864806631908
WWF-DIAF_16_10_Principal,0.0381,0.05759999999999999,0.0889,0.1824,0.3474,0.5604,0.7942,0.9361,15.948717948718,22.314606741573,28.8695652173913,34.202166064982,38.4448398576513,46,0.410044444444444,0.080559778597786,0.458798972238146,0.869464687882497,11.8592964824121,0.0093761704426327,0.0430281589582275,0.00621792995667445,29.9070351758794,0.0512052981578895,0.00565640133832795,-0.00866068623595448,0.599906104129332,25.5777644871974,44.5212338190299,29.9010016937727,0.7819422131394803,1.173266365784036,0.574689434930697,-0.14022515045691047
WWF-DIAF_17_11_Principal,0.0121212121212121,0.156969696969697,0.607777777777778,0.9230303030303031,0.995959595959596,1,1,1,8.64320388349514,11.3795110593714,14.020202020202,16.4863258026159,19.3541076487252,27,0.500034965034965,0.0521180229844429,0.393571940818441,0.897729391860244,4.74371859296482,0.0213318199768464,0.10181092080683,0.00184899031885623,14.1934673366834,0.105767893622723,0.0178362218862718,-0.0214742414214377,0.58530795949312,3.51703482968265,19.5727804922872,76.9101846780302,-0.8965965601081525,-0.44364613809177394,0.1960235632950428,0.36790658461055775
WWF-DIAF_supp1_Principal,0.156464646464646,0.378686868686869,0.532323232323232,0.682626262626263,0.803939393939394,0.93979797979798,0.984949494949495,1,3.63855421686747,6.9195171026157,14.0214067278288,23.0909090909091,28.5078369905956,38,0.616401856401857,0.0752689024850819,0.521759398552937,0.867455962059622,16.0100502512563,0.0461167618037071,0.0306557070439944,0.00444898934347847,6.18844221105528,0.0481031884877567,0.0122113299637489,-0.00736051547121305,0.705208027749587,27.590781440868895,12.35384863188,60.05536992725111,0.5470583590174072,-0.4247032786314298,-0.03600608243389407,-0.05176468510601053
WWF-DIAF_supp2_Principal,0.113131313131313,0.206060606060606,0.253636363636364,0.307373737373737,0.384747474747475,0.527171717171717,0.793535353535354,0.979292929292929,4.41176470588236,14.5764705882353,29.1092715231788,34.1883239171375,36.9826923076923,46,0.475699214365881,0.150505488157135,0.400474155722235,0.888360824443414,19.5678391959799,0.0163736390297738,0.0229880168216584,0.00486380944021335,33.7613065326633,0.0607378332284374,0.00838508084805658,-0.0107998276160977,0.529590962064373,28.9278356988637,57.708459719979,13.3637045811573,0.6890556442837726,0.7203502946868884,0.7485596775526392,-0.2895719763359279
MAB01h,7.6540375047837e-4,0.00765403750478377,0.0459242250287027,0.223880597014925,0.403367776502105,0.62724837351703,0.893608878683506,1,17.262037037037,20.7260638297872,27.2745901639344,32.7227564102564,35.1452173913043,40,0.344186366000373,0.0366287540528242,0.435762405404813,0.892432793092454,11.8592964824121,0.00953014701130109,0.0414180535900357,0.00374418517052148,33.464824120603,0.0624217107998525,0.0100660719570617,-0.0140350156442509,0.65285603368442,1.00983459314163,21.2989256702205,77.6912397366378,0.6252102964497741,-0.8614642780642626,-1.9975986737846376,-1.266920478955509
MAB02h,0.00381825124093165,0.01107292859870179,0.0255822833142421,0.0691103474608629,0.214585719740359,0.435662466590302,0.68881252386407,0.904543718976709,21.6859375,25.8135964912281,31.3905109489051,36.241452991453,39.8454545454545,47,0.351449275362319,0.0392848953659119,0.469305711619309,0.864439644140501,10.0804020100503,0.00686285964210681,0.0479461444649118,0.00720994934862707,33.7613065326633,0.053585607404407,0.00719701281333452,-0.0083902897763208,0.634551671275927,5.46358001965594,26.2283206364633,68.3080993438808,0.6192973383048087,-0.6940312413248764,-1.5375915756519312,-0.9188237282744486
MAB03h,0.00152671755725191,0.0122137404580153,0.0293893129770992,0.0595419847328244,0.113740458015267,0.360687022900763,0.717175572519084,0.939312977099237,24.4098360655738,28.3720930232558,31.9398907103825,35.5308641975309,38.3720930232558,47,0.339263192831065,0.0450603812253952,0.423225008679402,0.901240560727697,6.81909547738693,0.00605897084831122,0.0713994633395117,0.00588672581574451,32.8718592964824,0.0728667511556729,0.0129851533777315,-0.0144609911209291,0.700518812557906,5.5780508815275,25.4264451135808,68.9955040048918,0.6180193818398192,-1.1811884402412922,-1.7927605948976597,-1.0306403343932362
MAB04h,0.0026840490797546,0.01035276073619629,0.0230061349693252,0.0452453987730061,0.103527607361963,0.262653374233129,0.533358895705521,0.743098159509203,24.8357142857143,29.7105263157895,34.3095238095238,40.2,46.52,58,0.404470724356905,0.0423961666282411,0.496864601257777,0.877787447439167,10.3768844221106,0.00939159003675647,0.0491954399979817,0.0115592930675318,32.8718592964824,0.0574078711148584,0.00969678582976977,-0.00575404096040067,0.704608763066801,22.8512555924755,17.37821669309,59.77052771443449,0.6481132156638124,-1.1909152459344785,-1.8162933415692883,-0.984483311554482
MAB05h,0.00415094339622642,0.02075471698113209,0.0452830188679245,0.0811320754716981,0.154716981132075,0.363018867924528,0.576603773584906,0.721132075471698,21.5641025641026,27.8644859813084,32.6146788990826,40.8406593406593,46.6086956521739,54,0.387419010323959,0.0555127224751147,0.486232249488053,0.893575767124906,12.748743718593,0.00733203632009415,0.0369827534074903,0.0127396463122761,29.9070351758794,0.0580299372591871,0.00904239771175338,-0.00915089009675364,0.710018821162178,13.6464545253348,21.0844439627338,65.2691015119314,0.6260007953805498,-1.1075166101445886,-1.5993754936431168,-0.9798584373827584
MAB06h,0.00114678899082569,0.00688073394495413,0.025611620795107,0.09212538226299688,0.251146788990826,0.542048929663609,0.773700305810398,0.960244648318043,20.321875,24.9724770642202,29.3125,34.3111111111111,38.3553956834532,57,0.493764334862386,0.0397930220691415,0.485041533860193,0.933515441777714,9.19095477386935,0.00785217606947628,0.0555507770064861,0.00639907685061775,28.1281407035176,0.0605321922083167,0.00775372709945882,-0.0116944978099978,0.713263417375382,1.61976287295725,18.8212320352178,79.5590050918249,0.4582242566587514,-1.015708563808028,-1.8797863739826692,-1.1066316540441885
MAB07h,0.00612323000382702,0.026406429391504,0.0929965556831228,0.205510907003444,0.480290853425182,0.70761576731726,0.876769996172981,0.993494068120934,15.4357142857143,21.1578014184397,25.3238993710692,31.4512987012987,35.5371681415929,42,0.402084325091242,0.0652809485862971,0.478772497137518,0.874173300931477,10.0804020100502,0.0108536115806675,0.0514780581953325,0.00554022993467398,24.2738693467337,0.0651023854212258,0.0100027012065502,-0.00969404392969343,0.685098189538624,12.5170720606483,16.780908383956,70.7020195553957,0.702611038347763,-0.9325236390780872,-1.77072973516777,-0.8506059698094521
MAB08h,0,0.00460122699386503,0.0141871165644172,0.0586656441717791,0.279907975460123,0.574003067484663,0.896472392638037,0.988113496932515,21.3009174311927,24.3809523809524,29.1266968325792,32.3631284916201,35.1057471264368,44,0.361151733485519,0.0322741868979046,0.41654827084034,0.896702858960502,7.70854271356784,0.00644190432224445,0.0634957022289092,0.00461959563639333,30.2035175879397,0.0800752842972813,0.0153629201736644,-0.0122712261281659,0.701270426665411,1.06409500838337,17.1708279972792,81.7650769943374,0.6850455589218791,-1.2652831123764685,-2.045023071303377,-1.1871075619388622
MAB09h,0,3.8182512409316e-4,0.00420007636502482,0.0179457808323788,0.0423825887743414,0.129438717067583,0.398243604429171,0.660175639557083,28.55,32.7517605633803,36.6215277777778,41.7657480314961,45.4661971830986,58,0.367553572744385,0.0294019106922997,0.447334127903858,0.9246661854383,8.59798994974874,0.00480167626394684,0.0544973272630735,0.0108535879440959,34.6507537688442,0.067632714218401,0.0124988900474053,-0.00970876112816452,0.670076961576783,6.62288361844037,34.9483219894018,58.4287943921579,0.6020914066353731,-0.9682405699494474,-1.8421663180704593,-1.0789371241038328
MAB10h,3.831417624521e-4,0.00306513409961686,0.00727969348659004,0.0275862068965517,0.119540229885057,0.501915708812261,0.713409961685824,0.845977011494253,24.5142857142857,27.0686274509804,29.9722222222222,36.3955223880597,41.9010989010989,47,0.335124104614359,0.0287996092213389,0.500078137115941,0.844543128388891,9.19095477386935,0.00471462068799819,0.0512726413047751,0.00913319638387565,27.8316582914573,0.0882924117938519,0.0188398008856946,-0.0153787459822286,0.681107526516997,14.807512643502,21.9197533318538,63.2727340246442,0.5825303825160298,-1.013363049327461,-1.8470407875427488,-0.996713205853226
MAB11h,0.00610454025181229,0.0175505532239603,0.0293780999618466,0.0461655856543304,0.0850820297596337,0.136207554368562,0.216711178939336,0.302937809996185,26.2793103448276,36.9829545454545,47.9336283185841,54.3341346153846,58.268253968254,60,0.260561695303255,0.0657715292913166,0.441702494491969,0.766688298244476,16.8994974874372,0.00625124456798827,0.0292195384958756,0.0334252193154602,49.7713567839196,0.044035745360051,0.005880232303562,-0.0080144249258762,0.76645148713514,3.09743595763107,57.7090486318407,39.1935154105282,0.6267674656554193,-0.811323747373386,-2.061553087190504,-1.232620395229149
MAB12h,0.0100076982294072,0.05889145496535799,0.338722093918399,0.578137028483449,0.787528868360277,0.956505003849115,0.998845265588914,1,11.2101694915254,13.7295081967213,18,24.0441176470588,28.1382716049383,36,0.489530408006159,0.0385228718708283,0.516412900386423,0.862743315654865,10.0804020100502,0.0143730577728933,0.0466389369408608,0.00360465102036071,13.8969849246231,0.068857675041527,0.0136286260792571,-0.00945603224010867,0.64949393390028,47.5460317343373,11.1219139036402,41.3320543620225,0.6072552984897113,-0.3288152442858588,-1.113038197226842,-1.1790004975703692
