Site;Area_code;Plot_code;Scale;sw_x;sw_y;nw_x;nw_y;se_x;se_y;ne_x;ne_y;agb_fph;cred_fph_2.5;cred_fph_97.5;agb_chv;cred_chv_2.5;cred_chv_97.5;agb_loc;cred_loc_2.5;cred_loc_97.5;TCH;H50;GF20;STDV;BA;WD;Ndens
PARACOU;PAR09q24;PAR09;0.25ha;286361.677;581696.6425;286347.7275;581744.6572;286409.6917;581710.592;286395.7422;581758.6067;299;262.2;343.3;270.4;230.7;315.5;260.8;229.5;299.6;24.31280655;24.4121418;0.2248;6.150638598;22.39108589;0.715521563;524
PARACOU;PAR09q25;PAR09;0.25ha;286347.7275;581744.6572;286333.7779;581792.6718;286395.7422;581758.6067;286381.7926;581806.6214;492.2;435.6;557.4;446;389.7;514.3;429.4;385.3;486.9;28.23474117;29.19083405;0.056;4.544211454;33.90083836;0.757346557;684
PARACOU;PAR10q1;PAR10;0.25ha;286508.5303;581560.2905;286496.3495;581608.7841;286557.0239;581572.4712;286544.8431;581620.9648;310.9;277;349.7;280.2;248.7;319.4;272.6;245;305.3;22.13308683;21.66499901;0.375399361;5.693744438;25.41439129;0.698628644;696
PARACOU;PAR10q2;PAR10;0.25ha;286496.3495;581608.7841;286484.1688;581657.2777;286544.8431;581620.9648;286532.6624;581669.4584;319.8;281.8;365.5;289.7;252.2;334.2;279.2;246;317;24.86557936;23.87999725;0.244604317;6.151878151;25.55944805;0.674993119;660
PARACOU;PAR10q3;PAR10;0.25ha;286484.1688;581657.2777;286471.988;581705.7713;286532.6624;581669.4584;286520.4816;581717.952;375.9;333.6;428.2;339.8;301.1;385.4;329.2;294.7;370.1;25.27763012;24.5399971;0.186576109;5.996210352;28.9081125;0.728741179;712
PARACOU;PAR10q4;PAR10;0.25ha;286471.988;581705.7713;286459.8073;581754.2649;286520.4816;581717.952;286508.3009;581766.4456;274.4;242.9;311.9;245.4;217;276.8;240.4;214.3;270.1;23.28720233;22.47999954;0.271634615;5.556701998;23.48753;0.669127841;692
PARACOU;PAR10q5;PAR10;0.25ha;286459.8073;581754.2649;286447.6265;581802.7585;286508.3009;581766.4456;286496.1201;581814.9392;306.4;275.6;342.5;274.9;243.3;310.5;267.5;241.1;298.2;24.20900538;24.20333481;0.151478817;4.77315475;27.19125725;0.639612885;784
PARACOU;PAR10q6;PAR10;0.25ha;286557.0239;581572.4712;286544.8431;581620.9648;286605.5175;581584.652;286593.3367;581633.1456;435.5;388.1;483.9;391.1;345;440.8;378.7;341.3;420.8;25.12456832;25.30166817;0.150378939;5.119662054;32.8935715;0.703217978;728
PARACOU;PAR10q7;PAR10;0.25ha;286544.8431;581620.9648;286532.6624;581669.4584;286593.3367;581633.1456;286581.156;581681.6392;297.2;262.8;338.7;267.3;232.6;308.8;259.9;230.3;296.3;24.78713749;24.46999931;0.107071514;4.660344301;24.34418262;0.675124517;644
PARACOU;PAR10q8;PAR10;0.25ha;286532.6624;581669.4584;286520.4816;581717.952;286581.156;581681.6392;286568.9752;581730.1328;289.7;252.7;332.9;266.6;227.7;314.9;254.1;222;290.2;27.47323146;26.74928474;0.066907051;5.422176372;24.37868359;0.644026012;536
PARACOU;PAR10q9;PAR10;0.25ha;286520.4816;581717.952;286508.3009;581766.4456;286568.9752;581730.1328;286556.7945;581778.6264;357.9;315.3;411.2;328.3;284;384.9;314.4;279.6;358.1;26.83703031;26.82499981;0.100120144;6.289709708;30.04246621;0.637843376;672
PARACOU;PAR10q10;PAR10;0.25ha;286508.3009;581766.4456;286496.1201;581814.9392;286556.7945;581778.6264;286544.6137;581827.12;227.7;203.1;255.4;205.2;182.5;232.9;200.1;177.3;224.8;22.96770236;23.44999886;0.258814103;5.332991618;21.15816785;0.633638509;556
PARACOU;PAR10q11;PAR10;0.25ha;286605.5175;581584.652;286593.3367;581633.1456;286654.0111;581596.8327;286641.8303;581645.3263;367.8;329.5;409.2;329.7;290.2;375.7;321;288.7;357.3;25.09294191;25.26999855;0.110977564;4.21482932;28.95824604;0.704817476;720
PARACOU;PAR10q12;PAR10;0.25ha;286593.3367;581633.1456;286581.156;581681.6392;286641.8303;581645.3263;286629.6496;581693.8199;379.7;334.1;429.4;345.5;301.4;393.2;330.7;292.9;376.4;25.14887797;26.22571373;0.233626198;5.554401077;29.77358358;0.651498663;620
PARACOU;PAR10q13;PAR10;0.25ha;286581.156;581681.6392;286568.9752;581730.1328;286629.6496;581693.8199;286617.4688;581742.3135;413.7;365.6;472.1;377.9;327.9;441.6;361.1;319.5;412.1;24.97183972;24.87999916;0.085268215;4.145995031;32.87289039;0.661695875;732
PARACOU;PAR10q14;PAR10;0.25ha;286568.9752;581730.1328;286556.7945;581778.6264;286617.4688;581742.3135;286605.2881;581790.8071;267.4;237.3;302;241.3;212.9;275.8;234.3;208.3;263.8;23.82050957;24.63988018;0.231169872;5.125623511;23.34070452;0.651288278;584
PARACOU;PAR10q15;PAR10;0.25ha;286556.7945;581778.6264;286544.6137;581827.12;286605.2881;581790.8071;286593.1073;581839.3007;340.4;302.1;384.2;306.3;269.3;351.5;297.9;264.3;336.3;24.276503;24.37999725;0.095714858;3.424345619;27.32163649;0.69249719;688
PARACOU;PAR10q16;PAR10;0.25ha;286654.0111;581596.8327;286641.8303;581645.3263;286702.5047;581609.0135;286690.3239;581657.5071;388.7;346.8;435.2;351.7;311.2;404.6;339;304.6;377.2;24.52565366;24.37499809;0.169070513;5.232492939;30.12405337;0.703977778;676
PARACOU;PAR10q17;PAR10;0.25ha;286641.8303;581645.3263;286629.6496;581693.8199;286690.3239;581657.5071;286678.1432;581706.0007;344.8;312.9;382.4;310.3;279;347.5;302.5;276.1;333.8;23.99130646;23.80999947;0.092147436;3.872052328;29.07326917;0.689075103;748
PARACOU;PAR10q18;PAR10;0.25ha;286629.6496;581693.8199;286617.4688;581742.3135;286678.1432;581706.0007;286665.9624;581754.4943;277.9;246.8;315.1;248.3;219.5;283.2;243.3;218.1;272.2;22.84749366;22.89699936;0.22284345;4.577268407;23.14675202;0.682523544;548
PARACOU;PAR10q19;PAR10;0.25ha;286617.4688;581742.3135;286605.2881;581790.8071;286665.9624;581754.4943;286653.7817;581802.9879;348;310;393.6;312.1;272.8;356;304.1;271.2;342.4;25.32659427;25.32999802;0.079105074;3.7036365;28.03891235;0.659843096;652
PARACOU;PAR10q20;PAR10;0.25ha;286605.2881;581790.8071;286593.1073;581839.3007;286653.7817;581802.9879;286641.6009;581851.4815;303.1;273.9;336.7;272.6;244;305.4;267.4;243;295.8;24.28312083;23.77599907;0.090691171;3.751433079;27.53216718;0.647806522;776
PARACOU;PAR10q21;PAR10;0.25ha;286702.5047;581609.0135;286690.3239;581657.5071;286750.9983;581621.1942;286738.8175;581669.6878;373.2;335.8;415.2;335.9;297.2;382.1;323.8;291.2;362.3;25.9647653;25.52999687;0.029635563;3.857657658;30.35051822;0.66262191;676
PARACOU;PAR10q22;PAR10;0.25ha;286690.3239;581657.5071;286678.1432;581706.0007;286738.8175;581669.6878;286726.6368;581718.1814;261.3;235.3;290.3;234.8;207.3;265.5;229.8;205.4;255;23.47512435;23.56999779;0.125350421;3.675450326;23.29132811;0.641079733;604
PARACOU;PAR10q23;PAR10;0.25ha;286678.1432;581706.0007;286665.9624;581754.4943;286726.6368;581718.1814;286714.456;581766.675;348.2;310.8;389.6;314.4;278.8;356;303.4;272.7;338.5;23.78501116;23.24333191;0.125598086;3.564007687;30.41532299;0.628550227;664
PARACOU;PAR10q24;PAR10;0.25ha;286665.9624;581754.4943;286653.7817;581802.9879;286714.456;581766.675;286702.2753;581815.1686;355.6;317.4;396.7;319.7;284.8;362.1;310;277.2;344.3;26.30281614;26.60000038;0.04874151;3.607816291;28.08752222;0.689433744;620
PARACOU;PAR10q25;PAR10;0.25ha;286653.7817;581802.9879;286641.6009;581851.4815;286702.2753;581815.1686;286690.0945;581863.6622;326;283.5;375.6;299.2;256.3;356.3;284.9;249.1;327.1;26.59931385;26.39999771;0.068509615;4.710479539;27.66734991;0.639197579;640
PARACOU;PAR11q1;PAR11;0.25ha;286157.4096;581174.5208;286143.9637;581222.6789;286205.5678;581187.9668;286192.1218;581236.1249;342.7;302.5;391.8;312.2;268.6;360.9;300.3;265.6;344.6;29.680864;30.57999992;0.1184;7.054926255;26.14112964;0.710912805;572
PARACOU;PAR11q2;PAR11;0.25ha;286143.9637;581222.6789;286130.5177;581270.8371;286192.1218;581236.1249;286178.6758;581284.2831;380;335.3;430;342.3;297.1;399;331.1;296.4;372;27.26967601;26.93000031;0.0676;5.320628352;27.95708957;0.733617719;636
PARACOU;PAR11q3;PAR11;0.25ha;286130.5177;581270.8371;286117.0717;581318.9952;286178.6758;581284.2831;286165.2298;581332.4412;428.9;381.3;480.5;386;338.9;442.4;374;331.5;422.2;27.8826348;28.86000061;0.094762095;5.824758295;29.76131252;0.7545902;608
PARACOU;PAR11q4;PAR11;0.25ha;286117.0717;581318.9952;286103.6257;581367.1533;286165.2298;581332.4412;286151.7838;581380.5993;430.2;384.4;483.6;389.5;342.6;447.2;375.2;334.7;421.3;27.61612656;27.57999897;0.0468;4.608137584;31.41117331;0.727669719;684
PARACOU;PAR11q5;PAR11;0.25ha;286103.6257;581367.1533;286090.1797;581415.3114;286151.7838;581380.5993;286138.3378;581428.7574;406.3;365.5;453.8;366;321;416.5;354.3;319.1;397.2;27.87014063;29.09500027;0.0968;5.714923831;30.69052651;0.713703587;724
PARACOU;PAR11q6;PAR11;0.25ha;286205.5678;581187.9668;286192.1218;581236.1249;286253.7259;581201.4128;286240.2799;581249.5709;507;447.9;579.3;467.9;399.5;546.3;442.7;392.3;505.4;30.24237633;30.85999966;0.0596;6.0390242;36.56858774;0.696290773;624
PARACOU;PAR11q7;PAR11;0.25ha;286192.1218;581236.1249;286178.6758;581284.2831;286240.2799;581249.5709;286226.8339;581297.729;354.6;310.8;405.5;320.4;276.2;373.7;307.9;273.4;346.6;28.95303805;29.72166634;0.0852;6.642310273;25.22588317;0.744475815;572
PARACOU;PAR11q8;PAR11;0.25ha;286178.6758;581284.2831;286165.2298;581332.4412;286226.8339;581297.729;286213.3879;581345.8872;499.6;452;554.5;447.1;398.9;500.9;436.5;393.4;482.6;28.7877796;28.69833183;0.0272;4.353938485;35.11211082;0.759417399;736
PARACOU;PAR11q9;PAR11;0.25ha;286165.2298;581332.4412;286151.7838;581380.5993;286213.3879;581345.8872;286199.9419;581394.0453;319.8;278.6;365.8;291.7;250;338.1;280.8;243.2;325.3;22.40287403;23.50749874;0.3036;6.330468482;23.60676286;0.749091134;640
PARACOU;PAR11q10;PAR11;0.25ha;286151.7838;581380.5993;286138.3378;581428.7574;286199.9419;581394.0453;286186.4959;581442.2034;489.9;435.8;555.3;446.7;395.3;512.1;429.9;384.9;485.8;27.73189226;27.96399879;0.05;4.221872622;34.86645084;0.740982729;760
PARACOU;PAR11q11;PAR11;0.25ha;286253.7259;581201.4128;286240.2799;581249.5709;286301.884;581214.8588;286288.438;581263.0169;565.9;503.4;637.2;517.8;453.2;596.8;491.6;442.2;552.7;29.57565574;29.97333336;0.018792483;4.523372718;39.7593903;0.700484136;624
PARACOU;PAR11q12;PAR11;0.25ha;286240.2799;581249.5709;286226.8339;581297.729;286288.438;581263.0169;286274.992;581311.175;431.9;384;481.5;390.6;346.1;444.5;377.7;336;421.2;29.29949005;30.08999825;0.040016006;4.381350779;30.896571;0.730074561;588
PARACOU;PAR11q13;PAR11;0.25ha;286226.8339;581297.729;286213.3879;581345.8872;286274.992;581311.175;286261.5461;581359.3332;386;339.4;438.4;349.6;301.7;402.9;335.6;295.2;381;27.0339871;27.87999916;0.145258103;6.235725439;28.46564431;0.721305326;640
PARACOU;PAR11q14;PAR11;0.25ha;286213.3879;581345.8872;286199.9419;581394.0453;286261.5461;581359.3332;286248.1001;581407.4913;473.9;429.1;524.7;425.9;374.7;479.9;414.1;374.9;457.7;27.27312482;27.48999882;0.0656;5.085226017;35.13662781;0.727015492;816
PARACOU;PAR11q15;PAR11;0.25ha;286199.9419;581394.0453;286186.4959;581442.2034;286248.1001;581407.4913;286234.6541;581455.6494;473.8;411.9;554.1;435.9;367.7;532.7;413.3;358.7;485;28.98869057;28.94999886;0.023590564;4.371910499;31.29858805;0.768615729;608
PARACOU;PAR11q16;PAR11;0.25ha;286301.884;581214.8588;286288.438;581263.0169;286350.0422;581228.3048;286336.5962;581276.4629;376.7;335.2;424.3;341.4;299.2;396.8;329.1;294;367.9;24.84944941;25.45999908;0.2144;8.207149745;27.66156624;0.737657555;628
PARACOU;PAR11q17;PAR11;0.25ha;286288.438;581263.0169;286274.992;581311.175;286336.5962;581276.4629;286323.1502;581324.621;448.1;403;504.1;406.4;355.9;466;390.3;346.5;436.9;27.74694506;27.83166695;0.0496;4.886860509;31.74143952;0.737427284;648
PARACOU;PAR11q18;PAR11;0.25ha;286274.992;581311.175;286261.5461;581359.3332;286323.1502;581324.621;286309.7042;581372.7792;399.6;352.3;454;361.9;317.3;413;348.7;309.6;396.4;26.14922034;26.40166473;0.165133946;7.612331177;29.91893879;0.699695086;596
PARACOU;PAR11q19;PAR11;0.25ha;286261.5461;581359.3332;286248.1001;581407.4913;286309.7042;581372.7792;286296.2582;581420.9373;449.9;400.7;508.7;403.8;352.4;465.5;391.8;348.8;440.3;27.71529023;27.80999756;0.0532;4.767416634;31.72050394;0.736021471;636
PARACOU;PAR11q20;PAR11;0.25ha;286248.1001;581407.4913;286234.6541;581455.6494;286296.2582;581420.9373;286282.8122;581469.0954;345.1;301.3;395.8;314.7;268.6;367.3;301.8;265.4;342.6;28.02181873;28.50499916;0.1376;6.903646361;24.86798351;0.716617474;512
PARACOU;PAR11q21;PAR11;0.25ha;286350.0422;581228.3048;286336.5962;581276.4629;286398.2003;581241.7508;286384.7543;581289.9089;460.7;408.6;521.8;421.3;367.9;483.9;401.2;355;452.7;28.82195768;29.37333298;0.0196;4.048356071;33.17305386;0.711375102;648
PARACOU;PAR11q22;PAR11;0.25ha;286336.5962;581276.4629;286323.1502;581324.621;286384.7543;581289.9089;286371.3083;581338.067;414.9;361.8;478.1;381.2;328.5;444.8;360.9;315.7;411;27.64696427;28.26999855;0.12594962;7.343946386;29.99909338;0.697069859;552
PARACOU;PAR11q23;PAR11;0.25ha;286323.1502;581324.621;286309.7042;581372.7792;286371.3083;581338.067;286357.8623;581386.2251;428.8;378.8;483.9;391.4;345.3;451;375.1;333.2;423.3;27.612178;27.47999954;0.05962385;4.825418935;31.6888901;0.700156648;628
PARACOU;PAR11q24;PAR11;0.25ha;286309.7042;581372.7792;286296.2582;581420.9373;286357.8623;581386.2251;286344.4163;581434.3833;379.4;327.6;437.6;350.8;298.3;411.7;330.8;290;378.7;29.41678067;29.32499981;0.0676;6.632884016;29.11332447;0.666287566;592
PARACOU;PAR11q25;PAR11;0.25ha;286296.2582;581420.9373;286282.8122;581469.0954;286344.4163;581434.3833;286330.9703;581482.5414;458.2;401.1;523.8;418.9;362.7;484.9;400.6;351.7;457.5;28.8043397;29.97785664;0.1124;6.820821456;31.98732883;0.735110453;644
PARACOU;PAR12q1;PAR12;0.25ha;286447.4558;581227.3575;286434.0939;581275.539;286495.6373;581240.7194;286482.2754;581288.901;275.4;244.3;310.7;250.4;218.9;290.1;241.3;212.9;275.9;24.53124586;24.28999901;0.1084;4.145418304;26.30355312;0.579652074;688
PARACOU;PAR12q2;PAR12;0.25ha;286434.0939;581275.539;286420.732;581323.7206;286482.2754;581288.901;286468.9135;581337.0825;294.4;262.2;331.1;265.9;233.8;302.6;259.1;231.7;289.1;25.48257249;24.64999962;0.117246899;4.90998743;26.19999994;0.647543951;768
PARACOU;PAR12q3;PAR12;0.25ha;286420.732;581323.7206;286407.37;581371.9021;286468.9135;581337.0825;286455.5516;581385.264;405.4;356.7;460.5;371.2;321.4;428.3;351.8;308.6;403;26.85824055;26.02999973;0.0412;4.980339138;32.76120992;0.634982048;680
PARACOU;PAR12q4;PAR12;0.25ha;286407.37;581371.9021;286394.0081;581420.0836;286455.5516;581385.264;286442.1896;581433.4455;356.7;318.7;399.2;320.4;283.5;361.9;310.2;279.7;346.4;27.83760703;27.38500023;0.0168;4.291526047;28.21697468;0.683547534;700
PARACOU;PAR12q5;PAR12;0.25ha;286394.0081;581420.0836;286380.6462;581468.2651;286442.1896;581433.4455;286428.8277;581481.6271;326.5;293.6;366.3;293.6;261.6;338.9;286.4;257.3;320.2;24.83377134;24.93700123;0.1952;5.223750616;26.79321118;0.686448977;712
PARACOU;PAR12q6;PAR12;0.25ha;286495.6373;581240.7194;286482.2754;581288.901;286543.8188;581254.0814;286530.4569;581302.2629;378.3;336.4;425.9;340.9;298.3;390.5;329.4;295;370.3;26.69057888;26.29999924;0.054378249;4.5628697;29.58707665;0.678417257;704
PARACOU;PAR12q7;PAR12;0.25ha;286482.2754;581288.901;286468.9135;581337.0825;286530.4569;581302.2629;286517.095;581350.4444;325.5;293.3;364.5;292.5;260.1;329.4;285.8;256.2;321.5;24.43427171;24.15999985;0.182472989;4.67097711;26.55312438;0.698160739;724
PARACOU;PAR12q8;PAR12;0.25ha;286468.9135;581337.0825;286455.5516;581385.264;286517.095;581350.4444;286503.7331;581398.6259;350.3;315.7;388.5;315.6;280.5;354.3;307.8;279.3;341.3;23.53910108;23.07999802;0.1484;3.904757234;29.17416142;0.673318408;756
PARACOU;PAR12q9;PAR12;0.25ha;286455.5516;581385.264;286442.1896;581433.4455;286503.7331;581398.6259;286490.3712;581446.8074;324.9;286.7;369.2;293.6;255.9;337.1;283.2;252.8;323.3;25.81237516;24.59277344;0.088;5.171650638;26.74171105;0.663505631;680
PARACOU;PAR12q10;PAR12;0.25ha;286442.1896;581433.4455;286428.8277;581481.6271;286490.3712;581446.8074;286477.0092;581494.989;315.4;281.6;352.7;283.8;252;322;277.2;249.9;310.8;25.04266901;25.01833344;0.164;5.197553027;25.04294194;0.720660091;664
PARACOU;PAR12q11;PAR12;0.25ha;286543.8188;581254.0814;286530.4569;581302.2629;286592.0004;581267.4433;286578.6384;581315.6248;291;258.3;329.2;260.6;231.5;296.3;254.2;227.6;284.5;23.97416097;24.53999901;0.1488;4.415619054;24.57432942;0.666133967;664
PARACOU;PAR12q12;PAR12;0.25ha;286530.4569;581302.2629;286517.095;581350.4444;286578.6384;581315.6248;286565.2765;581363.8063;251.3;224.1;288.1;227.1;198.2;261.7;222.2;196.5;250.7;23.03508041;22.85000038;0.292682927;5.851226417;21.22634983;0.686687723;600
PARACOU;PAR12q13;PAR12;0.25ha;286517.095;581350.4444;286503.7331;581398.6259;286565.2765;581363.8063;286551.9146;581411.9878;334.9;302.6;373.4;299.4;267.7;334.8;295.2;269.4;323.2;23.77639316;24.14500046;0.2256;4.736347932;25.78661662;0.748413527;696
PARACOU;PAR12q14;PAR12;0.25ha;286503.7331;581398.6259;286490.3712;581446.8074;286551.9146;581411.9878;286538.5527;581460.1694;315.3;283.2;355.2;282.8;251.5;322.1;275.8;248.1;306;23.48985267;23.00683403;0.2372;5.022920985;25.54823571;0.698683556;684
PARACOU;PAR12q15;PAR12;0.25ha;286490.3712;581446.8074;286477.0092;581494.989;286538.5527;581460.1694;286525.1908;581508.3509;385.4;340.7;433;347.6;302.7;399.2;336.2;300.1;382.2;24.48508105;24.00999832;0.202;5.963804106;29.15178699;0.710768825;708
PARACOU;PAR12q16;PAR12;0.25ha;286592.0004;581267.4433;286578.6384;581315.6248;286640.1819;581280.8052;286626.82;581328.9867;293.3;262.3;330.6;263.2;232.4;299.1;256.5;229.3;286.8;25.51573695;24.26583099;0.139655862;5.730447711;24.76333706;0.673597932;728
PARACOU;PAR12q17;PAR12;0.25ha;286578.6384;581315.6248;286565.2765;581363.8063;286626.82;581328.9867;286613.458;581377.1682;349.5;311.2;393.8;314.3;275.5;361.5;305.7;274.4;341.1;23.9088318;24.31166553;0.24;5.368527562;27.13703964;0.714310986;724
PARACOU;PAR12q18;PAR12;0.25ha;286565.2765;581363.8063;286551.9146;581411.9878;286613.458;581377.1682;286600.0961;581425.3498;394.9;353.1;440.2;353.2;312.9;398.4;345.1;310.7;384.2;24.5393729;24.96999931;0.164465786;5.65336991;29.77174889;0.720360573;696
PARACOU;PAR12q19;PAR12;0.25ha;286551.9146;581411.9878;286538.5527;581460.1694;286600.0961;581425.3498;286586.7342;581473.5313;321.6;291;357.3;285.3;255.2;317.6;282.6;254.3;312.2;20.77881903;21.04999924;0.3988;4.246608657;25.50086991;0.731554817;788
PARACOU;PAR12q20;PAR12;0.25ha;286538.5527;581460.1694;286525.1908;581508.3509;286586.7342;581473.5313;286573.3723;581521.7128;332.1;296.7;375.8;298.7;261.4;342.1;291.8;261.5;325.1;21.75359456;22.13000107;0.31187525;4.791285746;25.51053659;0.723746231;616
PARACOU;PAR12q21;PAR12;0.25ha;286640.1819;581280.8052;286626.82;581328.9867;286688.3634;581294.1671;286675.0015;581342.3486;299.1;266.3;336.7;269;235.2;306.8;261.2;231.1;293;23.20677332;23.3028574;0.1332;3.967455997;24.98267677;0.649960289;632
PARACOU;PAR12q22;PAR12;0.25ha;286626.82;581328.9867;286613.458;581377.1682;286675.0015;581342.3486;286661.6396;581390.5302;330.4;293.5;374.8;298.3;261.5;340.5;288.3;256;324.3;23.21773215;22.84999847;0.26578737;4.846772588;26.83468648;0.68307906;772
PARACOU;PAR12q23;PAR12;0.25ha;286613.458;581377.1682;286600.0961;581425.3498;286661.6396;581390.5302;286648.2776;581438.7117;379.5;341.3;426.1;340.8;300.9;387.3;330.4;297.4;371.2;24.499336;24.73166847;0.2508;5.617573219;29.7557896;0.708112535;804
PARACOU;PAR12q24;PAR12;0.25ha;286600.0961;581425.3498;286586.7342;581473.5313;286648.2776;581438.7117;286634.9157;581486.8932;342.3;307.9;377.1;304.4;272.2;341.2;300.6;271.3;331.7;23.32290158;24.19799995;0.2168;4.379425848;26.00085753;0.746915737;676
PARACOU;PAR12q25;PAR12;0.25ha;286586.7342;581473.5313;286573.3723;581521.7128;286634.9157;581486.8932;286621.5538;581535.0747;356.5;319.7;397.3;319.1;281.6;357.8;312.6;282.7;346.6;23.69292654;24.05799866;0.237504998;4.837504151;27.349826;0.735436227;736
PARACOU;PAR13q1;PAR13;0.25ha;285412.3946;583021.718;285397.4425;583069.43;285460.1066;583036.6701;285445.1545;583084.3821;471.9;416.1;533.4;432;378.5;500;413.4;366.9;467.7;27.28011693;26.9299984;0.047619048;5.2441204;33.40572336;0.73008172;632
PARACOU;PAR13q2;PAR13;0.25ha;285397.4425;583069.43;285382.4905;583117.1421;285445.1545;583084.3821;285430.2025;583132.0941;499.1;442.5;567.6;453.9;399;519;434.5;386.1;492.6;26.74523592;27.02999878;0.0428;4.259657788;34.40988004;0.72858151;616
PARACOU;PAR13q3;PAR13;0.25ha;285382.4905;583117.1421;285367.5384;583164.8541;285430.2025;583132.0941;285415.2505;583179.8061;516.6;460.8;581.9;470.5;407.9;542.9;450.7;398.3;506.2;27.36867131;27.15999794;0.050020008;4.458992175;36.02973862;0.734776992;712
PARACOU;PAR13q4;PAR13;0.25ha;285367.5384;583164.8541;285352.5864;583212.5661;285415.2505;583179.8061;285400.2984;583227.5181;444.4;402;495.1;399.8;354.5;451.9;388.9;349.9;429.5;25.04848867;25.17000008;0.082;3.328358661;32.83599239;0.73579898;768
PARACOU;PAR13q5;PAR13;0.25ha;285352.5864;583212.5661;285337.6344;583260.2781;285400.2984;583227.5181;285385.3464;583275.2301;470.5;412.8;538.2;431;374.4;500.6;412.8;367.7;466;29.08575648;29.09999943;0.058353317;5.680433653;34.0981241;0.720001235;688
PARACOU;PAR13q6;PAR13;0.25ha;285460.1066;583036.6701;285445.1545;583084.3821;285507.8186;583051.6221;285492.8665;583099.3341;354.9;303.1;419.6;331.3;277.8;400.9;311.2;267.2;366.9;28.51001535;28.65499496;0.1247501;7.555733288;28.36174241;0.635010827;484
PARACOU;PAR13q7;PAR13;0.25ha;285445.1545;583084.3821;285430.2025;583132.0941;285492.8665;583099.3341;285477.9145;583147.0461;339.7;296;392.2;312.7;267;365.9;297.5;260.8;340.4;27.44418127;27.48999977;0.099160336;6.487133546;27.5054605;0.630655274;500
