plot_name;prop_at_5m;prop_at_10m;prop_at_15m;prop_at_20m;prop_at_25m;prop_at_30m;prop_at_35m;prop_at_40m;h10;h25;h50;h75;h90;h100;auc_norm;auc;auc_0_25;auc_25_75;auc_75_100;slope_basal;slope_transition;slope_upper;height_max_d1;max_d1;WD_BA;prop_g_helio;prop_g_npld;prop_g_shade;PCA1;PCA2;CA1;CA2;NSCA_DBH1;NSCA_DBH2;X_utm;Y_utm
GIL2;0,00380000000000000;0,00970000000000000;0,02540000000000000;0,0863000000000000;0,2211000000000000;0,531900000000000;0,970800000000000;1,000000000000000;20,56846473029050;25,82336182336180;29,61144945188790;32,1892430278884;33,8255114320096;38;0,262659459459460;9,71840000000000;1,123250000000000;2,78130000000000;4,79400000000000;0,00796287012928720;0,0808215044493909;0,00246616170606478;31,38944723618090;0,1006394443635660;0,675164591028605;7,450686338070070;7,91580839892068;84,633505263009297;2,0443282849221993;-3,0250037548685933;0,2613268602860679;0,4631182362026094;-16,2428707471521676;0,2920398300988249;225312,013976792;91634,4128099304
GIL3;0,00146398594573492;0,00331836814366582;0,00917431192660550;0,0534842865508491;0,1937341401522550;0,422115947686902;0,832520007807925;0,999219207495608;21,94061433447100;26,38561320754720;31,02947598253280;33,7397043294615;36,4315126050420;41;0,277834032793285;11,11336131173140;0,969988288112434;2,67138395471403;6,48941050165918;0,00692003535351543;0,0680907139283811;0,00422992393043932;32,27889447236180;0,0909870199730036;0,673235427502365;12,506417563066000;9,50562594041764;77,987956496516404;2,8510737306410281;-2,2740117185852431;0,3039978614957637;0,3987783431803772;-14,9594536673949996;0,4744117719735573;221505,981345391;88123,5292747155
JEU-L6B;0,00095147478591817;0,00466222645099905;0,01760228353948620;0,0880114176974310;0,2372978116079920;0,422169362511893;0,750142721217888;0,998667935299714;20,41584158415840;25,49261992619930;31,26746987951810;34,9977511244378;37,1369661266569;41;0,278377735490010;11,13510941960040;1,090960989533780;3,54871550903901;5,52683158896289;0,00820473028523183;0,0550336658583671;0,00405507320795880;31,98241206030150;0,0696750561805930;0,644903399399444;7,215756466265610;25,90716578311030;66,877077750624096;3,1148663549957001;-1,5593533668535340;0,2200333053052421;0,2841272137124076;0,6263876285986195;-0,7748304561368974;225051,115448064;92346,1104040534
JEU2;0,00520000000000000;0,03070000000000000;0,15780000000000000;0,7104000000000000;0,9893999999999999;0,999900000000000;1,000000000000000;1,000000000000000;13,59333333333330;16,32606438213920;18,52697419859270;20,3055555555556;22,0548523206751;31;0,430698333333334;12,92095000000000;0,660250000000000;1,50575000000000;9,71300000000000;0,01140100373887100;0,1289947057478660;0,00137108066090042;19,23366834170850;0,1368030262742990;0,281860405949400;97,634627192324800;1,83132709092735;0,534045716747891;-3,5307511658119091;-3,6232115716401854;1,7825254676138309;-1,6802081547382404;2,2349490033357982;18,2164211893012187;220849,285637918;87939,0951061700
JEU3;0,11857976653696500;0,29941634241245102;0,60544747081712103;0,9626459143968871;0,9867704280155640;0,989494163424125;0,994747081712062;1,000000000000000;4,19067796610170;8,24691358024691;13,82991202346040;16,5730223123732;18,4344703770198;40;0,702461837773122;27,39601167315180;0,846108949416342;3,06862840466926;22,48030155642020;0,02911257193530470;0,0596338357827819;0,00156862082964941;15,97236180904520;0,0937888854322088;0,312681517932898;92,464190726764301;5,10725957256789;2,428549700667820;-6,5723513710343111;2,7031900683284498;2,0343518678545705;-2,0277555034319246;1,3836760083069035;7,6713758173248063;221115,561995642;88061,0361191377
JEU4;0,03400000000000000;0,09650000000000000;0,20490000000000000;0,5527000000000000;0,9030000000000000;0,949200000000000;0,999500000000000;1,000000000000000;10,27131782945740;16,23566878980890;19,49326923076920;21,7140169332079;24,8739495798319;36;0,492440000000000;17,23540000000000;1,320250000000000;1,83515000000000;13,09030000000000;0,01464450197366690;0,0955200112293429;0,00320184497804998;20,12311557788940;0,1116097041880700;0,344466343333328;83,027559693462393;8,66234002158358;8,310100284954030;-3,0204889640358412;-1,3400673308705402;1,4818485084093500;-1,3168801942170119;2,1581265601153419;17,1395365926011927;220653,004753915;87748,8680623843
Lokofa_1;0,38860000000000000;0,57030000000000003;0,66439999999999999;0,7634000000000000;0,8623000000000000;0,929600000000000;0,978100000000000;0,996300000000000;3,20091324200913;3,88584474885845;7,62595419847328;19,1184210526316;27,5472972972973;44;0,743263953488372;31,96035000000000;0,029650000000000;8,71720000000000;22,29220000000000;0,06417588680957310;0,0258446821605383;0,00488355759824380;3,81658291457286;0,1288693499836900;0,525331345059469;24,770437320095901;47,11727370861630;28,112288971287899;-7,9164457055357698;7,0122843731279882;0,5911013585276916;-0,2834462548511891;0,9281121398252452;-0,1908663502120391;451692,984760206;9811919,9504051525
Lokofa_2;0,04549999999999999;0,10940000000000000;0,26850000000000002;0,4287000000000000;0,6125000000000000;0,837500000000000;0,985000000000000;1,000000000000000;9,56074766355140;14,38127090301000;22,02887139107610;28,2257383966245;31,2739273927393;40;0,484738461538462;18,90480000000000;1,093000000000000;6,35880000000000;10,43645000000000;0,01786156136470840;0,0361353265775720;0,00383241111244010;29,61055276381910;0,0491096247810035;0,567394442339608;25,743434295497501;25,93044920791960;48,326116496582898;-1,0552146085034058;1,4795644171534541;0,2646219208794604;-0,2261840828683489;0,6324172638733943;-0,1045412436236431;452345,002600961;9811959,9989971835
Lokofa_3;0,23260000000000000;0,52990000000000004;0,69869999999999999;0,8410000000000000;0,9517000000000000;0,989200000000000;1,000000000000000;1,000000000000000;3,80829596412556;5,20863309352518;9,36518046709129;16,7181208053691;22,6610169491525;33;0,673676562500000;21,55765000000000;0,263350000000000;5,53330000000000;14,74320000000000;0,06071567722312780;0,0401625903176358;0,00337717444282568;4,70603015075377;0,0938510029114641;0,544942022335511;23,011573909326799;36,29223258312780;40,696193507545402;-7,5434955006837656;3,7158001606871007;0,1567885184271495;-0,3900267308839318;0,8745051435018475;0,1894497864530755;452320,944616634;9812607,9447558131
Lokofa_4;0,06270000000000001;0,16810000000000000;0,30209999999999998;0,5357000000000000;0,7628000000000000;0,889900000000000;0,928200000000000;0,970700000000000;6,53992395437262;13,23469387755100;18,99637681159420;24,7142857142857;30,9901960784314;44;0,571965116279070;24,59450000000000;1,279450000000000;4,84985000000000;17,46700000000000;0,02144838138377070;0,0447468433000433;0,00526281263630425;17,75125628140700;0,0520554788957564;0,573872343671599;19,544361330494500;26,04008248945560;54,415556180049897;-2,5145464775467237;2,7345658076635400;0,1555678074654271;-0,2490458201546376;0,8543067470194577;0,0561989887365628;451669,029249023;9812597,9619249813
